Time sep (s?), Charge (C)
1.974609, 3.660165e-11
2.106445, 3.840275e-11
2.235352, 4.332544e-11
2.368164, 3.648159e-11
2.5, 4.164431e-11
2.631836, 3.888295e-11
2.764648, 3.516109e-11
2.896484, 4.056386e-11
3.027344, -1.610531e-08
3.157227, -1.609825e-08
3.288086, -1.609913e-08
3.419922, -1.609281e-08
3.550781, -1.610122e-08
3.678711, -1.609955e-08
3.810547, -1.610424e-08
3.942383, -1.609471e-08
4.071289, -1.610033e-08
4.201172, -1.609871e-08
4.332031, -1.610332e-08
4.462891, -1.610023e-08
4.592773, -1.609466e-08
4.723633, -1.609762e-08
4.855469, -1.610218e-08
4.990234, -2.83206e-08
5.121094, -3.253501e-08
5.253906, -3.253208e-08
5.385742, -3.252627e-08
5.517578, -3.252737e-08
5.649414, -3.252837e-08
5.782227, -3.253e-08
5.913086, -3.253016e-08
6.042969, -3.252624e-08
6.173828, -3.253394e-08
6.305664, -3.25299e-08
6.435547, -3.252936e-08
6.56543, -3.252753e-08
6.698242, -3.253354e-08
6.829102, -3.252709e-08
6.960938, -4.633989e-08
7.094727, -4.878332e-08
7.228516, -4.878491e-08
7.360352, -4.878222e-08
7.491211, -4.87788e-08
7.623047, -4.878739e-08
7.754883, -4.878212e-08
7.887695, -4.878333e-08
8.015625, -4.877977e-08
8.148438, -4.878265e-08
8.279297, -4.878228e-08
8.410156, -4.877886e-08
8.541016, -4.878607e-08
8.671875, -4.877568e-08
8.802734, -4.87838e-08
8.93457, -5.083595e-08
9.064453, -6.457157e-08
9.194336, -6.456904e-08
9.327148, -6.456784e-08
9.457031, -6.457068e-08
9.587891, -6.456386e-08
9.719727, -6.456395e-08
9.851563, -6.457018e-08
9.980469, -6.457101e-08
10.11133, -6.45673e-08
10.24316, -6.456482e-08
10.37207, -6.457044e-08
10.50195, -6.456867e-08
10.63379, -6.456758e-08
10.76367, -6.456366e-08
10.89551, -6.456256e-08
11.02734, -8.083326e-08
11.1582, -8.082748e-08
11.29004, -8.082796e-08
11.4209, -8.082331e-08
11.55273, -8.08236e-08
11.68359, -8.082677e-08
11.81543, -8.082047e-08
11.94336, -8.082107e-08
12.0752, -8.082083e-08
12.20703, -8.082105e-08
12.33594, -8.081911e-08
12.4668, -8.082147e-08
12.59766, -8.081652e-08
12.72852, -8.081884e-08
12.85937, -8.082323e-08
12.99023, -8.082127e-08
13.12109, -8.08209e-08
13.25391, -8.081604e-08
