Time sep (s?), Charge (C)
1.974609, 3.648149e-11
2.104492, 4.33252e-11
2.236328, 4.104408e-11
2.367188, 3.744189e-11
2.49707, 3.612139e-11
2.62793, 4.104388e-11
2.756836, 3.756224e-11
2.888672, 4.30851e-11
3.017578, -6.960319e-10
3.148438, -2.820452e-09
3.279297, -4.983886e-09
3.411133, -7.218426e-09
3.543945, -9.469599e-09
3.674805, -1.171689e-08
3.805664, -1.396748e-08
3.935547, -1.617788e-08
4.067383, -1.62286e-08
4.936523, -1.622628e-08
5.148438, -1.815182e-08
6.240234, -3.257946e-08
7.569336, -3.257674e-08
8.592773, -3.858898e-08
8.725586, -4.084675e-08
8.855469, -4.310436e-08
8.987305, -4.540371e-08
9.119141, -4.772868e-08
9.24707, -4.916352e-08
9.37793, -4.917194e-08
9.507813, -4.916529e-08
9.639648, -4.91664e-08
9.769531, -4.916268e-08
9.901367, -4.916785e-08
10.0332, -4.916825e-08
10.16406, -4.916506e-08
10.29492, -5.055242e-08
10.4248, -5.271871e-08
10.55762, -5.496589e-08
10.6875, -5.721085e-08
10.81934, -5.949823e-08
10.94922, -6.179814e-08
11.08008, -6.412672e-08
11.21191, -6.580748e-08
11.34375, -6.580193e-08
11.47363, -6.580495e-08
11.60547, -6.579787e-08
11.73828, -6.580344e-08
11.86719, -6.579992e-08
11.99902, -6.580289e-08
12.12988, -6.580427e-08
12.26074, -6.726403e-08
12.39062, -6.947157e-08
12.52148, -7.172617e-08
12.65234, -7.40034e-08
12.7832, -7.629777e-08
12.91406, -7.860094e-08
13.0459, -8.091532e-08
13.1748, -8.248659e-08
13.30371, -8.248224e-08
13.43359, -8.248837e-08
13.57715, -8.249064e-08
13.70996, -8.248075e-08
