Burst starts (s), Burst ends(A)
1626135676.477023, 1626135678.4980955
1626135678.5356817, 1626135680.541042
1626135680.6254926, 1626135682.6330805
1626135682.6813278, 1626135684.7034175
1626135684.7394385, 1626135686.7469006
