Time sep (s?), Charge (C)
1.982422, 3.420035e-11
2.114258, 7.785821e-12
2.245117, -2.162956e-11
2.375977, -4.600292e-11
2.507813, -7.817961e-11
2.639648, -1.025532e-10
2.770508, -1.185217e-10
2.902344, -1.437345e-10
3.03418, -2.302857e-09
3.166016, -1.121233e-07
3.296875, -2.248264e-07
3.426758, -3.41603e-07
3.558594, -4.613944e-07
3.69043, -5.81186e-07
3.821289, -7.00156e-07
3.952148, -8.197489e-07
4.080078, -8.637057e-07
4.210938, -8.636806e-07
4.342773, -8.636774e-07
4.476563, -8.636656e-07
4.606445, -8.636613e-07
4.736328, -8.636545e-07
4.870117, -8.636617e-07
5.332031, -1.123774e-06
5.464844, -1.24177e-06
5.59375, -1.357429e-06
5.775391, -1.518257e-06
5.912109, -1.641781e-06
6.045898, -1.722761e-06
6.180664, -1.722733e-06
6.31543, -1.722712e-06
6.452148, -1.722692e-06
6.588867, -1.722679e-06
6.724609, -1.722668e-06
6.864258, -1.72265e-06
7.003906, -1.722653e-06
7.143555, -1.798351e-06
7.282227, -1.917267e-06
7.420898, -2.038026e-06
7.626953, -2.216001e-06
7.767578, -2.340847e-06
7.915039, -2.47193e-06
8.05957, -2.570191e-06
8.205078, -2.570155e-06
8.349609, -2.570084e-06
8.490234, -2.570121e-06
8.632813, -2.570044e-06
8.78125, -2.570097e-06
8.927734, -2.570106e-06
9.073242, -2.597545e-06
9.21875, -2.719131e-06
9.363281, -2.844713e-06
9.513672, -2.978098e-06
9.657227, -3.104977e-06
9.797852, -3.231795e-06
9.9375, -3.357418e-06
10.08301, -3.421266e-06
10.21875, -3.42121e-06
10.36035, -3.421214e-06
10.50781, -3.421202e-06
10.64844, -3.421072e-06
10.79395, -3.421092e-06
10.93555, -3.42111e-06
11.07617, -3.453994e-06
11.21777, -3.575122e-06
11.36035, -3.700276e-06
11.50586, -3.828794e-06
11.65137, -3.959607e-06
11.79785, -4.092637e-06
11.93945, -4.221392e-06
12.07617, -4.280591e-06
12.21582, -4.280476e-06
12.35449, -4.280525e-06
12.49414, -4.280406e-06
12.63086, -4.280422e-06
12.77344, -4.280415e-06
12.91211, -4.280332e-06
13.05078, -4.280389e-06
