Time sep (s?), Charge (C)
2.00293, 3.131878e-11
2.135742, 3.823698e-12
2.266602, -2.150961e-11
2.399414, -5.320657e-11
2.53125, -6.893509e-11
2.664063, -1.007517e-10
2.797852, -1.217636e-10
2.932617, -1.43495e-10
3.066406, -3.849471e-08
3.200195, -1.465659e-07
3.335938, -2.610288e-07
3.475586, -3.798731e-07
3.609375, -4.963011e-07
3.744141, -6.123805e-07
3.874023, -7.250871e-07
4.007813, -8.230934e-07
4.142578, -8.230641e-07
4.28125, -8.230533e-07
4.417969, -8.230412e-07
4.558594, -8.230392e-07
4.693359, -8.230396e-07
4.827148, -8.230323e-07
4.973633, -8.230384e-07
5.115234, -9.135051e-07
5.261719, -1.035592e-06
5.402344, -1.154948e-06
5.541016, -1.273101e-06
5.681641, -1.395113e-06
5.822266, -1.51708e-06
5.970703, -1.645049e-06
6.116211, -1.64806e-06
6.262695, -1.648042e-06
6.412109, -1.648007e-06
6.549805, -1.647988e-06
6.68457, -1.647986e-06
6.816406, -1.647985e-06
6.950195, -1.647971e-06
7.082031, -1.67763e-06
7.213867, -1.786068e-06
7.34668, -1.898544e-06
7.477539, -2.012303e-06
7.675781, -2.183232e-06
7.810547, -2.302068e-06
7.945313, -2.420689e-06
8.077148, -2.482789e-06
8.212891, -2.482793e-06
8.350586, -2.48277e-06
8.488281, -2.482718e-06
8.62793, -2.482654e-06
8.759766, -2.482672e-06
8.897461, -2.482663e-06
9.03125, -2.484971e-06
9.164063, -2.592129e-06
9.298828, -2.709019e-06
9.439453, -2.830954e-06
9.579102, -2.952683e-06
9.720703, -3.077189e-06
9.866211, -3.207199e-06
10.0127, -3.326819e-06
10.1543, -3.326853e-06
10.29004, -3.326805e-06
10.42578, -3.32679e-06
10.55957, -3.326756e-06
10.69531, -3.326759e-06
10.83398, -3.326694e-06
10.97656, -3.326733e-06
11.11914, -3.399073e-06
11.25684, -3.515392e-06
11.39355, -3.634146e-06
11.5332, -3.756798e-06
11.67383, -3.881296e-06
11.81934, -4.009926e-06
11.96387, -4.13726e-06
12.1084, -4.169243e-06
12.25293, -4.169147e-06
12.40039, -4.169133e-06
12.53516, -4.169096e-06
12.66602, -4.16907e-06
12.83105, -4.169119e-06
12.96387, -4.169102e-06
