Time sep (ms?), Charge (C)
0.0, -1.8e-10
2.002, -2.39e-10
4.004, -2.95e-10
6.006, -3.53e-10
8.008, -4.14e-10
10.01, -4.78e-10
12.012, -5.38e-10
14.014, -5.96e-10
16.016, -6.55e-10
18.018, -7.19e-10
20.02, -7.86e-10
22.022, -8.46e-10
24.024, -9.02e-10
26.026, -9.64e-10
28.028, -1.027e-09
30.03, -1.085e-09
32.032, -1.143e-09
34.034, -1.197e-09
36.036, -1.257e-09
38.038, -1.314e-09
40.04, -1.374e-09
42.042, -1.435e-09
44.044, -1.495e-09
46.046, -1.552e-09
48.048, -1.61e-09
50.05, -1.67e-09
52.052, -1.733e-09
54.054, -1.793e-09
56.056, -1.854e-09
58.058, -1.91e-09
60.06, -1.966e-09
62.062, -2.019e-09
64.064, -2.073e-09
66.066, -2.128e-09
68.068, -2.186e-09
70.07, -2.248e-09
72.072, -2.308e-09
74.074, -2.364e-09
76.076, -2.428e-09
78.078, -2.491e-09
80.08, -2.552e-09
82.082, -2.609e-09
84.084, -2.663e-09
86.086, -2.718e-09
88.088, -2.77e-09
90.09, -2.818e-09
92.092, -2.87e-09
94.094, -2.92e-09
96.096, -2.971e-09
98.098, -3.024e-09
100.1, -3.076e-09
102.1, -3.133e-09
104.1, -3.19e-09
106.11, -3.242e-09
108.11, -3.298e-09
110.11, -3.352e-09
112.11, -3.408e-09
114.11, -3.465e-09
116.12, -3.522e-09
118.12, -3.59e-09
120.12, -3.65e-09
122.12, -3.708e-09
124.12, -3.77e-09
126.13, -3.828e-09
128.13, -3.887e-09
130.13, -3.946e-09
132.13, -4.006e-09
134.13, -4.065e-09
136.14, -4.126e-09
138.14, -4.184e-09
140.14, -4.245e-09
142.14, -4.304e-09
144.14, -4.366e-09
146.15, -4.422e-09
148.15, -4.478e-09
150.15, -4.54e-09
152.15, -4.6e-09
154.15, -4.661e-09
156.16, -4.718e-09
158.16, -4.78e-09
160.16, -4.841e-09
162.16, -4.899e-09
164.16, -4.956e-09
166.17, -5.016e-09
168.17, -5.073e-09
170.17, -5.131e-09
172.17, -5.188e-09
174.17, -5.242e-09
176.18, -5.301e-09
178.18, -5.362e-09
180.18, -5.422e-09
182.18, -5.482e-09
184.18, -5.538e-09
186.19, -5.594e-09
188.19, -5.65e-09
190.19, -5.708e-09
192.19, -5.768e-09
194.19, -5.829e-09
196.2, -5.889e-09
198.2, -5.945e-09
200.2, -5.998e-09
202.2, -6.053e-09
204.2, -6.106e-09
206.21, -6.164e-09
208.21, -6.22e-09
210.21, -6.275e-09
212.21, -6.329e-09
214.21, -6.385e-09
216.22, -6.442e-09
218.22, -6.499e-09
220.22, -6.562e-09
222.22, -6.623e-09
224.22, -6.679e-09
226.23, -6.734e-09
228.23, -6.792e-09
230.23, -6.861e-09
232.23, -6.926e-09
234.23, -6.988e-09
236.24, -7.045e-09
238.24, -7.102e-09
240.24, -7.159e-09
242.24, -7.215e-09
244.24, -7.266e-09
246.25, -7.321e-09
248.25, -7.377e-09
250.25, -7.434e-09
252.25, -7.49e-09
254.25, -7.542e-09
256.26, -7.601e-09
258.26, -7.655e-09
260.26, -7.717e-09
262.26, -7.776e-09
264.26, -7.837e-09
266.27, -7.895e-09
268.27, -7.954e-09
270.27, -8.017e-09
272.27, -8.081e-09
274.27, -8.142e-09
276.28, -8.202e-09
278.28, -8.261e-09
280.28, -8.319e-09
282.28, -8.378e-09
284.28, -8.439e-09
286.29, -8.494e-09
288.29, -8.556e-09
290.29, -8.622e-09
292.29, -8.678e-09
294.29, -8.733e-09
296.3, -8.795e-09
298.3, -8.857e-09
300.3, -8.916e-09
302.3, -8.971e-09
304.3, -9.033e-09
306.31, -9.094e-09
308.31, -9.152e-09
310.31, -9.211e-09
312.31, -9.27e-09
314.31, -9.331e-09
316.32, -9.391e-09
318.32, -9.45e-09
320.32, -9.514e-09
322.32, -9.57e-09
324.32, -9.631e-09
326.33, -9.691e-09
328.33, -9.749e-09
330.33, -9.81e-09
332.33, -9.873e-09
334.33, -9.935e-09
336.34, -9.999e-09
338.34, -1.0063e-08
340.34, -1.0116e-08
342.34, -1.0172e-08
