Burst starts (s), Burst ends(A)
1626135940.0561836, 1626135942.0615013
1626135942.0831654, 1626135944.1057684
1626135944.1383586, 1626135946.1621249
1626135946.2141721, 1626135948.2428455
1626135948.2749817, 1626135950.2902205
