Time sep (s?), Charge (C)
1.981445, 3.924321e-11
2.110352, 4.044353e-11
2.242188, 3.888285e-11
2.375, 3.768226e-11
2.505859, 4.572655e-11
2.638672, 3.576128e-11
2.771484, 3.540082e-11
2.90332, 4.00834e-11
3.033203, -9.652122e-10
3.163086, -3.891892e-09
3.295898, -7.112755e-09
3.425781, -1.032688e-08
3.557617, -1.362287e-08
3.688477, -1.694851e-08
3.820313, -1.797556e-08
3.950195, -1.797179e-08
4.080078, -1.796954e-08
4.209961, -1.796472e-08
4.342773, -1.797305e-08
4.474609, -1.797131e-08
4.606445, -1.797137e-08
4.737305, -1.797646e-08
4.866211, -1.797409e-08
4.998047, -1.858866e-08
5.128906, -2.162062e-08
5.262695, -2.485004e-08
5.393555, -2.812305e-08
5.524414, -3.150665e-08
5.654297, -3.482847e-08
5.787109, -3.630954e-08
5.918945, -3.631153e-08
6.050781, -3.630203e-08
6.183594, -3.630951e-08
6.314453, -3.630674e-08
6.447266, -3.63064e-08
6.575195, -3.630628e-08
6.707031, -3.630728e-08
6.836914, -3.630371e-08
6.967773, -3.698791e-08
7.097656, -3.994539e-08
7.229492, -4.321595e-08
7.359375, -4.639206e-08
7.492188, -4.977252e-08
7.623047, -5.313204e-08
7.755859, -5.457572e-08
7.884766, -5.457636e-08
8.013672, -5.457434e-08
8.145508, -5.458077e-08
8.277344, -5.45744e-08
8.408203, -5.457508e-08
8.540039, -5.457015e-08
8.671875, -5.457212e-08
8.800781, -5.456855e-08
8.931641, -5.460392e-08
9.063477, -5.748351e-08
9.194336, -6.065451e-08
9.325195, -6.392536e-08
9.457031, -6.72506e-08
9.588867, -7.058458e-08
9.719727, -7.275086e-08
9.850586, -7.275196e-08
9.982422, -7.275928e-08
10.11328, -7.274594e-08
10.24316, -7.275254e-08
10.375, -7.27511e-08
10.50586, -7.27491e-08
10.6377, -7.274566e-08
10.7666, -7.274993e-08
10.89844, -7.274894e-08
11.03125, -7.540763e-08
11.16309, -7.844444e-08
11.2959, -8.16562e-08
11.42676, -8.487422e-08
11.55859, -8.814069e-08
11.69141, -9.04209e-08
11.82227, -9.042137e-08
11.95215, -9.041763e-08
12.08301, -9.042571e-08
12.21191, -9.042084e-08
12.34473, -9.041928e-08
12.47656, -9.042247e-08
12.60938, -9.041726e-08
12.73926, -9.042268e-08
12.87109, -9.041719e-08
13.0, -9.041985e-08
13.13086, -9.041339e-08
13.2627, -9.042018e-08
13.39258, -9.041744e-08
