Time sep (ms?), Charge (C)
0.0, -4.43e-10
2.002, -5.23e-10
4.004, -6.07e-10
6.006, -6.89e-10
8.008, -7.72e-10
10.01, -8.52e-10
12.012, -9.36e-10
14.014, -1.019e-09
16.016, -1.102e-09
18.018, -1.189e-09
20.02, -1.274e-09
22.022, -1.358e-09
24.024, -1.441e-09
26.026, -1.527e-09
28.028, -1.615e-09
30.03, -1.699e-09
32.032, -1.784e-09
34.034, -1.871e-09
36.036, -1.955e-09
38.038, -2.035e-09
40.04, -2.116e-09
42.042, -2.199e-09
44.044, -2.281e-09
46.046, -2.367e-09
48.048, -2.452e-09
50.05, -2.531e-09
52.052, -2.614e-09
54.054, -2.693e-09
56.056, -2.776e-09
58.058, -2.858e-09
60.06, -2.938e-09
62.062, -3.02e-09
64.064, -3.104e-09
66.066, -3.189e-09
68.068, -3.275e-09
70.07, -3.359e-09
72.072, -3.439e-09
74.074, -3.527e-09
76.076, -3.612e-09
78.078, -3.697e-09
80.08, -3.783e-09
82.082, -3.865e-09
84.084, -3.943e-09
86.086, -4.023e-09
88.088, -4.103e-09
90.09, -4.188e-09
92.092, -4.274e-09
94.094, -4.356e-09
96.096, -4.435e-09
98.098, -4.51e-09
100.1, -4.583e-09
102.1, -4.661e-09
104.1, -4.732e-09
106.11, -4.81e-09
108.11, -4.889e-09
110.11, -4.973e-09
112.11, -5.052e-09
114.11, -5.133e-09
116.12, -5.216e-09
118.12, -5.296e-09
120.12, -5.374e-09
122.12, -5.452e-09
124.12, -5.528e-09
126.13, -5.616e-09
128.13, -5.704e-09
130.13, -5.788e-09
132.13, -5.87e-09
134.13, -5.952e-09
136.14, -6.038e-09
138.14, -6.119e-09
140.14, -6.199e-09
142.14, -6.282e-09
144.14, -6.363e-09
146.15, -6.44e-09
148.15, -6.51e-09
150.15, -6.584e-09
152.15, -6.654e-09
154.15, -6.72e-09
156.16, -6.797e-09
158.16, -6.872e-09
160.16, -6.952e-09
162.16, -7.037e-09
164.16, -7.122e-09
166.17, -7.202e-09
168.17, -7.279e-09
