Time sep (ms?), Charge (C)
0.0, -4.08e-10
2.002, -4.92e-10
4.004, -5.74e-10
6.006, -6.59e-10
8.008, -7.42e-10
10.01, -8.25e-10
12.012, -9.05e-10
14.014, -9.75e-10
16.016, -1.046e-09
18.018, -1.122e-09
20.02, -1.2e-09
22.022, -1.271e-09
24.024, -1.341e-09
26.026, -1.412e-09
28.028, -1.488e-09
30.03, -1.558e-09
32.032, -1.628e-09
34.034, -1.699e-09
36.036, -1.775e-09
38.038, -1.849e-09
40.04, -1.922e-09
42.042, -1.998e-09
44.044, -2.074e-09
46.046, -2.142e-09
48.048, -2.209e-09
50.05, -2.282e-09
52.052, -2.353e-09
54.054, -2.422e-09
56.056, -2.496e-09
58.058, -2.564e-09
60.06, -2.63e-09
62.062, -2.696e-09
64.064, -2.771e-09
66.066, -2.846e-09
68.068, -2.924e-09
70.07, -2.998e-09
72.072, -3.072e-09
74.074, -3.145e-09
76.076, -3.214e-09
78.078, -3.286e-09
80.08, -3.363e-09
82.082, -3.432e-09
84.084, -3.503e-09
86.086, -3.573e-09
88.088, -3.641e-09
90.09, -3.713e-09
92.092, -3.786e-09
94.094, -3.861e-09
96.096, -3.933e-09
98.098, -4.005e-09
100.1, -4.071e-09
102.1, -4.139e-09
104.1, -4.213e-09
106.11, -4.286e-09
108.11, -4.356e-09
110.11, -4.429e-09
112.11, -4.508e-09
114.11, -4.581e-09
116.12, -4.657e-09
118.12, -4.731e-09
120.12, -4.799e-09
122.12, -4.871e-09
124.12, -4.952e-09
126.13, -5.033e-09
128.13, -5.11e-09
130.13, -5.184e-09
132.13, -5.254e-09
134.13, -5.324e-09
136.14, -5.395e-09
138.14, -5.473e-09
140.14, -5.547e-09
142.14, -5.623e-09
144.14, -5.694e-09
146.15, -5.767e-09
148.15, -5.838e-09
150.15, -5.915e-09
152.15, -5.994e-09
154.15, -6.07e-09
156.16, -6.15e-09
158.16, -6.231e-09
160.16, -6.315e-09
162.16, -6.398e-09
164.16, -6.479e-09
166.17, -6.557e-09
168.17, -6.633e-09
170.17, -6.716e-09
172.17, -6.8e-09
174.17, -6.885e-09
176.18, -6.971e-09
178.18, -7.054e-09
180.18, -7.133e-09
182.18, -7.207e-09
184.18, -7.279e-09
186.19, -7.353e-09
188.19, -7.428e-09
190.19, -7.502e-09
192.19, -7.579e-09
194.19, -7.655e-09
196.2, -7.73e-09
198.2, -7.806e-09
200.2, -7.878e-09
202.2, -7.95e-09
204.2, -8.015e-09
206.21, -8.083e-09
208.21, -8.158e-09
210.21, -8.235e-09
212.21, -8.311e-09
214.21, -8.387e-09
216.22, -8.459e-09
218.22, -8.534e-09
220.22, -8.611e-09
222.22, -8.691e-09
224.22, -8.768e-09
226.23, -8.845e-09
228.23, -8.919e-09
230.23, -8.995e-09
232.23, -9.069e-09
234.23, -9.144e-09
236.24, -9.22e-09
238.24, -9.298e-09
240.24, -9.376e-09
242.24, -9.449e-09
244.24, -9.522e-09
246.25, -9.591e-09
248.25, -9.664e-09
250.25, -9.736e-09
252.25, -9.815e-09
254.25, -9.891e-09
256.26, -9.963e-09
258.26, -1.0032e-08
260.26, -1.0108e-08
262.26, -1.0183e-08
264.26, -1.0257e-08
266.27, -1.0338e-08
268.27, -1.0415e-08
270.27, -1.0497e-08
272.27, -1.0583e-08
274.27, -1.0668e-08
276.28, -1.0753e-08
278.28, -1.0834e-08
280.28, -1.0913e-08
282.28, -1.0996e-08
284.28, -1.107e-08
286.29, -1.1141e-08
288.29, -1.1214e-08
290.29, -1.1286e-08
292.29, -1.1359e-08
294.29, -1.1431e-08
296.3, -1.1504e-08
298.3, -1.1582e-08
300.3, -1.1653e-08
302.3, -1.1725e-08
304.3, -1.1794e-08
306.31, -1.1862e-08
308.31, -1.193e-08
310.31, -1.2001e-08
312.31, -1.2077e-08
314.31, -1.2151e-08
316.32, -1.222e-08
318.32, -1.2286e-08
320.32, -1.2353e-08
322.32, -1.2423e-08
324.32, -1.2495e-08
326.33, -1.257e-08
328.33, -1.2643e-08
330.33, -1.2716e-08
332.33, -1.2792e-08
334.33, -1.2867e-08
336.34, -1.2937e-08
338.34, -1.3007e-08
340.34, -1.3079e-08
342.34, -1.3155e-08
344.34, -1.3229e-08
346.35, -1.3306e-08
348.35, -1.3383e-08
350.35, -1.3454e-08
352.35, -1.3527e-08
354.35, -1.3603e-08
356.36, -1.3675e-08
358.36, -1.3746e-08
360.36, -1.3821e-08
362.36, -1.3894e-08
364.36, -1.3973e-08
366.37, -1.4053e-08
368.37, -1.4132e-08
370.37, -1.4206e-08
372.37, -1.4281e-08
374.37, -1.4357e-08
376.38, -1.444e-08
378.38, -1.4515e-08
380.38, -1.4587e-08
382.38, -1.4664e-08
384.38, -1.4739e-08
386.39, -1.4812e-08
388.39, -1.4886e-08
390.39, -1.4963e-08
392.39, -1.5043e-08
394.39, -1.5117e-08
396.4, -1.5194e-08
398.4, -1.5267e-08
400.4, -1.5342e-08
402.4, -1.5417e-08
404.4, -1.5491e-08
406.41, -1.5562e-08
408.41, -1.5638e-08
410.41, -1.571e-08
412.41, -1.5781e-08
414.41, -1.585e-08
416.42, -1.5921e-08
418.42, -1.5997e-08
420.42, -1.6074e-08
422.42, -1.615e-08
424.42, -1.6226e-08
426.43, -1.6303e-08
428.43, -1.6383e-08
430.43, -1.646e-08
432.43, -1.6531e-08
434.43, -1.6607e-08
436.44, -1.6678e-08
438.44, -1.6752e-08
440.44, -1.6828e-08
442.44, -1.6904e-08
444.44, -1.6982e-08
446.45, -1.7059e-08
448.45, -1.7138e-08
450.45, -1.7213e-08
452.45, -1.7289e-08
454.45, -1.7366e-08
456.46, -1.7438e-08
458.46, -1.7512e-08
460.46, -1.7589e-08
462.46, -1.7667e-08
464.46, -1.7749e-08
466.47, -1.7825e-08
468.47, -1.7899e-08
470.47, -1.7974e-08
472.47, -1.8053e-08
474.47, -1.8131e-08
476.48, -1.8202e-08
478.48, -1.8272e-08
480.48, -1.8345e-08
482.48, -1.8417e-08
484.48, -1.8494e-08
486.49, -1.8568e-08
488.49, -1.8648e-08
490.49, -1.8726e-08
492.49, -1.8805e-08
494.49, -1.8887e-08
496.5, -1.8962e-08
498.5, -1.9031e-08
500.5, -1.9103e-08
502.5, -1.918e-08
504.5, -1.9258e-08
506.51, -1.9336e-08
508.51, -1.9409e-08
510.51, -1.9485e-08
512.51, -1.9565e-08
514.51, -1.9642e-08
516.52, -1.972e-08
518.52, -1.9801e-08
520.52, -1.9877e-08
522.52, -1.9952e-08
524.52, -2.0031e-08
526.53, -2.0112e-08
528.53, -2.0185e-08
530.53, -2.0262e-08
532.53, -2.0337e-08
534.53, -2.041e-08
536.54, -2.0486e-08
538.54, -2.0564e-08
540.54, -2.0644e-08
542.54, -2.0719e-08
544.54, -2.0793e-08
546.55, -2.0863e-08
548.55, -2.0939e-08
550.55, -2.1014e-08
552.55, -2.1088e-08
554.55, -2.1167e-08
556.56, -2.1245e-08
558.56, -2.132e-08
560.56, -2.1393e-08
562.56, -2.1468e-08
564.56, -2.1551e-08
566.57, -2.1628e-08
568.57, -2.1707e-08
570.57, -2.1784e-08
572.57, -2.1862e-08
574.57, -2.1938e-08
576.58, -2.2012e-08
578.58, -2.2088e-08
580.58, -2.2172e-08
582.58, -2.2256e-08
584.58, -2.2336e-08
586.59, -2.2416e-08
588.59, -2.2499e-08
590.59, -2.2576e-08
592.59, -2.265e-08
594.59, -2.2723e-08
596.6, -2.2796e-08
598.6, -2.2871e-08
600.6, -2.295e-08
602.6, -2.3026e-08
604.6, -2.3104e-08
606.61, -2.3179e-08
608.61, -2.3252e-08
610.61, -2.3326e-08
612.61, -2.3404e-08
614.61, -2.3486e-08
616.62, -2.3565e-08
618.62, -2.3642e-08
620.62, -2.3725e-08
622.62, -2.3803e-08
624.62, -2.3886e-08
626.63, -2.3966e-08
628.63, -2.404e-08
630.63, -2.4125e-08
632.63, -2.4207e-08
634.63, -2.4288e-08
636.64, -2.4369e-08
638.64, -2.4451e-08
640.64, -2.4532e-08
642.64, -2.4609e-08
644.64, -2.469e-08
646.65, -2.477e-08
648.65, -2.4849e-08
650.65, -2.4935e-08
652.65, -2.5014e-08
654.65, -2.5086e-08
656.66, -2.516e-08
658.66, -2.5237e-08
660.66, -2.5309e-08
662.66, -2.5378e-08
664.66, -2.5454e-08
666.67, -2.553e-08
668.67, -2.5609e-08
670.67, -2.5687e-08
672.67, -2.5759e-08
674.67, -2.5836e-08
676.68, -2.5914e-08
678.68, -2.5988e-08
680.68, -2.6062e-08
682.68, -2.6141e-08
684.68, -2.6222e-08
686.69, -2.6302e-08
688.69, -2.639e-08
690.69, -2.6476e-08
692.69, -2.6559e-08
694.69, -2.6644e-08
696.7, -2.6733e-08
698.7, -2.6818e-08
700.7, -2.6903e-08
702.7, -2.6989e-08
704.7, -2.7071e-08
706.71, -2.7148e-08
708.71, -2.7228e-08
710.71, -2.7304e-08
712.71, -2.7381e-08
714.71, -2.7455e-08
716.72, -2.7532e-08
718.72, -2.7607e-08
720.72, -2.7683e-08
722.72, -2.7766e-08
724.72, -2.785e-08
726.73, -2.7931e-08
728.73, -2.8015e-08
730.73, -2.8103e-08
732.73, -2.8189e-08
734.73, -2.8272e-08
736.74, -2.8345e-08
738.74, -2.842e-08
740.74, -2.8498e-08
742.74, -2.8575e-08
744.74, -2.8651e-08
746.75, -2.8724e-08
748.75, -2.8798e-08
750.75, -2.8873e-08
752.75, -2.8949e-08
754.75, -2.9023e-08
756.76, -2.9098e-08
758.76, -2.9168e-08
760.76, -2.9235e-08
762.76, -2.9302e-08
764.76, -2.937e-08
766.77, -2.9438e-08
768.77, -2.9503e-08
770.77, -2.958e-08
772.77, -2.9654e-08
774.77, -2.9724e-08
776.78, -2.9794e-08
778.78, -2.9866e-08
780.78, -2.994e-08
782.78, -3.0016e-08
784.78, -3.0092e-08
786.79, -3.0166e-08
788.79, -3.0241e-08
790.79, -3.0318e-08
792.79, -3.0393e-08
794.79, -3.0467e-08
796.8, -3.0548e-08
798.8, -3.0621e-08
800.8, -3.0697e-08
802.8, -3.0773e-08
804.8, -3.0849e-08
806.81, -3.0923e-08
808.81, -3.0998e-08
810.81, -3.107e-08
812.81, -3.1142e-08
814.81, -3.1216e-08
816.82, -3.1287e-08
818.82, -3.1361e-08
820.82, -3.1439e-08
822.82, -3.1513e-08
824.82, -3.1581e-08
826.83, -3.1653e-08
828.83, -3.1726e-08
830.83, -3.1797e-08
832.83, -3.1867e-08
834.83, -3.1936e-08
836.84, -3.2006e-08
838.84, -3.208e-08
840.84, -3.2158e-08
842.84, -3.2234e-08
844.84, -3.2308e-08
846.85, -3.2387e-08
848.85, -3.2462e-08
850.85, -3.2535e-08
852.85, -3.2612e-08
854.85, -3.2687e-08
856.86, -3.2763e-08
858.86, -3.2842e-08
860.86, -3.2925e-08
862.86, -3.3008e-08
864.86, -3.309e-08
866.87, -3.3168e-08
868.87, -3.3245e-08
870.87, -3.332e-08
872.87, -3.3401e-08
874.87, -3.3484e-08
876.88, -3.357e-08
878.88, -3.365e-08
880.88, -3.3728e-08
882.88, -3.3802e-08
884.88, -3.3873e-08
886.89, -3.3945e-08
888.89, -3.4019e-08
