Time sep (s?), Charge (C)
1.970703, 4.632706e-11
2.103516, 4.09243e-11
2.235352, 3.792265e-11
2.367188, 4.632714e-11
2.49707, 3.900322e-11
2.62793, 4.248505e-11
2.759766, 4.188486e-11
2.890625, 3.67218e-11
3.022461, -2.661974e-10
3.150391, -1.474644e-09
3.283203, -2.782614e-09
3.414063, -4.195029e-09
3.546875, -5.653105e-09
3.676758, -7.10431e-09
3.80957, -7.663817e-09
3.941406, -7.665482e-09
4.073242, -7.669079e-09
4.205078, -7.658985e-09
4.336914, -7.667882e-09
4.466797, -7.661765e-09
4.597656, -7.668593e-09
4.727539, -7.661012e-09
4.862305, -7.664505e-09
4.994141, -7.814126e-09
5.125, -8.993031e-09
5.257813, -1.034864e-08
5.390625, -1.174863e-08
5.520508, -1.314397e-08
5.649414, -1.458837e-08
5.779297, -1.534448e-08
5.911133, -1.533971e-08
6.039063, -1.534585e-08
6.169922, -1.534368e-08
6.302734, -1.534398e-08
6.433594, -1.533899e-08
6.5625, -1.534586e-08
6.695313, -1.534019e-08
6.827148, -1.534158e-08
6.959961, -1.535957e-08
7.092773, -1.647294e-08
7.223633, -1.77368e-08
7.355469, -1.90677e-08
7.483398, -2.041545e-08
7.614258, -2.178791e-08
7.746094, -2.278264e-08
7.878906, -2.277826e-08
8.006836, -2.278466e-08
8.136719, -2.278398e-08
8.270508, -2.278187e-08
8.401367, -2.277596e-08
8.530273, -2.278342e-08
8.662109, -2.277601e-08
8.793945, -2.278364e-08
8.925781, -2.27778e-08
9.055664, -2.366927e-08
9.185547, -2.489537e-08
9.318359, -2.621077e-08
9.447266, -2.754209e-08
9.578125, -2.893997e-08
9.708008, -3.017351e-08
9.838867, -3.017507e-08
9.96875, -3.016953e-08
10.09766, -3.017548e-08
10.22949, -3.016773e-08
10.36035, -3.017382e-08
10.48926, -3.017034e-08
10.62012, -3.017001e-08
10.75195, -3.016677e-08
10.88184, -3.017333e-08
11.01367, -3.082231e-08
11.14453, -3.20348e-08
11.27539, -3.339731e-08
11.40527, -3.475627e-08
11.53809, -3.616491e-08
11.66992, -3.764503e-08
11.80273, -3.770658e-08
11.93164, -3.770782e-08
12.06348, -3.771034e-08
12.19531, -3.770555e-08
12.3252, -3.770745e-08
12.45605, -3.770303e-08
12.58789, -3.77116e-08
12.71973, -3.770828e-08
12.84766, -3.770699e-08
12.98047, -3.771078e-08
13.11328, -3.770565e-08
13.24609, -3.770914e-08
13.37402, -3.770791e-08
