Time sep (s?), Charge (C)
1.977539, 3.744251e-11
2.104492, 4.152461e-11
2.236328, 4.104448e-11
2.368164, 4.668737e-11
2.498047, 3.93634e-11
2.62793, 3.996374e-11
2.755859, 3.72022e-11
2.887695, 4.308561e-11
3.015625, -8.581097e-09
3.147461, -8.582147e-09
3.280273, -8.586355e-09
3.410156, -8.578174e-09
3.539063, -8.580975e-09
3.671875, -8.579996e-09
3.803711, -8.582621e-09
3.933594, -8.577802e-09
4.0625, -8.578332e-09
4.195313, -8.580715e-09
4.326172, -8.587083e-09
4.455078, -8.58213e-09
4.586914, -8.582897e-09
4.71875, -8.578795e-09
4.849609, -8.579137e-09
4.980469, -1.708368e-08
5.110352, -1.708744e-08
5.242188, -1.708002e-08
5.373047, -1.708333e-08
5.503906, -1.708036e-08
5.636719, -1.708765e-08
5.767578, -1.708402e-08
5.899414, -1.708613e-08
6.02832, -1.707905e-08
6.15918, -1.708757e-08
6.291992, -1.708523e-08
6.424805, -1.708518e-08
6.551758, -1.708147e-08
6.683594, -1.708718e-08
6.814453, -1.708366e-08
6.944336, -2.187157e-08
7.076172, -2.535988e-08
7.208008, -2.535565e-08
7.339844, -2.535871e-08
7.470703, -2.535589e-08
7.603516, -2.535482e-08
7.733398, -2.53485e-08
7.864258, -2.535745e-08
7.995117, -2.534965e-08
8.125977, -2.535253e-08
8.256836, -2.535067e-08
8.384766, -2.535737e-08
8.517578, -2.534919e-08
8.648438, -2.535234e-08
8.779297, -2.535376e-08
8.90918, -3.172163e-08
9.041016, -3.381531e-08
9.171875, -3.38134e-08
9.302734, -3.381376e-08
9.432617, -3.380839e-08
9.564453, -3.381408e-08
9.697266, -3.381374e-08
9.827148, -3.381061e-08
9.955078, -3.380813e-08
10.08691, -3.381136e-08
10.21875, -3.381256e-08
10.35059, -3.380689e-08
10.48145, -3.381018e-08
10.61133, -3.380596e-08
10.74316, -3.381139e-08
10.87207, -4.164442e-08
11.00293, -4.2773e-08
11.13574, -4.27713e-08
11.26855, -4.276506e-08
11.39648, -4.277218e-08
11.52832, -4.276938e-08
11.6582, -4.27732e-08
11.79004, -4.276708e-08
11.91797, -4.276822e-08
12.0498, -4.27683e-08
12.17969, -4.276372e-08
12.30762, -4.276843e-08
12.4375, -4.276689e-08
12.56836, -4.277217e-08
12.7002, -4.276185e-08
12.83203, -4.276996e-08
12.96387, -4.276592e-08
13.09863, -4.276318e-08
13.23145, -4.276498e-08
13.36035, -4.276126e-08
13.49219, -4.277022e-08
