Time sep (ms?), Charge (C)
0.0, -2.668e-09
2.002, -2.733e-09
4.004, -2.8e-09
6.006, -2.865e-09
8.008, -2.933e-09
10.01, -3.003e-09
12.012, -3.072e-09
14.014, -3.139e-09
16.016, -3.208e-09
18.018, -3.273e-09
20.02, -3.34e-09
22.022, -3.406e-09
24.024, -3.472e-09
26.026, -3.537e-09
28.028, -3.604e-09
30.03, -3.672e-09
32.032, -3.742e-09
34.034, -3.812e-09
36.036, -3.878e-09
38.038, -3.948e-09
40.04, -4.021e-09
42.042, -4.091e-09
44.044, -4.163e-09
46.046, -4.235e-09
48.048, -4.306e-09
50.05, -4.37e-09
52.052, -4.437e-09
54.054, -4.511e-09
56.056, -4.584e-09
58.058, -4.653e-09
60.06, -4.727e-09
62.062, -4.799e-09
64.064, -4.862e-09
66.066, -4.934e-09
68.068, -5.005e-09
70.07, -5.072e-09
72.072, -5.143e-09
74.074, -5.21e-09
76.076, -5.28e-09
78.078, -5.351e-09
80.08, -5.421e-09
82.082, -5.49e-09
84.084, -5.556e-09
86.086, -5.629e-09
88.088, -5.7e-09
90.09, -5.768e-09
92.092, -5.836e-09
94.094, -5.909e-09
96.096, -5.981e-09
98.098, -6.05e-09
100.1, -6.116e-09
102.1, -6.179e-09
104.1, -6.245e-09
106.11, -6.312e-09
108.11, -6.384e-09
110.11, -6.453e-09
112.11, -6.514e-09
114.11, -6.575e-09
116.12, -6.638e-09
118.12, -6.702e-09
120.12, -6.766e-09
122.12, -6.831e-09
124.12, -6.898e-09
126.13, -6.96e-09
128.13, -7.025e-09
130.13, -7.093e-09
132.13, -7.165e-09
134.13, -7.233e-09
136.14, -7.301e-09
138.14, -7.365e-09
140.14, -7.431e-09
142.14, -7.496e-09
144.14, -7.559e-09
146.15, -7.619e-09
148.15, -7.685e-09
150.15, -7.75e-09
152.15, -7.819e-09
154.15, -7.883e-09
156.16, -7.945e-09
158.16, -8.01e-09
160.16, -8.075e-09
162.16, -8.14e-09
164.16, -8.204e-09
166.17, -8.269e-09
168.17, -8.338e-09
170.17, -8.405e-09
172.17, -8.471e-09
174.17, -8.543e-09
176.18, -8.614e-09
178.18, -8.683e-09
180.18, -8.755e-09
182.18, -8.824e-09
184.18, -8.894e-09
186.19, -8.96e-09
188.19, -9.024e-09
190.19, -9.094e-09
192.19, -9.171e-09
194.19, -9.243e-09
196.2, -9.319e-09
198.2, -9.396e-09
200.2, -9.465e-09
202.2, -9.531e-09
204.2, -9.6e-09
206.21, -9.674e-09
208.21, -9.747e-09
210.21, -9.821e-09
212.21, -9.896e-09
214.21, -9.975e-09
216.22, -1.0048e-08
218.22, -1.0118e-08
220.22, -1.0191e-08
222.22, -1.0261e-08
224.22, -1.0331e-08
226.23, -1.0402e-08
228.23, -1.0467e-08
230.23, -1.0535e-08
232.23, -1.0606e-08
234.23, -1.0676e-08
236.24, -1.0746e-08
238.24, -1.0821e-08
240.24, -1.0893e-08
242.24, -1.0965e-08
244.24, -1.1033e-08
246.25, -1.1099e-08
248.25, -1.117e-08
250.25, -1.124e-08
252.25, -1.1314e-08
254.25, -1.1388e-08
256.26, -1.1456e-08
258.26, -1.1525e-08
260.26, -1.1598e-08
262.26, -1.1671e-08
264.26, -1.1747e-08
266.27, -1.1823e-08
268.27, -1.19e-08
270.27, -1.1978e-08
272.27, -1.2055e-08
274.27, -1.2133e-08
276.28, -1.2212e-08
278.28, -1.2291e-08
280.28, -1.2373e-08
282.28, -1.2454e-08
284.28, -1.2532e-08
286.29, -1.2604e-08
288.29, -1.2683e-08
290.29, -1.2758e-08
292.29, -1.2832e-08
294.29, -1.2906e-08
296.3, -1.2983e-08
298.3, -1.3053e-08
300.3, -1.3125e-08
302.3, -1.3198e-08
304.3, -1.327e-08
306.31, -1.3344e-08
308.31, -1.3425e-08
310.31, -1.3509e-08
312.31, -1.3591e-08
314.31, -1.3673e-08
316.32, -1.3756e-08
318.32, -1.3838e-08
320.32, -1.3918e-08
322.32, -1.3999e-08
324.32, -1.4079e-08
326.33, -1.4155e-08
328.33, -1.4226e-08
330.33, -1.4308e-08
332.33, -1.4389e-08
334.33, -1.4467e-08
336.34, -1.4543e-08
338.34, -1.4616e-08
340.34, -1.4691e-08
342.34, -1.4763e-08
344.34, -1.4835e-08
346.35, -1.4907e-08
348.35, -1.4984e-08
350.35, -1.5059e-08
352.35, -1.5136e-08
354.35, -1.5212e-08
356.36, -1.5286e-08
358.36, -1.5359e-08
360.36, -1.5433e-08
362.36, -1.551e-08
364.36, -1.5582e-08
366.37, -1.5654e-08
368.37, -1.573e-08
370.37, -1.5809e-08
372.37, -1.5886e-08
374.37, -1.5963e-08
376.38, -1.6038e-08
378.38, -1.6113e-08
380.38, -1.6186e-08
382.38, -1.6262e-08
384.38, -1.634e-08
386.39, -1.6415e-08
388.39, -1.65e-08
390.39, -1.6579e-08
392.39, -1.6659e-08
394.39, -1.6738e-08
396.4, -1.6814e-08
398.4, -1.6892e-08
400.4, -1.697e-08
402.4, -1.705e-08
404.4, -1.7127e-08
406.41, -1.7203e-08
408.41, -1.7281e-08
410.41, -1.7364e-08
412.41, -1.7442e-08
414.41, -1.7521e-08
416.42, -1.76e-08
418.42, -1.7681e-08
420.42, -1.7761e-08
422.42, -1.7839e-08
424.42, -1.7916e-08
426.43, -1.7991e-08
428.43, -1.807e-08
430.43, -1.8146e-08
432.43, -1.8224e-08
434.43, -1.8305e-08
436.44, -1.8385e-08
438.44, -1.8471e-08
440.44, -1.8555e-08
442.44, -1.8637e-08
444.44, -1.8714e-08
446.45, -1.8791e-08
448.45, -1.8871e-08
450.45, -1.895e-08
452.45, -1.9027e-08
454.45, -1.9108e-08
456.46, -1.9186e-08
458.46, -1.9265e-08
460.46, -1.9345e-08
462.46, -1.9429e-08
464.46, -1.9505e-08
466.47, -1.9582e-08
468.47, -1.966e-08
470.47, -1.9739e-08
472.47, -1.9809e-08
474.47, -1.9882e-08
476.48, -1.9953e-08
478.48, -2.003e-08
480.48, -2.0105e-08
482.48, -2.0185e-08
484.48, -2.0264e-08
486.49, -2.034e-08
488.49, -2.0416e-08
490.49, -2.0495e-08
492.49, -2.0575e-08
494.49, -2.0651e-08
496.5, -2.0727e-08
498.5, -2.0799e-08
500.5, -2.0876e-08
502.5, -2.0951e-08
504.5, -2.1025e-08
506.51, -2.11e-08
508.51, -2.1179e-08
510.51, -2.1257e-08
