Wavelength(nm), SC photons / PD photons
350.0, 2.828378256876991
355.0, 2.9705836967104164
360.0, 3.276743623165847
365.0, 3.024883811673305
370.0, 2.981104110928191
375.0, 2.9871812268568725
380.0, 2.935134631008213
385.0, 2.892721551304203
390.0, 3.156707103785365
395.0, 2.957359828691805
400.0, 3.0714394589487872
405.0, 3.3394859403820782
410.0, 3.4386318901135904
415.0, 3.2660986611596035
420.0, 3.475259147509035
425.0, 3.1696323218952225
430.0, 3.107591278133031
435.0, 3.104205754565922
440.0, 3.0346360933855006
445.0, 3.2751264273762124
450.0, 2.942313287190564
455.0, 3.2996675105916293
460.0, 3.304422495545101
465.0, 3.3205907409770727
470.0, 4.023965424347774
475.0, 3.2661744957092935
480.0, 3.3891642003697977
485.0, 3.4785596875718765
490.0, 3.6616181505495042
495.0, 3.526545331991207
500.0, 3.669439342472163
505.0, 3.5109249349376137
510.0, 3.716820180973511
515.0, 3.3971054506861673
520.0, 3.4610333834780924
525.0, 3.439509803032785
530.0, 3.3545737457950398
535.0, 3.4205223136285987
540.0, 3.31269632554649
545.0, 3.4333273176930037
550.0, 3.602384150355096
555.0, 3.326774297172829
560.0, 3.335067447455574
565.0, 3.2593377573107998
570.0, 3.146890190862381
585.0, 3.183604169949638
590.0, 3.293195969026524
595.0, 3.4670983316418607
600.0, 3.3073611211499085
605.0, 3.299135449796692
610.0, 3.331206629864126
615.0, 3.506515972220035
620.0, 3.199584993562718
625.0, 3.2476529684348585
630.0, 3.243711574430501
635.0, 3.2339039729261594
640.0, 3.397844161586113
645.0, 3.0463623897889924
650.0, 3.0893560960743334
655.0, 3.3175142638185893
660.0, 3.0799827132038464
665.0, 3.259061949998997
670.0, 3.120084117170349
675.0, 2.853755213714013
680.0, 2.851199475972953
685.0, 2.9043725443233583
690.0, 2.7666217542229816
695.0, 2.740639721750593
700.0, 2.7187892199488757
705.0, 2.7004440146788817
710.0, 2.7243298895831645
715.0, 2.7187769679158014
720.0, 2.8698036868219523
725.0, 2.6397411072733927
730.0, 2.646426463837514
735.0, 2.7226867770555714
740.0, 2.6715799696658595
745.0, 2.652442684457869
750.0, 2.871129179822005
755.0, 2.6600391376250703
760.0, 2.747480033760892
765.0, 2.5839934745271202
770.0, 2.5668192717038854
775.0, 2.685876698075514
780.0, 2.665352210438064
785.0, 2.59326252771822
790.0, 2.7144240667523767
795.0, 2.890833055557665
800.0, 2.6134851228650198
805.0, 2.756220035222816
810.0, 2.640066639691918
815.0, 2.8100234783829525
820.0, 2.630394718092755
825.0, 2.666881876789177
830.0, 2.622503217055117
835.0, 2.67417569164447
840.0, 2.6736969426527124
845.0, 2.698146788719714
850.0, 2.9321636130995534
855.0, 3.4705966687044434
860.0, 3.3650265846863014
865.0, 2.8947784710789954
870.0, 2.8717708940950195
875.0, 3.0715356128280513
880.0, 3.1148962373498628
885.0, 3.013113691928842
895.0, 2.971819613255737
900.0, 3.015736696873576
905.0, 2.951767934803014
910.0, 3.0131470321467733
915.0, 3.0843016766438964
920.0, 3.092496263240662
925.0, 3.5424881812807625
930.0, 3.1982048550466122
935.0, 3.067273043750494
940.0, 3.2792111128577015
945.0, 3.2659529699584646
950.0, 3.319055084312844
955.0, 3.574954097482127
960.0, 3.461905264749473
965.0, 3.5834726748917856
970.0, 3.693889598557311
975.0, 3.5517820417842163
980.0, 3.577274637010977
985.0, 3.760239033127939
990.0, 3.837877071917377
995.0, 4.009498817305629
1000.0, 4.022885146406085
1005.0, 3.99475411763034
1010.0, 4.238229918359306
1015.0, 4.205680005214931
1020.0, 4.180622862480696
1025.0, 4.213194895713684
1030.0, 4.2576444724371285
1035.0, 4.777587045716203
1040.0, 4.345004529918537
1045.0, 5.111693426523411
