Time sep (s?), Charge (C)
1.983398, 4.524656e-11
2.114258, 3.864307e-11
2.246094, 4.248499e-11
2.375977, 4.428619e-11
2.506836, 3.996365e-11
2.713867, 4.008368e-11
2.84375, 4.104441e-11
2.974609, 3.780249e-11
3.105469, -8.494601e-09
3.236328, -8.496333e-09
3.367188, -8.494752e-09
3.5, -8.493528e-09
3.632813, -8.493089e-09
3.764648, -8.495089e-09
3.895508, -8.492858e-09
4.027344, -8.494031e-09
4.157227, -8.497529e-09
4.287109, -8.495702e-09
4.418945, -8.493215e-09
4.550781, -8.49367e-09
4.682617, -8.49883e-09
4.8125, -8.495451e-09
4.943359, -8.494537e-09
5.079102, -1.671855e-08
5.213867, -1.671577e-08
5.342773, -1.671534e-08
5.474609, -1.672129e-08
5.608398, -1.671214e-08
5.742188, -1.671567e-08
5.874023, -1.671757e-08
6.004883, -1.671346e-08
6.135742, -1.671872e-08
6.262695, -1.671872e-08
6.393555, -1.67112e-08
6.524414, -1.671376e-08
6.65625, -1.671902e-08
6.78418, -1.671849e-08
6.916016, -1.671351e-08
7.047852, -2.568027e-08
7.178711, -2.568228e-08
7.30957, -2.568094e-08
7.443359, -2.567908e-08
7.574219, -2.567561e-08
7.703125, -2.568238e-08
7.835938, -2.567208e-08
7.966797, -2.567929e-08
8.09668, -2.567274e-08
8.226563, -2.568256e-08
8.359375, -2.567743e-08
8.491211, -2.567851e-08
8.662109, -2.567653e-08
8.792969, -2.567764e-08
8.990234, -3.401704e-08
9.121094, -3.40192e-08
9.25293, -3.401987e-08
9.386719, -3.401241e-08
9.523438, -3.401635e-08
9.65918, -3.402081e-08
9.795898, -3.402082e-08
9.929688, -3.401623e-08
10.06055, -3.401885e-08
10.19531, -3.401988e-08
10.32812, -3.401797e-08
10.45996, -3.401476e-08
10.59277, -3.401429e-08
10.72363, -3.401537e-08
10.85742, -3.401377e-08
10.99023, -4.040914e-08
11.12109, -4.281595e-08
11.25293, -4.281328e-08
11.38379, -4.281374e-08
11.51563, -4.28087e-08
11.64844, -4.281176e-08
11.78027, -4.281284e-08
11.91309, -4.280903e-08
12.04199, -4.281143e-08
12.17578, -4.281251e-08
12.30664, -4.281225e-08
12.4375, -4.281224e-08
12.56641, -4.28108e-08
12.69727, -4.281286e-08
12.82715, -4.280923e-08
12.95996, -4.281383e-08
13.08887, -4.280921e-08
13.22168, -4.281242e-08
13.35352, -4.280469e-08
