Time sep (s?), Charge (C)
1.973633, 4.104452e-11
2.103516, 4.080399e-11
2.237305, 4.476631e-11
2.367188, 4.056419e-11
2.499023, 4.848839e-11
2.629883, 3.864314e-11
2.761719, 3.996361e-11
2.894531, 4.008381e-11
3.025391, -5.625341e-09
3.15625, -6.649229e-09
3.288086, -6.653459e-09
3.416992, -6.65202e-09
3.549805, -6.652357e-09
3.678711, -6.647199e-09
3.810547, -6.654894e-09
3.942383, -6.654314e-09
4.073242, -6.652127e-09
4.204102, -6.656358e-09
4.336914, -6.649829e-09
4.46875, -6.652736e-09
4.600586, -6.646855e-09
4.733398, -6.648877e-09
4.864258, -6.657317e-09
4.995117, -1.056617e-08
5.126953, -1.356505e-08
5.258789, -1.356085e-08
5.390625, -1.356187e-08
5.523438, -1.356495e-08
5.65332, -1.356658e-08
5.785156, -1.3564e-08
5.916016, -1.356274e-08
6.099609, -1.356441e-08
6.230469, -1.356097e-08
6.359375, -1.356176e-08
6.490234, -1.355747e-08
6.62207, -1.356671e-08
6.753906, -1.356316e-08
6.885742, -1.356189e-08
7.015625, -1.356447e-08
7.146484, -2.022924e-08
7.276367, -2.022151e-08
7.40918, -2.022532e-08
7.538086, -2.021749e-08
7.671875, -2.022707e-08
7.802734, -2.022405e-08
7.933594, -2.022508e-08
8.064453, -2.022573e-08
8.219727, -2.022353e-08
8.501953, -2.022436e-08
8.635742, -2.022335e-08
8.766602, -2.02198e-08
8.898438, -2.022564e-08
9.026367, -2.041072e-08
9.15918, -2.701618e-08
9.290039, -2.702172e-08
9.433594, -2.701289e-08
9.566406, -2.701475e-08
9.703125, -2.701803e-08
9.837891, -2.701462e-08
9.973633, -2.701448e-08
10.64062, -2.701337e-08
10.97168, -2.701782e-08
11.13477, -2.701351e-08
11.42676, -3.380487e-08
11.56055, -3.380891e-08
11.69043, -3.380018e-08
11.82227, -3.380283e-08
11.9541, -3.380784e-08
12.11523, -3.380386e-08
12.24902, -3.380166e-08
12.37988, -3.379884e-08
12.51074, -3.380711e-08
12.64746, -3.380598e-08
12.78027, -3.380419e-08
12.9209, -3.379661e-08
