Time sep (ms?), Charge (C)
0.0, -1.92e-09
2.002, -2.005e-09
4.004, -2.084e-09
6.006, -2.166e-09
8.008, -2.256e-09
10.01, -2.344e-09
12.012, -2.43e-09
14.014, -2.515e-09
16.016, -2.6e-09
18.018, -2.686e-09
20.02, -2.774e-09
22.022, -2.862e-09
24.024, -2.944e-09
26.026, -3.026e-09
28.028, -3.111e-09
30.03, -3.194e-09
32.032, -3.278e-09
34.034, -3.363e-09
36.036, -3.444e-09
38.038, -3.527e-09
40.04, -3.61e-09
42.042, -3.696e-09
44.044, -3.78e-09
46.046, -3.867e-09
48.048, -3.948e-09
50.05, -4.03e-09
52.052, -4.113e-09
54.054, -4.199e-09
56.056, -4.282e-09
58.058, -4.37e-09
60.06, -4.456e-09
62.062, -4.543e-09
64.064, -4.625e-09
66.066, -4.708e-09
68.068, -4.792e-09
70.07, -4.873e-09
72.072, -4.953e-09
74.074, -5.031e-09
76.076, -5.111e-09
78.078, -5.191e-09
80.08, -5.271e-09
82.082, -5.345e-09
84.084, -5.425e-09
86.086, -5.513e-09
88.088, -5.598e-09
90.09, -5.686e-09
92.092, -5.777e-09
94.094, -5.862e-09
96.096, -5.944e-09
98.098, -6.024e-09
100.1, -6.106e-09
102.1, -6.183e-09
104.1, -6.268e-09
106.11, -6.346e-09
108.11, -6.425e-09
110.11, -6.508e-09
112.11, -6.591e-09
114.11, -6.669e-09
116.12, -6.747e-09
118.12, -6.825e-09
120.12, -6.899e-09
122.12, -6.98e-09
124.12, -7.06e-09
126.13, -7.144e-09
128.13, -7.229e-09
130.13, -7.31e-09
132.13, -7.392e-09
134.13, -7.471e-09
136.14, -7.554e-09
138.14, -7.634e-09
140.14, -7.717e-09
142.14, -7.797e-09
144.14, -7.88e-09
146.15, -7.959e-09
148.15, -8.038e-09
150.15, -8.113e-09
152.15, -8.191e-09
154.15, -8.273e-09
156.16, -8.352e-09
158.16, -8.43e-09
160.16, -8.506e-09
162.16, -8.586e-09
164.16, -8.666e-09
166.17, -8.74e-09
168.17, -8.814e-09
170.17, -8.888e-09
172.17, -8.967e-09
174.17, -9.046e-09
176.18, -9.125e-09
178.18, -9.206e-09
180.18, -9.288e-09
182.18, -9.367e-09
184.18, -9.45e-09
186.19, -9.532e-09
188.19, -9.616e-09
190.19, -9.698e-09
192.19, -9.778e-09
194.19, -9.862e-09
196.2, -9.946e-09
198.2, -1.003e-08
200.2, -1.0115e-08
202.2, -1.0197e-08
204.2, -1.0277e-08
206.21, -1.0357e-08
208.21, -1.0443e-08
210.21, -1.0524e-08
212.21, -1.0606e-08
214.21, -1.0683e-08
216.22, -1.0761e-08
218.22, -1.0844e-08
220.22, -1.0921e-08
222.22, -1.1006e-08
224.22, -1.1089e-08
226.23, -1.1175e-08
228.23, -1.1256e-08
230.23, -1.1343e-08
232.23, -1.1428e-08
234.23, -1.151e-08
236.24, -1.1595e-08
238.24, -1.1681e-08
240.24, -1.1772e-08
242.24, -1.1859e-08
244.24, -1.194e-08
