Wavelength(nm), SC photons / PD electrons
350.0, 17.742984996845152
355.0, 18.897534039040245
360.0, 21.142975897505174
365.0, 19.570760732135195
370.0, 19.33992121673541
375.0, 19.22536760648002
380.0, 18.74148719903927
385.0, 17.62339180318574
390.0, 18.388182253363798
395.0, 16.256110391478018
400.0, 15.982471033450187
405.0, 16.415096283553552
410.0, 16.015660694343975
415.0, 14.393910569668623
420.0, 14.533999183566626
425.0, 12.5684075075698
430.0, 11.714889241065258
435.0, 11.176172826916087
440.0, 10.455763118940897
445.0, 10.838884901047141
450.0, 9.36764103232147
455.0, 10.179264584956828
460.0, 9.887019287158127
465.0, 9.620117215157423
470.0, 11.299311843106986
475.0, 8.908840892017768
480.0, 8.986998241286045
485.0, 9.013636397767085
490.0, 9.276372904206385
495.0, 8.74690486223232
500.0, 8.914465203271073
505.0, 8.340225784550995
510.0, 8.63777973074509
515.0, 7.7334486217047935
520.0, 7.72120258624303
525.0, 7.528123539177978
530.0, 7.2059924320513495
535.0, 7.218680213323451
540.0, 6.870522336397479
545.0, 7.020418956310936
550.0, 7.263796968089944
555.0, 6.590375835835444
560.0, 6.4928942310649465
565.0, 6.267729014572746
570.0, 5.978259231815134
585.0, 5.822762886324642
590.0, 5.9586448763835
595.0, 6.1860759810606245
600.0, 5.820145450705168
605.0, 5.729673129194191
610.0, 5.710618859156989
615.0, 5.93691163217851
620.0, 5.351158528716601
625.0, 5.359425232468148
630.0, 5.282771798238378
635.0, 5.21702712924055
640.0, 5.430184340413993
645.0, 4.817418205352056
650.0, 4.834707281344564
655.0, 5.14753007532486
660.0, 4.738597058574606
665.0, 4.966339142305652
670.0, 4.709683726592517
675.0, 4.274394360282486
680.0, 4.237832759710255
685.0, 4.284973650909448
690.0, 4.051808828841134
695.0, 3.995656660052768
700.0, 3.9460051047863116
705.0, 3.887637903692329
710.0, 3.890517168054744
715.0, 3.847803481428596
720.0, 4.0254831147182415
725.0, 3.684122566515202
730.0, 3.6749420836985833
735.0, 3.7581425893308347
740.0, 3.6655935378654125
745.0, 3.614243859629314
750.0, 3.8854393845208928
755.0, 3.5798594138696807
760.0, 3.677192148184212
765.0, 3.4473378011006583
770.0, 3.413522742830832
775.0, 3.5533187260742216
780.0, 3.5079627853661477
785.0, 3.3994894090901266
790.0, 3.544203346360139
795.0, 3.7562104086761408
800.0, 3.379427535682801
805.0, 3.547275453400839
810.0, 3.3819205204687743
815.0, 3.5867698906298293
820.0, 3.3455312994800157
825.0, 3.3801907261366506
830.0, 3.3124697215342005
835.0, 3.3726612882548213
840.0, 3.3669979706274678
845.0, 3.389708207965906
850.0, 3.6749671742359356
855.0, 4.343660879161982
860.0, 4.20559679008772
865.0, 3.606492080431038
870.0, 3.5665988001081446
875.0, 3.8096780135386554
880.0, 3.858382677304103
885.0, 3.724309140994102
895.0, 3.663980844515157
900.0, 3.716672550259636
905.0, 3.627312317215273
910.0, 3.692058375858725
915.0, 3.7779427766067095
920.0, 3.786675166453649
925.0, 4.343303523433308
930.0, 3.9262837386448712
935.0, 3.761190094710573
940.0, 4.0164304083116
945.0, 4.005265889715017
950.0, 4.0755585869109625
955.0, 4.388282257083519
960.0, 4.248060740056349
965.0, 4.40959011809365
970.0, 4.5582700659953375
975.0, 4.395040365199716
980.0, 4.438871690406909
985.0, 4.704283531742935
990.0, 4.8412355022368025
995.0, 5.119351632717294
1000.0, 5.199800826662817
1005.0, 5.264683841176197
1010.0, 5.697271648650021
1015.0, 5.834657517355351
1020.0, 5.991877630821534
1025.0, 6.2972824301484005
1030.0, 6.648576202449662
1035.0, 7.9343850064677826
1040.0, 7.705416115936555
1045.0, 9.821362849242282
