Time sep (s?), Charge (C)
2.000977, 3.888305e-11
2.132813, 3.588136e-11
2.262695, 3.804268e-11
2.397461, 3.828268e-11
2.530273, 3.936317e-11
2.664063, 4.200456e-11
2.796875, 4.476612e-11
2.931641, 4.392573e-11
3.070313, 4.044374e-11
3.210938, 3.840282e-11
3.349609, 4.620702e-11
3.487305, 3.516087e-11
3.629883, 4.380559e-11
3.772461, 3.900312e-11
3.918945, 4.224493e-11
4.0625, 3.996363e-11
4.210938, 4.308536e-11
4.360352, 4.596685e-11
4.508789, 3.828253e-11
4.660156, 4.416577e-11
4.808594, 3.912297e-11
4.948242, 4.380573e-11
5.086914, 4.524641e-11
5.225586, 3.936318e-11
5.365234, 4.032396e-11
5.505859, 3.552113e-11
5.648438, 4.53664e-11
5.795898, 4.16444e-11
5.944336, 3.828271e-11
6.089844, 4.128446e-11
6.226563, 4.404586e-11
6.363281, 4.260509e-11
6.496094, 3.960352e-11
6.633789, 4.308531e-11
6.773438, 4.308517e-11
6.915039, 3.768249e-11
7.055664, 3.468067e-11
7.195313, 4.260504e-11
7.338867, 3.852284e-11
7.481445, 3.384016e-11
7.623047, 4.164452e-11
7.763672, 3.732202e-11
7.90332, 3.672187e-11
8.037109, 3.888305e-11
8.174805, 4.092427e-11
8.3125, 4.44059e-11
8.452148, 4.164467e-11
8.592773, 4.284508e-11
8.731445, 4.04437e-11
8.875, 4.656722e-11
9.018555, 3.900306e-11
9.162109, 3.708207e-11
9.308594, 4.224489e-11
9.455078, 3.912329e-11
9.601563, 4.116423e-11
9.74707, 4.48864e-11
9.895508, 3.840258e-11
10.04395, 4.332547e-11
10.19336, 4.368572e-11
10.33301, 3.708217e-11
10.4668, 3.564116e-11
10.60059, 4.140425e-11
10.73633, 3.864271e-11
10.89063, 4.668719e-11
11.02734, 3.528098e-11
11.16602, 4.020386e-11
11.30859, 4.116408e-11
11.44824, 3.82827e-11
11.58887, 4.524637e-11
11.73047, 4.140441e-11
11.875, 3.888316e-11
12.01758, 3.504094e-11
12.16211, 3.93631e-11
12.30859, 3.696201e-11
12.45605, 3.864297e-11
12.59766, 3.456057e-11
12.73242, 3.492072e-11
12.87402, 3.936319e-11
13.00977, 4.020372e-11
13.13867, 3.504086e-11
13.26953, 3.94835e-11
13.40137, 3.936325e-11
