Time sep (ms?), Current (A)
0.0, -2.971e-08
2.002, -2.548e-08
4.004, -2.786e-08
6.006, -2.626e-08
8.008, -2.758e-08
10.01, -2.92e-08
12.012, -3.003e-08
14.014, -2.835e-08
16.016, -2.864e-08
18.018, -2.889e-08
20.02, -3e-08
22.022, -2.716e-08
24.024, -2.913e-08
26.026, -2.937e-08
28.028, -3.01e-08
30.03, -2.797e-08
32.032, -3.021e-08
34.034, -2.696e-08
36.036, -2.613e-08
38.038, -2.916e-08
40.04, -2.539e-08
42.042, -2.294e-08
44.044, -2.659e-08
46.046, -2.713e-08
48.048, -2.856e-08
50.05, -2.313e-08
52.052, -2.483e-08
54.054, -2.381e-08
56.056, -2.289e-08
58.058, -2.72e-08
60.06, -2.582e-08
62.062, -2.57e-08
64.064, -2.51e-08
66.066, -2.709e-08
68.068, -2.967e-08
70.07, -2.798e-08
72.072, -2.9e-08
74.074, -3.03e-08
76.076, -2.701e-08
78.078, -2.404e-08
80.08, -2.961e-08
82.082, -2.781e-08
84.084, -2.757e-08
86.086, -2.667e-08
88.088, -2.509e-08
90.09, -2.804e-08
92.092, -2.716e-08
94.094, -2.637e-08
96.096, -2.508e-08
98.098, -2.855e-08
100.1, -2.82e-08
102.1, -2.766e-08
104.1, -2.754e-08
106.11, -2.532e-08
108.11, -2.544e-08
110.11, -2.12e-08
112.11, -2.809e-08
114.11, -2.951e-08
116.12, -2.686e-08
118.12, -2.926e-08
120.12, -2.887e-08
122.12, -2.591e-08
124.12, -2.79e-08
126.13, -2.547e-08
128.13, -2.641e-08
130.13, -3.048e-08
132.13, -2.711e-08
134.13, -2.694e-08
136.14, -2.792e-08
138.14, -2.573e-08
140.14, -2.972e-08
142.14, -2.832e-08
144.14, -3.284e-08
146.15, -3.063e-08
148.15, -2.797e-08
150.15, -2.809e-08
152.15, -2.793e-08
154.15, -2.545e-08
156.16, -2.746e-08
158.16, -2.552e-08
160.16, -2.979e-08
162.16, -2.656e-08
164.16, -2.634e-08
166.17, -2.778e-08
168.17, -2.954e-08
170.17, -2.844e-08
172.17, -2.706e-08
174.17, -2.593e-08
176.18, -2.488e-08
178.18, -2.464e-08
180.18, -2.6e-08
182.18, -2.472e-08
184.18, -2.873e-08
186.19, -2.605e-08
188.19, -2.25e-08
190.19, -2.762e-08
192.19, -2.944e-08
194.19, -2.626e-08
196.2, -2.677e-08
198.2, -2.378e-08
200.2, -2.721e-08
202.2, -2.746e-08
204.2, -2.914e-08
206.21, -2.255e-08
208.21, -2.722e-08
210.21, -2.692e-08
212.21, -2.58e-08
214.21, -3.046e-08
216.22, -2.897e-08
218.22, -2.818e-08
220.22, -2.612e-08
222.22, -2.71e-08
224.22, -2.502e-08
226.23, -2.856e-08
228.23, -2.604e-08
230.23, -2.764e-08
232.23, -2.592e-08
234.23, -3.226e-08
236.24, -2.857e-08
238.24, -3.079e-08
240.24, -2.914e-08
242.24, -2.895e-08
244.24, -2.798e-08
246.25, -2.833e-08
248.25, -3.197e-08
250.25, -2.861e-08
252.25, -2.996e-08
254.25, -2.861e-08
256.26, -3e-08
258.26, -2.73e-08
260.26, -2.883e-08
262.26, -2.888e-08
264.26, -2.923e-08
266.27, -2.435e-08
268.27, -3.192e-08
270.27, -2.774e-08
272.27, -3.067e-08
274.27, -2.82e-08
276.28, -2.923e-08
278.28, -3.087e-08
280.28, -2.56e-08
282.28, -2.727e-08
284.28, -2.846e-08
286.29, -2.819e-08
288.29, -3.047e-08
290.29, -3.08e-08
292.29, -2.902e-08
294.29, -2.718e-08
296.3, -2.743e-08
298.3, -2.867e-08
300.3, -2.845e-08
302.3, -2.621e-08
304.3, -2.48e-08
306.31, -2.547e-08
308.31, -2.505e-08
310.31, -2.937e-08
312.31, -3.247e-08
314.31, -2.573e-08
316.32, -2.945e-08
318.32, -2.766e-08
320.32, -2.659e-08
322.32, -2.731e-08
324.32, -3.197e-08
326.33, -2.358e-08
328.33, -2.339e-08
330.33, -2.502e-08
332.33, -2.794e-08
334.33, -2.537e-08
336.34, -2.773e-08
338.34, -2.96e-08
340.34, -2.934e-08
342.34, -2.889e-08
344.34, -2.723e-08
346.35, -2.89e-08
348.35, -3.117e-08
350.35, -2.861e-08
352.35, -3.013e-08
354.35, -2.852e-08
356.36, -2.636e-08
358.36, -3.062e-08
360.36, -2.677e-08
362.36, -2.866e-08
364.36, -2.882e-08
366.37, -2.581e-08
368.37, -2.494e-08
370.37, -2.545e-08
372.37, -2.937e-08
374.37, -2.853e-08
376.38, -2.509e-08
378.38, -2.497e-08
380.38, -2.607e-08
382.38, -2.712e-08
384.38, -3.218e-08
386.39, -2.882e-08
388.39, -2.821e-08
390.39, -2.762e-08
392.39, -2.783e-08
394.39, -2.647e-08
396.4, -2.354e-08
398.4, -2.563e-08
400.4, -2.82e-08
402.4, -2.501e-08
404.4, -2.739e-08
406.41, -2.823e-08
408.41, -2.716e-08
410.41, -2.812e-08
