Time sep (s?), Charge (C)
2.080078, 4.260459e-11
2.24707, 4.128365e-11
2.40918, 4.272479e-11
2.561523, 3.69615e-11
2.708984, 3.816213e-11
2.867188, 4.128374e-11
3.018555, 4.020336e-11
3.169922, -2.222601e-10
3.334961, -1.759455e-09
3.495117, -3.351758e-09
3.630859, -4.726863e-09
3.766602, -6.111691e-09
3.898438, -7.462212e-09
4.036133, -8.882583e-09
4.199219, -9.662735e-09
4.335938, -9.668647e-09
4.473633, -9.672593e-09
4.615234, -9.664904e-09
4.755859, -9.671406e-09
4.90625, -9.66911e-09
5.044922, -9.663959e-09
5.200195, -9.81488e-09
5.361328, -1.134664e-08
5.519531, -1.288165e-08
5.660156, -1.427771e-08
5.798828, -1.566261e-08
5.939453, -1.707055e-08
6.074219, -1.842847e-08
6.212891, -1.926478e-08
6.363281, -1.926173e-08
6.523438, -1.926576e-08
6.691406, -1.926133e-08
6.849609, -1.926004e-08
7.011719, -1.926653e-08
7.161133, -1.926209e-08
7.293945, -2.02331e-08
7.425781, -2.149512e-08
7.55957, -2.28019e-08
7.694336, -2.414639e-08
7.825195, -2.548343e-08
7.958008, -2.68052e-08
8.09082, -2.815291e-08
8.226563, -2.884702e-08
8.370117, -2.885126e-08
8.504883, -2.885059e-08
8.642578, -2.884718e-08
8.788086, -2.884412e-08
8.920898, -2.884931e-08
9.051758, -2.885329e-08
9.185547, -2.892835e-08
9.319336, -3.017324e-08
9.452148, -3.145565e-08
9.594727, -3.286605e-08
9.736328, -3.4264e-08
9.875, -3.564467e-08
10.01074, -3.701346e-08
10.15332, -3.838296e-08
10.28516, -3.83869e-08
10.43457, -3.838802e-08
10.57422, -3.838654e-08
10.70703, -3.838559e-08
10.83691, -3.839062e-08
10.96875, -3.838114e-08
11.11621, -3.838142e-08
11.25098, -3.838347e-08
11.38184, -3.838431e-08
11.51367, -3.838937e-08
11.64648, -3.838001e-08
11.7832, -3.838163e-08
11.91797, -3.838048e-08
12.05859, -3.838537e-08
12.2041, -3.838952e-08
12.34863, -3.838537e-08
12.49805, -3.838765e-08
