Time sep (s?), Charge (C)
2.011719, 3.948272e-11
2.15625, 3.48003e-11
2.3125, 4.296487e-11
2.462891, 4.596642e-11
2.599609, 3.91226e-11
2.753906, 4.380525e-11
2.899414, 4.29647e-11
3.058594, -9.077122e-10
3.198242, -3.734753e-09
3.330078, -6.562428e-09
3.458008, -9.364968e-09
3.589844, -1.221498e-08
3.726563, -1.525528e-08
3.87207, -1.857267e-08
4.003906, -2.094359e-08
4.135742, -2.09428e-08
4.266602, -2.093912e-08
4.397461, -2.094706e-08
4.538086, -2.093953e-08
4.668945, -2.094346e-08
4.798828, -2.094477e-08
4.933594, -2.094453e-08
5.06543, -2.26187e-08
5.195313, -2.529589e-08
5.329102, -2.816461e-08
5.461914, -3.108803e-08
5.597656, -3.407372e-08
5.730469, -3.703027e-08
5.866211, -4.005925e-08
6.003906, -4.191141e-08
6.135742, -4.191016e-08
6.268555, -4.191647e-08
6.408203, -4.191128e-08
6.549805, -4.19112e-08
6.696289, -4.191472e-08
6.842773, -4.191293e-08
6.985352, -4.249758e-08
7.118164, -4.515973e-08
7.260742, -4.821341e-08
7.392578, -5.115813e-08
7.525391, -5.41e-08
7.660156, -5.716166e-08
7.794922, -6.026445e-08
7.933594, -6.320872e-08
8.060547, -6.321245e-08
8.202148, -6.320622e-08
8.339844, -6.32122e-08
8.485352, -6.32099e-08
8.638672, -6.320707e-08
8.788086, -6.321312e-08
8.927734, -6.354894e-08
9.05957, -6.627462e-08
9.19043, -6.914075e-08
9.333008, -7.228689e-08
9.480469, -7.567249e-08
9.623047, -7.900472e-08
9.764648, -8.231957e-08
9.892578, -8.495621e-08
10.02344, -8.495915e-08
10.15527, -8.494884e-08
10.28516, -8.495515e-08
10.42188, -8.495488e-08
10.5498, -8.494789e-08
10.68555, -8.494813e-08
10.82715, -8.495417e-08
10.96289, -8.495449e-08
11.10059, -8.494553e-08
11.25, -8.495053e-08
11.38086, -8.494486e-08
11.53027, -8.495349e-08
11.68652, -8.494733e-08
11.83008, -8.495169e-08
11.99414, -8.495424e-08
12.1582, -8.494838e-08
12.30762, -8.494636e-08
12.45313, -8.495191e-08
