Time sep (s?), Charge (C)
2.015625, 3.816211e-11
2.145508, 4.356523e-11
2.275391, 4.296461e-11
2.407227, 4.248457e-11
2.553711, 4.64468e-11
2.68457, 3.816207e-11
2.817383, 4.368514e-11
2.950195, 3.816215e-11
3.082031, -1.503829e-09
3.229492, -4.099879e-09
3.375, -6.843831e-09
3.508789, -9.422208e-09
3.664063, -1.244595e-08
3.841797, -1.585407e-08
4.004883, -1.818496e-08
4.149414, -1.818548e-08
4.291992, -1.81822e-08
4.438477, -1.817781e-08
4.570313, -1.81852e-08
4.702148, -1.817705e-08
4.834961, -1.818048e-08
4.966797, -1.818632e-08
5.100586, -1.901461e-08
5.230469, -2.126775e-08
5.364258, -2.365436e-08
5.50293, -2.628851e-08
5.644531, -2.893472e-08
5.78418, -3.158859e-08
5.916016, -3.411097e-08
6.048828, -3.609443e-08
6.19043, -3.608608e-08
6.320313, -3.609239e-08
6.451172, -3.608686e-08
6.588867, -3.60895e-08
6.72168, -3.608486e-08
6.854492, -3.608571e-08
6.987305, -3.608849e-08
7.120117, -3.689542e-08
7.262695, -3.937942e-08
7.402344, -4.183996e-08
7.532227, -4.426759e-08
7.664063, -4.67549e-08
7.795898, -4.928728e-08
7.931641, -5.186097e-08
8.067383, -5.392778e-08
8.199219, -5.393199e-08
8.337891, -5.392718e-08
8.486328, -5.392776e-08
8.625977, -5.393087e-08
8.754883, -5.392512e-08
8.887695, -5.392558e-08
9.047852, -5.39249e-08
9.191406, -5.392365e-08
9.338867, -5.39257e-08
9.47168, -5.44232e-08
9.600586, -5.659221e-08
9.739258, -5.914552e-08
9.871094, -6.159916e-08
10.00488, -6.418412e-08
10.14355, -6.688533e-08
10.28125, -6.954035e-08
10.42383, -7.207119e-08
10.56641, -7.207005e-08
10.69922, -7.207128e-08
10.83008, -7.206607e-08
10.96094, -7.206616e-08
11.09277, -7.207276e-08
11.23242, -7.206801e-08
11.36328, -7.207205e-08
11.49902, -7.207077e-08
11.63184, -7.206358e-08
11.76367, -7.207035e-08
11.89453, -7.206916e-08
12.02344, -7.206551e-08
12.15332, -7.206685e-08
12.28711, -7.206024e-08
12.42383, -7.206326e-08
