Time sep (ms?), Current (A)
0.0, -2.762e-08
2.002, -2.541e-08
4.004, -2.366e-08
6.006, -2.442e-08
8.008, -2.331e-08
10.01, -2.47e-08
12.012, -2.808e-08
14.014, -2.198e-08
16.016, -2.805e-08
18.018, -2.773e-08
20.02, -2.597e-08
22.022, -2.479e-08
24.024, -2.419e-08
26.026, -2.304e-08
28.028, -2.592e-08
30.03, -2.444e-08
32.032, -2.802e-08
34.034, -2.289e-08
36.036, -2.037e-08
38.038, -2.708e-08
40.04, -2.214e-08
42.042, -2.512e-08
44.044, -2.513e-08
46.046, -2.543e-08
48.048, -2.748e-08
50.05, -2.15e-08
52.052, -2.782e-08
54.054, -2.441e-08
56.056, -2.285e-08
58.058, -2.653e-08
60.06, -2.523e-08
62.062, -2.825e-08
64.064, -2.28e-08
66.066, -2.362e-08
68.068, -2.395e-08
70.07, -2.666e-08
72.072, -2.192e-08
74.074, -2.52e-08
76.076, -2.242e-08
78.078, -2.314e-08
80.08, -2.131e-08
82.082, -2.257e-08
84.084, -2.592e-08
86.086, -2.704e-08
88.088, -2.483e-08
90.09, -2.347e-08
92.092, -2.52e-08
94.094, -2.164e-08
96.096, -2.267e-08
98.098, -2.293e-08
100.1, -2.595e-08
102.1, -2.424e-08
104.1, -2.37e-08
106.11, -2.287e-08
108.11, -2.484e-08
110.11, -2.501e-08
112.11, -2.35e-08
114.11, -2.384e-08
116.12, -2.523e-08
118.12, -2.028e-08
120.12, -2.143e-08
122.12, -2.509e-08
124.12, -1.67e-08
126.13, -2.137e-08
128.13, -2.009e-08
130.13, -2.115e-08
132.13, -2.135e-08
134.13, -2.436e-08
136.14, -2.082e-08
138.14, -2.148e-08
140.14, -2.535e-08
142.14, -2.442e-08
144.14, -2.114e-08
146.15, -2.556e-08
148.15, -2.752e-08
150.15, -2.524e-08
152.15, -3.059e-08
154.15, -2.659e-08
156.16, -3.128e-08
158.16, -2.881e-08
160.16, -2.951e-08
162.16, -2.48e-08
164.16, -2.475e-08
166.17, -2.324e-08
168.17, -2.425e-08
170.17, -2.422e-08
172.17, -2.39e-08
174.17, -2.433e-08
176.18, -2.403e-08
178.18, -2.292e-08
180.18, -2.348e-08
182.18, -2.044e-08
184.18, -2.364e-08
186.19, -2.023e-08
188.19, -2.517e-08
190.19, -2.652e-08
192.19, -2.203e-08
194.19, -2.234e-08
196.2, -2.474e-08
198.2, -2.785e-08
200.2, -2.916e-08
202.2, -2.688e-08
204.2, -2.827e-08
206.21, -2.479e-08
208.21, -2.668e-08
210.21, -2.683e-08
212.21, -2.696e-08
214.21, -2.586e-08
216.22, -2.817e-08
218.22, -2.293e-08
220.22, -2.708e-08
222.22, -2.372e-08
224.22, -2.54e-08
226.23, -2.495e-08
228.23, -2.796e-08
230.23, -2.843e-08
232.23, -2.548e-08
234.23, -2.536e-08
236.24, -2.808e-08
238.24, -2.787e-08
240.24, -2.377e-08
242.24, -2.951e-08
244.24, -2.302e-08
246.25, -2.23e-08
248.25, -2.257e-08
250.25, -2.371e-08
252.25, -2.34e-08
254.25, -2.416e-08
256.26, -2.435e-08
258.26, -2.401e-08
260.26, -2.168e-08
262.26, -2.482e-08
264.26, -2.014e-08
266.27, -1.986e-08
268.27, -2.12e-08
270.27, -2.34e-08
272.27, -2.052e-08
274.27, -2.298e-08
276.28, -1.744e-08
278.28, -2.268e-08
280.28, -2.259e-08
282.28, -2.223e-08
284.28, -1.829e-08
286.29, -2.32e-08
288.29, -2.303e-08
290.29, -2.117e-08
292.29, -2.331e-08
294.29, -2.593e-08
296.3, -2.233e-08
298.3, -2.024e-08
300.3, -2.449e-08
302.3, -2.312e-08
304.3, -2.141e-08
306.31, -2.39e-08
308.31, -2.638e-08
310.31, -2.575e-08
312.31, -2.541e-08
314.31, -2.501e-08
316.32, -2.579e-08
318.32, -2.365e-08
320.32, -2.339e-08
322.32, -2.311e-08
324.32, -2.29e-08
326.33, -2.506e-08
328.33, -2.246e-08
330.33, -2.37e-08
332.33, -2.242e-08
334.33, -2.262e-08
336.34, -2.384e-08
338.34, -2.476e-08
340.34, -2.636e-08
342.34, -2.699e-08
344.34, -2.849e-08
346.35, -2.229e-08
348.35, -2.627e-08
350.35, -2.406e-08
352.35, -2.449e-08
354.35, -2.512e-08
356.36, -2.229e-08
358.36, -2.057e-08
360.36, -1.959e-08
362.36, -2.409e-08
364.36, -2.272e-08
366.37, -1.692e-08
368.37, -1.677e-08
370.37, -2.182e-08
372.37, -1.943e-08
374.37, -2.133e-08
376.38, -2.401e-08
378.38, -2.22e-08
380.38, -2.173e-08
382.38, -2.138e-08
384.38, -1.917e-08
386.39, -1.741e-08
388.39, -2.067e-08
390.39, -1.818e-08
392.39, -1.576e-08
394.39, -2.043e-08
396.4, -2.133e-08
398.4, -1.674e-08
400.4, -1.974e-08
402.4, -1.862e-08
404.4, -2.048e-08
406.41, -2.157e-08
408.41, -1.897e-08
410.41, -2.138e-08
412.41, -2.108e-08
414.41, -2.364e-08
416.42, -2.349e-08
418.42, -1.94e-08
420.42, -2.029e-08
422.42, -1.803e-08
424.42, -2.298e-08
426.43, -1.342e-08
428.43, -1.976e-08
430.43, -1.99e-08
432.43, -2.318e-08
434.43, -1.867e-08
436.44, -2.229e-08
438.44, -2.053e-08
440.44, -2.035e-08
442.44, -2.204e-08
444.44, -1.877e-08
446.45, -2.291e-08
448.45, -2.135e-08
450.45, -2.307e-08
452.45, -1.983e-08
454.45, -1.793e-08
456.46, -2.114e-08
458.46, -1.831e-08
460.46, -1.786e-08
462.46, -2.008e-08
464.46, -1.978e-08
466.47, -2.105e-08
468.47, -2.574e-08
470.47, -2.249e-08
472.47, -1.99e-08
474.47, -2.132e-08
476.48, -1.807e-08
478.48, -1.909e-08
480.48, -2.29e-08
482.48, -2.162e-08
484.48, -2.097e-08
486.49, -1.908e-08
488.49, -2.417e-08
490.49, -2.066e-08
492.49, -2.47e-08
494.49, -2.824e-08
496.5, -2.635e-08
498.5, -2.121e-08
500.5, -2.644e-08
502.5, -2.619e-08
504.5, -2.593e-08
506.51, -2.463e-08
508.51, -2.465e-08
510.51, -2.456e-08
512.51, -2.556e-08
514.51, -2.372e-08
516.52, -2.062e-08
518.52, -2.453e-08
520.52, -2.285e-08
522.52, -2.509e-08
524.52, -2.525e-08
526.53, -2.277e-08
528.53, -2.799e-08
530.53, -2.662e-08
532.53, -2.677e-08
534.53, -2.502e-08
536.54, -2.616e-08
538.54, -2.241e-08
540.54, -2.399e-08
542.54, -2.307e-08
544.54, -2.627e-08
546.55, -2.486e-08
548.55, -2.291e-08
550.55, -2.691e-08
552.55, -2.49e-08
554.55, -2.442e-08
556.56, -2.432e-08
558.56, -2.489e-08
560.56, -2.637e-08
562.56, -2.217e-08
564.56, -2.213e-08
566.57, -2.203e-08
568.57, -2.231e-08
570.57, -2.307e-08
572.57, -2.26e-08
574.57, -1.975e-08
576.58, -2.277e-08
578.58, -2.488e-08
580.58, -2.511e-08
582.58, -2.174e-08
584.58, -2.187e-08
586.59, -2.323e-08
588.59, -1.948e-08
590.59, -2.18e-08
592.59, -1.782e-08
594.59, -2.063e-08
596.6, -1.968e-08
598.6, -2.03e-08
600.6, -2.429e-08
602.6, -2.202e-08
604.6, -2.239e-08
606.61, -2.189e-08
608.61, -2.298e-08
610.61, -2.442e-08
612.61, -2.157e-08
614.61, -1.878e-08
616.62, -1.628e-08
618.62, -1.888e-08
620.62, -2.27e-08
622.62, -2.167e-08
624.62, -2.292e-08
626.63, -2.235e-08
628.63, -2.424e-08
630.63, -2.197e-08
632.63, -2.203e-08
634.63, -2.226e-08
636.64, -2.129e-08
638.64, -2.109e-08
640.64, -2.318e-08
642.64, -1.937e-08
644.64, -1.784e-08
646.65, -2.007e-08
648.65, -1.898e-08
650.65, -2.347e-08
652.65, -2.151e-08
654.65, -2.294e-08
656.66, -1.775e-08
658.66, -1.82e-08
660.66, -2.086e-08
662.66, -1.77e-08
664.66, -1.57e-08
666.67, -1.86e-08
668.67, -1.769e-08
670.67, -1.76e-08
672.67, -1.722e-08
674.67, -2.093e-08
676.68, -2.048e-08
678.68, -2.004e-08
680.68, -2.421e-08
682.68, -2.09e-08
684.68, -2.224e-08
686.69, -1.98e-08
688.69, -1.837e-08
690.69, -1.946e-08
692.69, -1.888e-08
694.69, -1.729e-08
696.7, -1.981e-08
698.7, -1.952e-08
700.7, -1.758e-08
702.7, -1.452e-08
704.7, -1.899e-08
706.71, -1.753e-08
708.71, -1.759e-08
710.71, -1.639e-08
712.71, -1.72e-08
714.71, -1.631e-08
716.72, -1.34e-08
718.72, -2.001e-08
720.72, -2.424e-08
722.72, -2.265e-08
724.72, -2.119e-08
726.73, -2.014e-08
728.73, -2.326e-08
730.73, -1.836e-08
732.73, -1.585e-08
734.73, -1.747e-08
736.74, -1.687e-08
738.74, -1.708e-08
740.74, -1.878e-08
742.74, -1.656e-08
744.74, -1.881e-08
746.75, -2.138e-08
748.75, -1.782e-08
750.75, -2.204e-08
752.75, -2.159e-08
754.75, -2.146e-08
756.76, -2.363e-08
758.76, -2.378e-08
760.76, -2.342e-08
762.76, -2.374e-08
764.76, -2.186e-08
766.77, -1.936e-08
768.77, -2.286e-08
770.77, -2e-08
