Time sep (ms?), Current (A)
0.0, -2.604e-08
2.002, -2.45e-08
4.004, -2.83e-08
6.006, -2.811e-08
8.008, -2.73e-08
10.01, -3.08e-08
12.012, -2.892e-08
14.014, -2.88e-08
16.016, -3.246e-08
18.018, -3.005e-08
20.02, -2.687e-08
22.022, -2.547e-08
24.024, -2.725e-08
26.026, -3.033e-08
28.028, -3.353e-08
30.03, -3.077e-08
32.032, -2.994e-08
34.034, -2.725e-08
36.036, -2.893e-08
38.038, -3.068e-08
40.04, -3.002e-08
42.042, -2.339e-08
44.044, -2.806e-08
46.046, -2.942e-08
48.048, -3.089e-08
50.05, -3.409e-08
52.052, -3.208e-08
54.054, -3.15e-08
56.056, -2.545e-08
58.058, -2.98e-08
60.06, -2.813e-08
62.062, -2.63e-08
64.064, -2.818e-08
66.066, -2.879e-08
68.068, -2.721e-08
70.07, -3.026e-08
72.072, -2.793e-08
74.074, -2.711e-08
76.076, -3.157e-08
78.078, -2.873e-08
80.08, -2.956e-08
82.082, -2.686e-08
84.084, -3.062e-08
86.086, -2.806e-08
88.088, -2.933e-08
90.09, -2.815e-08
92.092, -3.256e-08
94.094, -2.94e-08
96.096, -2.893e-08
98.098, -2.867e-08
100.1, -3.288e-08
102.1, -3.132e-08
104.1, -2.994e-08
106.11, -2.706e-08
108.11, -2.473e-08
110.11, -2.772e-08
112.11, -2.536e-08
114.11, -2.673e-08
116.12, -2.719e-08
118.12, -3.027e-08
120.12, -2.999e-08
122.12, -3.099e-08
124.12, -2.664e-08
126.13, -2.55e-08
128.13, -2.804e-08
130.13, -2.698e-08
132.13, -2.727e-08
134.13, -2.771e-08
136.14, -2.926e-08
138.14, -2.371e-08
140.14, -3.116e-08
142.14, -2.507e-08
144.14, -2.617e-08
146.15, -2.693e-08
148.15, -2.752e-08
150.15, -2.567e-08
152.15, -2.525e-08
154.15, -2.487e-08
156.16, -2.366e-08
158.16, -2.504e-08
160.16, -2.49e-08
162.16, -2.775e-08
164.16, -2.69e-08
166.17, -2.743e-08
168.17, -2.963e-08
170.17, -2.61e-08
172.17, -2.492e-08
174.17, -2.616e-08
176.18, -2.568e-08
178.18, -2.548e-08
180.18, -2.798e-08
182.18, -2.618e-08
184.18, -2.728e-08
186.19, -2.715e-08
188.19, -2.477e-08
190.19, -2.36e-08
192.19, -2.207e-08
194.19, -2.393e-08
196.2, -2.32e-08
198.2, -2.261e-08
200.2, -2.907e-08
202.2, -2.578e-08
204.2, -3.026e-08
206.21, -2.851e-08
208.21, -2.973e-08
210.21, -2.916e-08
212.21, -2.883e-08
214.21, -2.642e-08
216.22, -2.621e-08
218.22, -3.182e-08
220.22, -2.884e-08
222.22, -2.916e-08
224.22, -2.588e-08
226.23, -2.794e-08
228.23, -2.708e-08
230.23, -2.46e-08
232.23, -2.42e-08
234.23, -2.492e-08
236.24, -2.756e-08
238.24, -2.475e-08
240.24, -2.852e-08
242.24, -2.492e-08
244.24, -2.389e-08
246.25, -2.645e-08
248.25, -2.804e-08
250.25, -2.77e-08
252.25, -2.537e-08
254.25, -2.705e-08
256.26, -2.461e-08
258.26, -2.463e-08
260.26, -2.34e-08
262.26, -2.027e-08
264.26, -2.255e-08
266.27, -1.844e-08
268.27, -1.936e-08
270.27, -2.399e-08
272.27, -2.764e-08
274.27, -1.983e-08
276.28, -1.951e-08
278.28, -2.396e-08
280.28, -2.359e-08
282.28, -2.457e-08
284.28, -2.332e-08
286.29, -2.185e-08
288.29, -2.476e-08
290.29, -2.594e-08
292.29, -2.689e-08
294.29, -2.402e-08
296.3, -2.311e-08
298.3, -2.385e-08
300.3, -2.568e-08
302.3, -2.519e-08
304.3, -2.429e-08
306.31, -2.557e-08
308.31, -2.189e-08
310.31, -2.339e-08
312.31, -2.46e-08
314.31, -2.177e-08
316.32, -2.495e-08
318.32, -2.508e-08
320.32, -2.623e-08
322.32, -2.418e-08
324.32, -2.676e-08
326.33, -2.738e-08
328.33, -2.555e-08
330.33, -2.515e-08
332.33, -2.028e-08
334.33, -1.929e-08
336.34, -2.308e-08
338.34, -2.487e-08
340.34, -2.648e-08
342.34, -2.064e-08
344.34, -2.264e-08
346.35, -2.379e-08
348.35, -2.645e-08
350.35, -2.235e-08
352.35, -2.776e-08
354.35, -2.502e-08
356.36, -2.646e-08
358.36, -2.29e-08
360.36, -2.281e-08
362.36, -2.277e-08
364.36, -2.33e-08
366.37, -2.243e-08
368.37, -2.26e-08
370.37, -1.986e-08
372.37, -2.292e-08
374.37, -2.366e-08
376.38, -2.199e-08
378.38, -2.4e-08
380.38, -2.51e-08
382.38, -2.401e-08
384.38, -2.624e-08
386.39, -1.939e-08
388.39, -1.943e-08
390.39, -2.43e-08
392.39, -2.072e-08
394.39, -2.246e-08
396.4, -2.184e-08
398.4, -2.245e-08
400.4, -2.834e-08
402.4, -2.507e-08
404.4, -2.331e-08
406.41, -2.47e-08
408.41, -2.635e-08
410.41, -2.54e-08
412.41, -2.412e-08
414.41, -2.377e-08
416.42, -2.491e-08
418.42, -2.625e-08
420.42, -2.458e-08
422.42, -2.612e-08
424.42, -2.592e-08
426.43, -2.424e-08
428.43, -2.941e-08
430.43, -2.816e-08
432.43, -2.496e-08
434.43, -2.477e-08
436.44, -2.699e-08
438.44, -2.778e-08
440.44, -2.779e-08
442.44, -2.874e-08
444.44, -2.448e-08
446.45, -2.349e-08
448.45, -2.793e-08
450.45, -2.961e-08
452.45, -2.341e-08
454.45, -2.602e-08
456.46, -2.746e-08
458.46, -2.655e-08
460.46, -2.62e-08
462.46, -2.95e-08
464.46, -2.547e-08
466.47, -2.549e-08
468.47, -2.721e-08
470.47, -2.781e-08
472.47, -2.651e-08
474.47, -2.611e-08
476.48, -2.251e-08
478.48, -2.474e-08
480.48, -2.512e-08
482.48, -2.611e-08
484.48, -2.325e-08
486.49, -2.331e-08
488.49, -2.715e-08
490.49, -2.79e-08
492.49, -2.445e-08
494.49, -2.603e-08
496.5, -2.899e-08
498.5, -3.043e-08
500.5, -2.901e-08
502.5, -2.481e-08
504.5, -2.657e-08
506.51, -2.43e-08
508.51, -2.566e-08
510.51, -2.845e-08
512.51, -2.629e-08
514.51, -2.695e-08
516.52, -3.155e-08
518.52, -2.577e-08
520.52, -2.607e-08
522.52, -2.298e-08
524.52, -2.183e-08
526.53, -2.748e-08
528.53, -2.828e-08
530.53, -2.776e-08
532.53, -2.899e-08
534.53, -2.616e-08
536.54, -2.709e-08
538.54, -2.893e-08
540.54, -2.81e-08
542.54, -2.979e-08
544.54, -2.532e-08
546.55, -2.6e-08
548.55, -2.795e-08
550.55, -2.704e-08
552.55, -2.388e-08
554.55, -2.328e-08
556.56, -2.233e-08
558.56, -2.665e-08
560.56, -2.707e-08
562.56, -2.988e-08
564.56, -2.425e-08
566.57, -2.657e-08
568.57, -2.658e-08
570.57, -2.582e-08
572.57, -2.559e-08
574.57, -2.736e-08
576.58, -2.768e-08
578.58, -2.702e-08
580.58, -2.405e-08
582.58, -2.851e-08
584.58, -3.152e-08
586.59, -2.773e-08
588.59, -2.995e-08
590.59, -3.197e-08
592.59, -2.739e-08
594.59, -2.824e-08
596.6, -2.891e-08
598.6, -2.992e-08
600.6, -2.965e-08
602.6, -2.711e-08
604.6, -2.372e-08
606.61, -2.732e-08
608.61, -2.813e-08
610.61, -2.492e-08
612.61, -2.666e-08
614.61, -2.544e-08
616.62, -2.871e-08
618.62, -2.45e-08
620.62, -2.77e-08
622.62, -2.406e-08
624.62, -2.417e-08
626.63, -2.632e-08
628.63, -2.434e-08
630.63, -2.226e-08
632.63, -2.44e-08
634.63, -2.586e-08
636.64, -2.579e-08
638.64, -2.29e-08
640.64, -2.463e-08
642.64, -2.448e-08
644.64, -2.48e-08
646.65, -2.824e-08
648.65, -2.158e-08
650.65, -2.35e-08
652.65, -2.085e-08
654.65, -2.314e-08
656.66, -2.383e-08
658.66, -2.4e-08
660.66, -2.169e-08
662.66, -2.386e-08
664.66, -2.412e-08
666.67, -2.16e-08
668.67, -2.448e-08
670.67, -2.706e-08
672.67, -2.663e-08
674.67, -2.297e-08
676.68, -2.28e-08
678.68, -2.526e-08
680.68, -2.848e-08
682.68, -2.366e-08
684.68, -2.28e-08
686.69, -2.686e-08
688.69, -2.756e-08
690.69, -2.61e-08
692.69, -2.151e-08
694.69, -2.405e-08
696.7, -2.471e-08
698.7, -2.323e-08
700.7, -2.343e-08
702.7, -2.418e-08
704.7, -2.356e-08
706.71, -2.685e-08
708.71, -2.425e-08
710.71, -2.296e-08
712.71, -2.446e-08
714.71, -2.745e-08
716.72, -2.911e-08
718.72, -2.852e-08
720.72, -2.526e-08
722.72, -2.482e-08
724.72, -2.198e-08
726.73, -2.478e-08
728.73, -2.294e-08
730.73, -2.202e-08
732.73, -2.114e-08
734.73, -2.082e-08
736.74, -1.845e-08
738.74, -2.102e-08
740.74, -2.005e-08
742.74, -1.879e-08
744.74, -2.195e-08
746.75, -1.902e-08
748.75, -2.142e-08
750.75, -2.297e-08
752.75, -2.139e-08
754.75, -2.206e-08
756.76, -2.112e-08
758.76, -2.22e-08
760.76, -2.199e-08
762.76, -2.272e-08
764.76, -2.554e-08
766.77, -2.458e-08
768.77, -2.47e-08
770.77, -2.046e-08
772.77, -2.293e-08
774.77, -2.372e-08
776.78, -2.758e-08
778.78, -3.109e-08
780.78, -2.639e-08
782.78, -2.412e-08
784.78, -2.492e-08
786.79, -2.406e-08
788.79, -2.09e-08
790.79, -2.017e-08
792.79, -2.153e-08
794.79, -2.362e-08
796.8, -1.842e-08
798.8, -2.288e-08
800.8, -2.172e-08
802.8, -1.818e-08
804.8, -2.162e-08
806.81, -2.239e-08
808.81, -2.052e-08
810.81, -2.192e-08
812.81, -1.897e-08
814.81, -2.299e-08
816.82, -1.943e-08
818.82, -2.258e-08
820.82, -2.331e-08
822.82, -2.263e-08
824.82, -2.042e-08
826.83, -2.162e-08
828.83, -2.521e-08
830.83, -2.026e-08
832.83, -1.999e-08
834.83, -1.933e-08
836.84, -2.171e-08
838.84, -2.381e-08
840.84, -2.24e-08
842.84, -2.091e-08
844.84, -2.411e-08
846.85, -2.782e-08
848.85, -2.841e-08
850.85, -2.456e-08
852.85, -2.335e-08
854.85, -2.009e-08
856.86, -2.235e-08
858.86, -2.568e-08
860.86, -3.028e-08
862.86, -2.332e-08
864.86, -2.338e-08
866.87, -2.596e-08
868.87, -2.821e-08
870.87, -2.19e-08
872.87, -2.591e-08
874.87, -2.484e-08
876.88, -2.344e-08
878.88, -2.744e-08
880.88, -2.578e-08
882.88, -2.399e-08
884.88, -2.546e-08
886.89, -2.715e-08
888.89, -2.74e-08
890.89, -2.65e-08
892.89, -2.675e-08
894.89, -2.259e-08
896.9, -2.379e-08
898.9, -2.275e-08
900.9, -2.312e-08
902.9, -2.455e-08
904.9, -2.599e-08
906.91, -2.205e-08
908.91, -2.282e-08
910.91, -2.085e-08
912.91, -2.523e-08
914.91, -2.223e-08
916.92, -2.266e-08
918.92, -1.968e-08
920.92, -2.156e-08
922.92, -1.915e-08
924.92, -2.276e-08
926.93, -2.571e-08
928.93, -2.52e-08
930.93, -2.264e-08
932.93, -2.533e-08
934.93, -2.475e-08
936.94, -2.473e-08
938.94, -2.632e-08
940.94, -2.239e-08
942.94, -2.345e-08
944.94, -2.219e-08
946.95, -2.13e-08
948.95, -2.26e-08
950.95, -2.682e-08
952.95, -2.236e-08
954.95, -2.192e-08
956.96, -2.503e-08
958.96, -2.153e-08
960.96, -2.327e-08
962.96, -2.116e-08
964.96, -2.233e-08
966.97, -2.27e-08
968.97, -2.255e-08
970.97, -2.614e-08
972.97, -2.483e-08
974.97, -2.169e-08
976.98, -2.614e-08
978.98, -1.999e-08
980.98, -2.672e-08
982.98, -2.292e-08
984.98, -2.397e-08
986.99, -2.356e-08
988.99, -2.749e-08
990.99, -2.474e-08
992.99, -2.484e-08
994.99, -2.463e-08
997.0, -2.492e-08
999.0, -2.764e-08
1001.0, -2.504e-08
1003.0, -2.457e-08
1005.0, -2.301e-08
1007.0, -2.676e-08
1009.0, -2.327e-08
1011.0, -2.522e-08
1013.0, -2.19e-08
1015.0, -2.142e-08
1017.0, -2.478e-08
1019.0, -2.184e-08
1021.0, -2.528e-08
1023.0, -2.094e-08
1025.0, -2.703e-08
1027.0, -2.544e-08
1029.0, -2.696e-08
1031.0, 1.9596e-07
1033.0, 3.8443e-07
1035.0, 3.9459e-07
