Time sep (ms?), Current (A)
0.0, -2.3e-08
2.002, -2.427e-08
4.004, -2.331e-08
6.006, -2.463e-08
8.008, -2.965e-08
10.01, -2.766e-08
12.012, -2.681e-08
14.014, -2.739e-08
16.016, -2.476e-08
18.018, -2.518e-08
20.02, -2.568e-08
22.022, -2.343e-08
24.024, -2.44e-08
26.026, -2.773e-08
28.028, -2.74e-08
30.03, -2.68e-08
32.032, -2.759e-08
34.034, -2.587e-08
36.036, -2.471e-08
38.038, -2.568e-08
40.04, -2.873e-08
42.042, -2.856e-08
44.044, -2.695e-08
46.046, -2.563e-08
48.048, -2.816e-08
50.05, -2.891e-08
52.052, -2.59e-08
54.054, -2.577e-08
56.056, -2.578e-08
58.058, -2.687e-08
60.06, -2.713e-08
62.062, -2.864e-08
64.064, -2.73e-08
66.066, -2.599e-08
68.068, -2.482e-08
70.07, -2.539e-08
72.072, -2.711e-08
74.074, -2.62e-08
76.076, -2.641e-08
78.078, -3.095e-08
80.08, -2.796e-08
82.082, -2.776e-08
84.084, -2.711e-08
86.086, -3.115e-08
88.088, -2.668e-08
90.09, -2.671e-08
92.092, -2.66e-08
94.094, -2.685e-08
96.096, -2.97e-08
98.098, -2.804e-08
100.1, -2.896e-08
102.1, -2.728e-08
104.1, -2.872e-08
106.11, -3.292e-08
108.11, -2.416e-08
110.11, -2.559e-08
112.11, -2.484e-08
114.11, -2.689e-08
116.12, -2.422e-08
118.12, -2.688e-08
120.12, -3.022e-08
122.12, -2.803e-08
124.12, -2.56e-08
126.13, -3.191e-08
128.13, -3.004e-08
130.13, -2.865e-08
132.13, -3.354e-08
134.13, -2.7e-08
136.14, -2.682e-08
138.14, -2.777e-08
140.14, -3.238e-08
142.14, -3.075e-08
144.14, -3.179e-08
146.15, -3.219e-08
148.15, -3.004e-08
150.15, -2.637e-08
152.15, -2.955e-08
154.15, -2.686e-08
156.16, -2.387e-08
158.16, -2.88e-08
160.16, -2.502e-08
162.16, -2.71e-08
164.16, -2.795e-08
166.17, -2.407e-08
168.17, -2.636e-08
170.17, -2.362e-08
172.17, -2.652e-08
174.17, -2.545e-08
176.18, -2.917e-08
