Time sep (s?), Charge (C)
1.999023, 4.680681e-11
2.131836, 4.116389e-11
2.263672, 3.648112e-11
2.395508, 4.092354e-11
2.52832, 3.888261e-11
2.664063, 3.73218e-11
2.794922, 3.215866e-11
2.944336, 3.071808e-11
3.083008, -2.419492e-10
3.224609, -1.245939e-09
3.369141, -2.301193e-09
3.501953, -3.287406e-09
3.654297, -4.426691e-09
3.782227, -5.408938e-09
3.915039, -6.439717e-09
4.05957, -7.190466e-09
4.197266, -7.192633e-09
4.333984, -7.193724e-09
4.46875, -7.19599e-09
4.607422, -7.193138e-09
4.741211, -7.198294e-09
4.884766, -7.202367e-09
5.018555, -7.201768e-09
5.165039, -7.992014e-09
5.299805, -8.982552e-09
5.496094, -1.042982e-08
5.631836, -1.146791e-08
5.768555, -1.251042e-08
5.900391, -1.355636e-08
6.037109, -1.450102e-08
6.174805, -1.449509e-08
6.30957, -1.450381e-08
6.44043, -1.449424e-08
6.577148, -1.449534e-08
6.706055, -1.449962e-08
6.838867, -1.449982e-08
6.97168, -1.45006e-08
7.104492, -1.495478e-08
7.234375, -1.592518e-08
7.367188, -1.693884e-08
7.500977, -1.795834e-08
7.630859, -1.897931e-08
7.764648, -2.003932e-08
7.90332, -2.113857e-08
8.041016, -2.199777e-08
8.174805, -2.200355e-08
8.306641, -2.200226e-08
8.439453, -2.200298e-08
8.587891, -2.200496e-08
8.732422, -2.200502e-08
8.870117, -2.200591e-08
9.007813, -2.200654e-08
9.148438, -2.279896e-08
9.287109, -2.386901e-08
9.425781, -2.494937e-08
9.575195, -2.614589e-08
9.730469, -2.739193e-08
9.879883, -2.859707e-08
10.0127, -2.964061e-08
10.1416, -2.964079e-08
10.27832, -2.964032e-08
10.41016, -2.965082e-08
10.54199, -2.964864e-08
10.67383, -2.964965e-08
10.80469, -2.965422e-08
10.93555, -2.964439e-08
11.06836, -2.965453e-08
11.20117, -2.965476e-08
11.33203, -2.965148e-08
11.46387, -2.965439e-08
11.59375, -2.964873e-08
11.72656, -2.96547e-08
11.85938, -2.965802e-08
11.99121, -2.965707e-08
12.12207, -2.965707e-08
12.25488, -2.965594e-08
12.38672, -2.96582e-08
