Time sep (s?), Charge (C)
1.989258, 4.728714e-11
2.123047, 4.308491e-11
2.261719, 4.248442e-11
2.40332, 3.972297e-11
2.547852, 3.600096e-11
2.68457, 3.828234e-11
2.825195, 4.056338e-11
2.964844, 3.708172e-11
3.107422, -1.266949e-09
3.25, -3.722624e-09
3.392578, -6.304264e-09
3.53125, -8.887222e-09
3.69043, -1.189692e-08
3.847656, -1.492404e-08
3.990234, -1.762443e-08
4.139648, -1.777495e-08
4.282227, -1.778053e-08
4.415039, -1.778108e-08
4.551758, -1.778021e-08
4.6875, -1.778023e-08
4.826172, -1.77809e-08
4.958008, -1.778229e-08
5.09668, -1.919433e-08
5.228516, -2.156257e-08
5.364258, -2.401084e-08
5.518555, -2.6969e-08
5.669922, -2.990577e-08
5.8125, -3.265433e-08
5.954102, -3.530051e-08
6.09082, -3.583336e-08
6.232422, -3.583794e-08
6.382813, -3.583442e-08
6.526367, -3.583776e-08
6.65918, -3.584062e-08
6.798828, -3.583799e-08
6.942383, -3.58386e-08
7.074219, -3.720786e-08
7.208008, -3.958665e-08
7.334961, -4.203222e-08
7.467773, -4.458425e-08
7.607422, -4.728657e-08
7.750977, -5.006737e-08
7.907227, -5.314694e-08
8.051758, -5.42161e-08
8.185547, -5.422032e-08
8.316406, -5.421566e-08
8.447266, -5.421819e-08
8.587891, -5.421675e-08
8.728516, -5.422011e-08
8.866211, -5.421778e-08
9.010742, -5.472275e-08
9.158203, -5.73437e-08
9.300781, -6.010964e-08
9.4375, -6.277503e-08
9.568359, -6.535235e-08
9.699219, -6.793503e-08
9.833984, -7.06431e-08
9.969727, -7.291577e-08
10.10254, -7.292218e-08
10.24121, -7.291649e-08
10.37207, -7.292e-08
10.50977, -7.292212e-08
10.64062, -7.292039e-08
10.76953, -7.291634e-08
10.90137, -7.291705e-08
11.03809, -7.292009e-08
11.17383, -7.291767e-08
11.31348, -7.291453e-08
11.44238, -7.291174e-08
11.57129, -7.291854e-08
11.70215, -7.291545e-08
11.83594, -7.291415e-08
11.96484, -7.291088e-08
12.09863, -7.291502e-08
12.23242, -7.29151e-08
12.38184, -7.291236e-08
