Time sep (ms?), Current (A)
0.0, -2.251e-08
2.002, -2.554e-08
4.004, -2.127e-08
6.006, -2.133e-08
8.008, -2.241e-08
10.01, -2.467e-08
12.012, -2.394e-08
14.014, -2.519e-08
16.016, -2.484e-08
18.018, -2.241e-08
20.02, -2.316e-08
22.022, -2.213e-08
24.024, -2.326e-08
26.026, -2.154e-08
28.028, -2.223e-08
30.03, -2.396e-08
32.032, -2.412e-08
34.034, -2.202e-08
36.036, -2.274e-08
38.038, -2.456e-08
40.04, -2.098e-08
42.042, -2.433e-08
44.044, -2.445e-08
46.046, -2.823e-08
48.048, -2.291e-08
50.05, -2.646e-08
52.052, -2.467e-08
54.054, -2.582e-08
56.056, -2.244e-08
58.058, -2.39e-08
60.06, -2.422e-08
62.062, -2.248e-08
64.064, -2.282e-08
66.066, -2.227e-08
68.068, -1.754e-08
70.07, -2.115e-08
72.072, -2.336e-08
74.074, -2.155e-08
76.076, -2.764e-08
78.078, -2.358e-08
80.08, -2.556e-08
82.082, -2.542e-08
84.084, -2.23e-08
86.086, -2.465e-08
88.088, -2.494e-08
90.09, -2.281e-08
92.092, -2.384e-08
94.094, -2.49e-08
96.096, -2.287e-08
98.098, -1.884e-08
100.1, -2.367e-08
102.1, -1.958e-08
104.1, -2.198e-08
106.11, -2.346e-08
108.11, -2.271e-08
110.11, -2.52e-08
112.11, -2.076e-08
114.11, -1.812e-08
116.12, -1.9e-08
118.12, -1.874e-08
120.12, -1.964e-08
122.12, -2.349e-08
124.12, -2.261e-08
126.13, -2.079e-08
128.13, -2.062e-08
130.13, -1.912e-08
132.13, -2.383e-08
134.13, -2.113e-08
136.14, -2.12e-08
138.14, -2.045e-08
140.14, -2.165e-08
142.14, -2.481e-08
144.14, -2.442e-08
146.15, -2.516e-08
148.15, -2.166e-08
150.15, -2.217e-08
152.15, -1.977e-08
154.15, -2.48e-08
156.16, -2.165e-08
158.16, -2.239e-08
160.16, -1.895e-08
162.16, -2.618e-08
164.16, -2.183e-08
166.17, -2.302e-08
168.17, -2.039e-08
170.17, -2.366e-08
172.17, -2.78e-08
174.17, -2.261e-08
176.18, -2.308e-08
178.18, -2.31e-08
180.18, -2.421e-08
182.18, -2.309e-08
184.18, -2.766e-08
186.19, -2.053e-08
188.19, -1.912e-08
190.19, -1.776e-08
192.19, -1.97e-08
194.19, -1.929e-08
196.2, -2.009e-08
198.2, -2.202e-08
200.2, -2.411e-08
202.2, -1.967e-08
204.2, -2.211e-08
206.21, -2.244e-08
208.21, -2.283e-08
210.21, -2.141e-08
212.21, -2.27e-08
214.21, -2.765e-08
216.22, -2.69e-08
218.22, -2.291e-08
220.22, -2.213e-08
222.22, -2.114e-08
224.22, -2.364e-08
226.23, -2.146e-08
228.23, -2.071e-08
230.23, -2.166e-08
232.23, -2.166e-08
234.23, -2.329e-08
236.24, -1.87e-08
238.24, -2.004e-08
240.24, -2.04e-08
242.24, -2.014e-08
244.24, -2.405e-08
246.25, -1.991e-08
248.25, -2.048e-08
250.25, -2.178e-08
252.25, -2.224e-08
254.25, -2.077e-08
256.26, -2.234e-08
258.26, -2.118e-08
260.26, -2.08e-08
262.26, -2.019e-08
264.26, -2.202e-08
266.27, -2.28e-08
