Time sep (ms?), Current (A)
0.0, -2.946e-08
2.002, -3.071e-08
4.004, -3.276e-08
6.006, -3.278e-08
8.008, -3.016e-08
10.01, -2.96e-08
12.012, -3.015e-08
14.014, -3.222e-08
16.016, -3.392e-08
18.018, -2.967e-08
20.02, -3.379e-08
22.022, -3.467e-08
24.024, -3.432e-08
26.026, -2.811e-08
28.028, -3.143e-08
30.03, -3.105e-08
32.032, -2.774e-08
34.034, -2.807e-08
36.036, -3.151e-08
38.038, -3.275e-08
40.04, -3.148e-08
42.042, -3.123e-08
44.044, -3.31e-08
46.046, -3.304e-08
48.048, -3.163e-08
50.05, -3.265e-08
52.052, -3.209e-08
54.054, -3.342e-08
56.056, -3.001e-08
58.058, -3.544e-08
60.06, -3.265e-08
62.062, -3.723e-08
64.064, -3.083e-08
66.066, -3.235e-08
68.068, -3.258e-08
70.07, -3.362e-08
72.072, -3.23e-08
74.074, -3.224e-08
76.076, -3.216e-08
78.078, -3.116e-08
80.08, -3.252e-08
82.082, -2.961e-08
84.084, -3.165e-08
86.086, -3.027e-08
88.088, -2.663e-08
90.09, -2.796e-08
92.092, -3.012e-08
94.094, -3.265e-08
96.096, -3.002e-08
98.098, -2.543e-08
100.1, -2.949e-08
102.1, -3.118e-08
104.1, -3.069e-08
106.11, -3.53e-08
108.11, -3.044e-08
110.11, -2.771e-08
112.11, -2.649e-08
114.11, -2.826e-08
116.12, -2.948e-08
118.12, -3.221e-08
120.12, -3.281e-08
122.12, -3.273e-08
124.12, -2.962e-08
126.13, -3.078e-08
128.13, -3.089e-08
130.13, -2.762e-08
132.13, -3.175e-08
134.13, -3.092e-08
136.14, -2.854e-08
138.14, -3.101e-08
140.14, -2.707e-08
142.14, -3.286e-08
144.14, -3.088e-08
146.15, -3.123e-08
148.15, -2.84e-08
150.15, -3.025e-08
152.15, -2.79e-08
154.15, -2.939e-08
156.16, -2.638e-08
158.16, -2.907e-08
160.16, -2.938e-08
162.16, -2.98e-08
164.16, -2.97e-08
166.17, -2.9e-08
168.17, -2.732e-08
170.17, -2.933e-08
172.17, -3.071e-08
174.17, -2.626e-08
176.18, -2.306e-08
178.18, -2.604e-08
180.18, -2.573e-08
182.18, -2.87e-08
184.18, -2.56e-08
186.19, -2.758e-08
188.19, -2.575e-08
190.19, -2.739e-08
192.19, -2.552e-08
194.19, -2.533e-08
196.2, -2.525e-08
198.2, -2.701e-08
200.2, -2.721e-08
202.2, -2.568e-08
204.2, -3.028e-08
206.21, -2.829e-08
208.21, -2.785e-08
210.21, -2.937e-08
212.21, -2.572e-08
214.21, -2.688e-08
216.22, -2.783e-08
218.22, -2.732e-08
220.22, -2.472e-08
222.22, -2.549e-08
224.22, -2.607e-08
226.23, -2.557e-08
228.23, -2.88e-08
230.23, -2.609e-08
232.23, -2.997e-08
234.23, -3.005e-08
236.24, -2.572e-08
238.24, -2.719e-08
240.24, -2.982e-08
242.24, -2.826e-08
244.24, -2.821e-08
246.25, -2.782e-08
248.25, -2.633e-08
250.25, -2.599e-08
252.25, -2.774e-08
254.25, -2.78e-08
256.26, -2.424e-08
258.26, -3.008e-08
260.26, -3.207e-08
262.26, -3.053e-08
264.26, -2.952e-08
266.27, -3.026e-08
268.27, -3.098e-08
270.27, -2.8e-08
272.27, -2.618e-08
274.27, -2.988e-08
276.28, -2.588e-08
278.28, -2.803e-08
280.28, -2.746e-08
282.28, -2.845e-08
284.28, -2.768e-08
286.29, -2.646e-08
288.29, -2.304e-08
290.29, -2.495e-08
292.29, -2.682e-08
294.29, -2.527e-08
296.3, -2.883e-08
298.3, -2.821e-08
300.3, -3.02e-08
302.3, -3.448e-08
304.3, -3.103e-08
306.31, -3.38e-08
308.31, -3.168e-08
310.31, -2.801e-08
312.31, -2.82e-08
314.31, -2.814e-08
316.32, -2.543e-08
318.32, -2.723e-08
320.32, -2.849e-08
322.32, -2.71e-08
324.32, -3.273e-08
326.33, -3.031e-08
328.33, -2.85e-08
330.33, -2.724e-08
332.33, -2.825e-08
334.33, -2.826e-08
336.34, -2.35e-08
338.34, -2.414e-08
340.34, -2.405e-08
342.34, -2.809e-08
344.34, -2.447e-08
346.35, -3.191e-08
348.35, -2.971e-08
350.35, -2.65e-08
352.35, -2.833e-08
354.35, -3.239e-08
356.36, -2.767e-08
358.36, -2.724e-08
360.36, -2.604e-08
362.36, -2.286e-08
364.36, -2.5e-08
366.37, -2.667e-08
368.37, -2.581e-08
370.37, -2.802e-08
372.37, -2.574e-08
374.37, -2.767e-08
376.38, -2.8e-08
378.38, -2.349e-08
380.38, -2.362e-08
382.38, -2.601e-08
384.38, -2.546e-08
386.39, -2.566e-08
388.39, -2.176e-08
390.39, -2.441e-08
392.39, -2.55e-08
394.39, -2.705e-08
396.4, -2.939e-08
398.4, -2.873e-08
400.4, -2.265e-08
402.4, -2.866e-08
404.4, -2.739e-08
406.41, -2.975e-08
408.41, -2.651e-08
410.41, -2.79e-08
412.41, -2.581e-08
414.41, -2.87e-08
416.42, -2.9e-08
418.42, -2.676e-08
420.42, -2.659e-08
422.42, -2.959e-08
424.42, -2.784e-08
426.43, -2.949e-08
428.43, -2.631e-08
430.43, -2.819e-08
432.43, -3.092e-08
434.43, -3.053e-08
436.44, -2.624e-08
438.44, -2.616e-08
440.44, -2.769e-08
442.44, -2.9e-08
444.44, -3.006e-08
446.45, -3.043e-08
448.45, -3.321e-08
450.45, -2.737e-08
452.45, -2.605e-08
454.45, -2.43e-08
456.46, -2.664e-08
458.46, -3.03e-08
460.46, -2.864e-08
462.46, -2.85e-08
464.46, -2.791e-08
466.47, -2.677e-08
468.47, -2.753e-08
470.47, -2.91e-08
472.47, -2.743e-08
474.47, -2.545e-08
476.48, -2.912e-08
478.48, -2.663e-08
480.48, -2.98e-08
482.48, -3.065e-08
484.48, -2.761e-08
486.49, -2.838e-08
488.49, -2.47e-08
490.49, -2.961e-08
492.49, -3.065e-08
494.49, -2.874e-08
496.5, -3.051e-08
498.5, -3.044e-08
500.5, -2.995e-08
502.5, -2.983e-08
504.5, -2.895e-08
506.51, -2.921e-08
508.51, -3.304e-08
510.51, -3.22e-08
512.51, -3.125e-08
514.51, -2.826e-08
516.52, -2.845e-08
518.52, -2.848e-08
520.52, -2.833e-08
522.52, -2.667e-08
524.52, -3.019e-08
526.53, -3.163e-08
528.53, -2.782e-08
530.53, -2.916e-08
532.53, -2.561e-08
534.53, -2.949e-08
536.54, -2.63e-08
538.54, -2.509e-08
540.54, -2.48e-08
542.54, -3.275e-08
544.54, -3.015e-08
546.55, -3.301e-08
548.55, -2.945e-08
550.55, -2.962e-08
552.55, -3.296e-08
554.55, -3.136e-08
556.56, -2.885e-08
558.56, -3.043e-08
560.56, -2.927e-08
562.56, -3.116e-08
564.56, -2.882e-08
566.57, -2.783e-08
568.57, -2.649e-08
570.57, -2.627e-08
572.57, -2.949e-08
574.57, -2.594e-08
576.58, -2.689e-08
578.58, -2.606e-08
580.58, -3.107e-08
582.58, -2.948e-08
584.58, -2.667e-08
586.59, -3.049e-08
588.59, -3.021e-08
590.59, -2.829e-08
592.59, -2.833e-08
594.59, -2.708e-08
596.6, -2.389e-08
598.6, -2.856e-08
600.6, -2.651e-08
602.6, -2.609e-08
604.6, -2.756e-08
606.61, -3.1e-08
608.61, -3.097e-08
610.61, -3.089e-08
612.61, -3.203e-08
614.61, -3.23e-08
616.62, -3.22e-08
618.62, -3.258e-08
620.62, -3.678e-08
622.62, -3.046e-08
624.62, -3.214e-08
626.63, -3.021e-08
628.63, -2.654e-08
630.63, -3.011e-08
632.63, -3.006e-08
634.63, -2.797e-08
636.64, -2.786e-08
638.64, -2.389e-08
640.64, -2.873e-08
642.64, -2.803e-08
644.64, -2.775e-08
646.65, -2.794e-08
648.65, -2.669e-08
650.65, -2.816e-08
652.65, -3.041e-08
654.65, -2.804e-08
656.66, -2.494e-08
658.66, -2.572e-08
660.66, -2.807e-08
662.66, -2.815e-08
664.66, -2.549e-08
666.67, -2.683e-08
668.67, -2.858e-08
