Time sep (ms?), Current (A)
0.0, -2.004e-08
2.002, -1.818e-08
4.004, -1.604e-08
6.006, -1.899e-08
8.008, -1.967e-08
10.01, -1.758e-08
12.012, -2.04e-08
14.014, -1.55e-08
16.016, -2.022e-08
18.018, -1.721e-08
20.02, -1.853e-08
22.022, -1.687e-08
24.024, -2.17e-08
26.026, -2.198e-08
28.028, -2.295e-08
30.03, -2.279e-08
32.032, -2.181e-08
34.034, -2.207e-08
36.036, -2.036e-08
38.038, -2.189e-08
40.04, -2.299e-08
42.042, -2.009e-08
44.044, -2.135e-08
46.046, -1.802e-08
48.048, -1.979e-08
50.05, -1.993e-08
52.052, -2.004e-08
54.054, -1.961e-08
56.056, -1.583e-08
58.058, -1.519e-08
60.06, -1.508e-08
62.062, -2.073e-08
64.064, -1.513e-08
66.066, -1.617e-08
68.068, -1.794e-08
70.07, -2.012e-08
72.072, -1.868e-08
74.074, -2.144e-08
76.076, -2.197e-08
78.078, -1.67e-08
80.08, -1.879e-08
82.082, -2.129e-08
84.084, -1.863e-08
86.086, -1.874e-08
88.088, -2.07e-08
90.09, -1.675e-08
92.092, -2.14e-08
94.094, -2.053e-08
96.096, -1.602e-08
98.098, -1.633e-08
100.1, -2.173e-08
102.1, -2.148e-08
104.1, -1.927e-08
106.11, -1.903e-08
108.11, -2.233e-08
110.11, -1.832e-08
112.11, -2.333e-08
114.11, -2.052e-08
116.12, -2.073e-08
118.12, -1.981e-08
120.12, -2.075e-08
122.12, -1.688e-08
124.12, -1.94e-08
126.13, -2.221e-08
128.13, -2.258e-08
130.13, -1.972e-08
132.13, -2.064e-08
134.13, -2.104e-08
136.14, -1.923e-08
138.14, -1.976e-08
140.14, -2.263e-08
142.14, -2.2e-08
144.14, -2.182e-08
146.15, -2.284e-08
148.15, -2.441e-08
150.15, -2.305e-08
152.15, -2.098e-08
154.15, -2.171e-08
156.16, -2.139e-08
158.16, -1.99e-08
160.16, -1.842e-08
162.16, -2.039e-08
164.16, -2.069e-08
166.17, -2.246e-08
168.17, -2.192e-08
170.17, -2.064e-08
172.17, -1.819e-08
174.17, -1.914e-08
176.18, -1.687e-08
178.18, -1.709e-08
180.18, -1.548e-08
182.18, -2.047e-08
184.18, -1.526e-08
186.19, -1.86e-08
188.19, -1.91e-08
190.19, -2.141e-08
192.19, -2.042e-08
194.19, -2.13e-08
196.2, -2.127e-08
198.2, -1.889e-08
200.2, -2.043e-08
202.2, -2.037e-08
204.2, -1.86e-08
206.21, -1.691e-08
208.21, -1.432e-08
210.21, -2.001e-08
212.21, -1.782e-08
214.21, -1.807e-08
216.22, -2.033e-08
218.22, -2.021e-08
220.22, -1.598e-08
222.22, -1.464e-08
224.22, -1.626e-08
226.23, -1.757e-08
228.23, -1.775e-08
230.23, -1.636e-08
232.23, -1.886e-08
234.23, -1.816e-08
236.24, -1.598e-08
238.24, -1.605e-08
240.24, -1.368e-08
242.24, -1.8e-08
244.24, -1.647e-08
246.25, -1.537e-08
248.25, -1.49e-08
250.25, -1.68e-08
252.25, -1.611e-08
254.25, -1.223e-08
256.26, -1.407e-08
258.26, -1.43e-08
260.26, -1.97e-08
262.26, -1.555e-08
264.26, -1.485e-08
266.27, -1.648e-08
268.27, -1.783e-08
270.27, -1.847e-08
272.27, -1.942e-08
274.27, -1.892e-08
276.28, -1.718e-08
278.28, -2.058e-08
280.28, -2.102e-08
282.28, -1.899e-08
284.28, -1.668e-08
286.29, -1.941e-08
288.29, -1.767e-08
290.29, -1.837e-08
292.29, -1.813e-08
294.29, -2.141e-08
296.3, -1.765e-08
298.3, -1.843e-08
300.3, -1.462e-08
302.3, -1.809e-08
304.3, -1.795e-08
306.31, -1.693e-08
308.31, -1.84e-08
310.31, -1.558e-08
312.31, -1.681e-08
314.31, -1.603e-08
316.32, -1.565e-08
318.32, -1.307e-08
320.32, -1.593e-08
322.32, -1.28e-08
324.32, -1.712e-08
326.33, -1.897e-08
328.33, -1.887e-08
330.33, -1.721e-08
332.33, -1.709e-08
334.33, -1.668e-08
336.34, -1.594e-08
338.34, -1.65e-08
340.34, -1.63e-08
342.34, -1.665e-08
344.34, -1.835e-08
346.35, -1.516e-08
348.35, -1.973e-08
350.35, -1.769e-08
352.35, -1.945e-08
354.35, -1.622e-08
356.36, -1.67e-08
358.36, -2e-08
360.36, -1.566e-08
362.36, -1.542e-08
364.36, -1.654e-08
366.37, -1.685e-08
368.37, -1.749e-08
370.37, -1.752e-08
372.37, -1.679e-08
374.37, -1.644e-08
376.38, -1.716e-08
378.38, -1.669e-08
380.38, -2.063e-08
382.38, -1.988e-08
384.38, -1.766e-08
386.39, -1.546e-08
388.39, -1.526e-08
390.39, -1.258e-08
392.39, -1.662e-08
394.39, -1.57e-08
396.4, -1.62e-08
