Time sep (s?), Charge (C)
2.003906, 3.51604e-11
2.146484, 4.34449e-11
2.291992, 4.476578e-11
2.424805, 3.612102e-11
2.575195, 4.224426e-11
2.720703, 4.284473e-11
2.869141, 3.528044e-11
3.000977, 4.080352e-11
3.132813, -7.420198e-10
3.264648, -2.016036e-09
3.397461, -3.275267e-09
3.538086, -4.656269e-09
3.668945, -5.958968e-09
3.805664, -7.328208e-09
3.94043, -8.666087e-09
4.070313, -9.450365e-09
4.199219, -9.444928e-09
4.338867, -9.442796e-09
4.473633, -9.444948e-09
4.609375, -9.448558e-09
4.760742, -9.446244e-09
4.899414, -9.447578e-09
5.032227, -9.525476e-09
5.164063, -1.075488e-08
5.293945, -1.199561e-08
5.425781, -1.327398e-08
5.564453, -1.46509e-08
5.704102, -1.601703e-08
5.834961, -1.730399e-08
5.96875, -1.862286e-08
6.099609, -1.889128e-08
6.231445, -1.888518e-08
6.364258, -1.889223e-08
6.5, -1.8892e-08
6.633789, -1.88912e-08
6.765625, -1.888676e-08
6.896484, -1.888974e-08
7.030273, -1.906264e-08
7.162109, -2.024848e-08
7.298828, -2.153765e-08
7.443359, -2.292623e-08
7.577148, -2.42415e-08
7.716797, -2.561594e-08
7.851563, -2.693705e-08
7.987305, -2.820779e-08
8.118164, -2.821301e-08
8.261719, -2.821549e-08
8.397461, -2.821608e-08
8.535156, -2.821795e-08
8.680664, -2.821217e-08
8.833008, -2.821827e-08
8.992188, -2.821949e-08
9.12793, -2.940784e-08
9.256836, -3.063508e-08
9.389648, -3.190602e-08
9.539063, -3.337581e-08
9.670898, -3.465668e-08
9.804688, -3.596067e-08
9.939453, -3.728215e-08
10.07422, -3.752359e-08
10.21484, -3.752184e-08
10.35352, -3.751794e-08
10.49902, -3.751667e-08
10.64453, -3.751627e-08
10.7793, -3.751656e-08
10.92188, -3.752459e-08
11.05371, -3.752398e-08
11.20215, -3.751872e-08
11.35254, -3.751779e-08
11.48828, -3.751647e-08
11.63379, -3.75189e-08
11.78613, -3.751876e-08
11.96777, -3.752456e-08
12.11719, -3.752279e-08
12.25293, -3.752118e-08
12.39551, -3.752479e-08
