Time sep (ms?), Charge (C)
0.0, -3.55e-10
2.002, -4.33e-10
4.004, -5.11e-10
6.006, -5.91e-10
8.008, -6.69e-10
10.01, -7.48e-10
12.012, -8.31e-10
14.014, -9.13e-10
16.016, -9.91e-10
18.018, -1.07e-09
20.02, -1.152e-09
22.022, -1.231e-09
24.024, -1.312e-09
26.026, -1.396e-09
28.028, -1.478e-09
30.03, -1.554e-09
32.032, -1.633e-09
34.034, -1.712e-09
36.036, -1.788e-09
38.038, -1.865e-09
40.04, -1.942e-09
42.042, -2.02e-09
44.044, -2.096e-09
46.046, -2.178e-09
48.048, -2.254e-09
50.05, -2.326e-09
52.052, -2.405e-09
54.054, -2.489e-09
56.056, -2.568e-09
58.058, -2.64e-09
60.06, -2.716e-09
62.062, -2.795e-09
64.064, -2.877e-09
66.066, -2.956e-09
68.068, -3.028e-09
70.07, -3.1e-09
72.072, -3.173e-09
74.074, -3.249e-09
76.076, -3.315e-09
78.078, -3.387e-09
80.08, -3.462e-09
82.082, -3.533e-09
84.084, -3.603e-09
86.086, -3.673e-09
88.088, -3.744e-09
90.09, -3.816e-09
92.092, -3.887e-09
94.094, -3.962e-09
96.096, -4.037e-09
98.098, -4.111e-09
100.1, -4.184e-09
102.1, -4.259e-09
104.1, -4.334e-09
106.11, -4.415e-09
108.11, -4.496e-09
110.11, -4.574e-09
112.11, -4.646e-09
114.11, -4.712e-09
116.12, -4.786e-09
118.12, -4.859e-09
120.12, -4.932e-09
122.12, -5.005e-09
124.12, -5.079e-09
126.13, -5.151e-09
128.13, -5.222e-09
130.13, -5.296e-09
132.13, -5.365e-09
134.13, -5.437e-09
136.14, -5.51e-09
138.14, -5.584e-09
140.14, -5.66e-09
142.14, -5.736e-09
144.14, -5.81e-09
146.15, -5.881e-09
148.15, -5.949e-09
150.15, -6.02e-09
152.15, -6.089e-09
154.15, -6.157e-09
156.16, -6.222e-09
158.16, -6.289e-09
160.16, -6.359e-09
162.16, -6.425e-09
164.16, -6.496e-09
166.17, -6.564e-09
168.17, -6.634e-09
