Wavelength(nm), SC photons / PD electrons
350.0, 17.18604302418912
355.0, 19.529675556636565
360.0, 20.286222250056976
365.0, 20.57034297513227
370.0, 19.19591045181022
375.0, 18.98885998087634
380.0, 18.191539236778482
385.0, 18.09119485901131
395.0, 17.584703977579156
400.0, 15.937648237105902
405.0, 15.622968039764062
410.0, 14.671331864021164
415.0, 14.598648105951632
420.0, 12.699909123913423
425.0, 11.99152251303029
430.0, 11.626252243600204
435.0, 11.157887570463782
440.0, 10.684424745427506
445.0, 9.718225041732829
450.0, 9.450300278673371
455.0, 9.542182741092281
460.0, 9.718796689098657
465.0, 9.481976312149333
470.0, 9.81118992600008
475.0, 9.442980141213084
480.0, 8.848324086435825
485.0, 9.178101194847454
490.0, 8.600386131260185
500.0, 8.1712540107987
505.0, 8.186038248573752
510.0, 8.268805628778798
515.0, 7.672477596357348
520.0, 7.792746901009342
525.0, 7.891581475601972
530.0, 7.222085966255102
535.0, 7.137677201418104
540.0, 5.585478835819315
545.0, 6.634743746952843
550.0, 6.554506046944025
555.0, 6.812335766932009
560.0, 6.730049105515335
565.0, 5.9766710968048
570.0, 6.126458358908146
575.0, 6.024822035811716
580.0, 13.817989507006564
585.0, 5.911943875855838
590.0, 6.046000502101317
595.0, 5.944626991218562
600.0, 6.887354038676951
605.0, 5.749969276264218
610.0, 5.856622366860487
615.0, 5.223299479728346
620.0, 5.611127194683115
625.0, 4.837064224336183
630.0, 5.450979089608026
635.0, 5.236431122584039
640.0, 4.998716158069997
645.0, 5.676203450725745
650.0, 5.104932169367306
655.0, 5.132903284631009
660.0, 4.902165122146086
665.0, 4.5091778736372525
670.0, 4.580610987533696
675.0, 4.399893664982407
680.0, 5.071164060091348
685.0, 4.315438825484319
690.0, 4.09904757603179
695.0, 4.117656126861345
700.0, 4.043485356653845
705.0, 4.00477501022436
710.0, 3.971884915818854
715.0, 4.269297548123427
720.0, 3.9090002785004216
725.0, 3.8975996191668507
730.0, 3.800287934135616
735.0, 3.7573888407427707
740.0, 3.795806470132096
745.0, 3.6753942083052564
750.0, 3.6472957905378784
755.0, 3.6821684864991306
760.0, 3.535123119229875
765.0, 3.5984235134185676
770.0, 3.5851650353505207
775.0, 3.5789783536374027
780.0, 3.5618223950950303
785.0, 3.4773533924763966
790.0, 3.5412222359022705
795.0, 3.480965115709997
800.0, 3.279078626529317
805.0, 3.434002407450165
810.0, 3.4166404837008906
815.0, 3.510405047844712
820.0, 3.4148409668436126
825.0, 3.7802642098492023
830.0, 3.356084319257239
835.0, 3.455898260345478
840.0, 3.6179104874617933
845.0, 3.7212768637899214
850.0, 4.08606559015122
855.0, 4.384909807115931
860.0, 4.691943784171846
865.0, 3.5527782897204214
870.0, 3.6198062679171117
875.0, 3.587728118742017
880.0, 3.710670693494187
890.0, 3.82489360743577
895.0, 3.669007088499396
900.0, 3.8319734344205116
905.0, 3.807196061832257
910.0, 3.7966055961668563
915.0, 3.787959673775971
920.0, 3.8977536527595262
925.0, 3.885163745688776
930.0, 3.9134249577239983
935.0, 3.9929922160691835
940.0, 4.0603203304747755
945.0, 3.96055159915419
950.0, 4.109852726528095
955.0, 4.200328327177854
960.0, 4.13104257401845
965.0, 4.35083354300921
970.0, 4.47170449395336
975.0, 4.569132661800731
980.0, 4.516052539038997
985.0, 4.7567937256103265
990.0, 5.0971764880791675
995.0, 5.110986237750823
1000.0, 5.0881296066102655
1005.0, 5.546551656973084
1010.0, 5.928127207209967
1015.0, 5.877754174929155
1020.0, 6.082200455197762
1025.0, 6.660478177793557
1030.0, 6.855128695914109
1035.0, 7.059568223219828
1040.0, 7.79529611942477
1045.0, 9.675061016284056
