Time sep (s?), Charge (C)
884.8438, 9.9e+37
884.9736, 9.9e+37
885.1025, 9.9e+37
885.2305, 9.9e+37
885.3574, 9.9e+37
885.4863, 9.9e+37
885.6162, 9.9e+37
885.7568, 9.9e+37
885.8857, 9.9e+37
886.0156, 9.9e+37
886.1465, 9.9e+37
886.291, 9.9e+37
886.4492, 9.9e+37
886.5957, 9.9e+37
886.7383, 9.9e+37
886.8691, 9.9e+37
887.0, 9.9e+37
887.1406, 9.9e+37
887.2715, 9.9e+37
887.4004, 9.9e+37
887.5303, 9.9e+37
887.6553, 9.9e+37
887.7842, 9.9e+37
887.9248, 9.9e+37
888.0537, 9.9e+37
888.1943, 9.9e+37
888.3389, 9.9e+37
888.4746, 9.9e+37
888.6104, 9.9e+37
888.7373, 9.9e+37
888.8789, 9.9e+37
889.0107, 9.9e+37
889.1367, 9.9e+37
889.2666, 9.9e+37
889.3945, 9.9e+37
889.5342, 9.9e+37
889.666, 9.9e+37
889.8008, 9.9e+37
889.9385, 9.9e+37
890.0723, 9.9e+37
890.2266, 9.9e+37
890.3584, 9.9e+37
890.4893, 9.9e+37
890.6221, 9.9e+37
890.751, 9.9e+37
890.877, 9.9e+37
891.0059, 9.9e+37
891.1377, 9.9e+37
891.2666, 9.9e+37
891.3945, 9.9e+37
891.5225, 9.9e+37
891.6494, 9.9e+37
891.7783, 9.9e+37
891.9082, 9.9e+37
892.0381, 9.9e+37
892.167, 9.9e+37
892.2969, 9.9e+37
892.4258, 9.9e+37
892.5547, 9.9e+37
892.6836, 9.9e+37
892.8184, 9.9e+37
892.9443, 9.9e+37
893.0791, 9.9e+37
893.2295, 9.9e+37
893.3604, 9.9e+37
893.4932, 9.9e+37
893.6201, 9.9e+37
893.749, 9.9e+37
893.8779, 9.9e+37
894.0068, 9.9e+37
894.1348, 9.9e+37
894.2637, 9.9e+37
894.4131, 9.9e+37
894.5479, 9.9e+37
894.7002, 9.9e+37
894.8633, 9.9e+37
895.0117, 9.9e+37
895.1406, 9.9e+37
