Time sep (s?), Charge (C)
704.8604, 9.9e+37
705.0088, 9.9e+37
705.1621, 9.9e+37
705.3066, 9.9e+37
705.4443, 9.9e+37
705.5693, 9.9e+37
705.6934, 9.9e+37
705.8223, 9.9e+37
705.9531, 9.9e+37
706.083, 9.9e+37
706.208, 9.9e+37
706.3428, 9.9e+37
706.4707, 9.9e+37
706.5967, 9.9e+37
706.7236, 9.9e+37
706.8574, 9.9e+37
706.9824, 9.9e+37
707.1074, 9.9e+37
707.2373, 9.9e+37
707.3672, 9.9e+37
707.5176, 9.9e+37
707.6611, 9.9e+37
707.8154, 9.9e+37
707.957, 9.9e+37
708.1094, 9.9e+37
708.2559, 9.9e+37
708.3896, 9.9e+37
708.5176, 9.9e+37
708.665, 9.9e+37
708.792, 9.9e+37
708.9199, 9.9e+37
709.0479, 9.9e+37
709.1787, 9.9e+37
709.3057, 9.9e+37
709.4375, 9.9e+37
709.5664, 9.9e+37
709.7588, 9.9e+37
709.8965, 9.9e+37
710.0254, 9.9e+37
710.1582, 9.9e+37
710.3018, 9.9e+37
710.4395, 9.9e+37
710.5811, 9.9e+37
710.7158, 9.9e+37
710.8525, 9.9e+37
710.9844, 9.9e+37
711.1133, 9.9e+37
711.2422, 9.9e+37
711.373, 9.9e+37
711.5088, 9.9e+37
711.6426, 9.9e+37
711.7695, 9.9e+37
711.9033, 9.9e+37
712.0371, 9.9e+37
712.1738, 9.9e+37
712.3096, 9.9e+37
712.4482, 9.9e+37
712.5791, 9.9e+37
712.7139, 9.9e+37
712.8447, 9.9e+37
712.9746, 9.9e+37
713.1162, 9.9e+37
713.2617, 9.9e+37
713.4121, 9.9e+37
713.542, 9.9e+37
713.6709, 9.9e+37
713.7988, 9.9e+37
713.9365, 9.9e+37
714.0645, 9.9e+37
714.1953, 9.9e+37
714.3252, 9.9e+37
714.4541, 9.9e+37
714.5811, 9.9e+37
714.71, 9.9e+37
714.8398, 9.9e+37
714.9736, 9.9e+37
715.1064, 9.9e+37
