Time sep (s?), Charge (C)
1.996094, 3.600087e-11
2.125977, 3.600091e-11
2.256836, 3.179844e-11
2.392578, 3.143826e-11
2.524414, 3.131854e-11
2.65332, 3.732161e-11
2.785156, 3.179871e-11
2.918945, 3.323955e-11
3.056641, -2.547966e-10
3.183594, -2.213054e-09
3.326172, -4.509653e-09
3.458984, -6.740982e-09
3.589844, -8.957699e-09
3.732422, -1.131769e-08
3.876953, -1.375578e-08
4.03125, -1.596391e-08
4.175781, -1.596488e-08
4.307617, -1.596469e-08
4.438477, -1.596681e-08
4.571289, -1.596366e-08
4.708008, -1.59609e-08
4.84668, -1.596873e-08
4.980469, -1.596585e-08
5.110352, -1.718564e-08
5.240234, -1.927671e-08
5.37207, -2.141014e-08
5.508789, -2.363699e-08
5.640625, -2.586237e-08
5.776367, -2.812654e-08
5.90918, -3.034375e-08
6.042969, -3.183627e-08
6.178711, -3.183832e-08
6.307617, -3.183703e-08
6.447266, -3.184401e-08
6.584961, -3.184563e-08
6.731445, -3.184069e-08
6.897461, -3.18421e-08
7.037109, -3.226082e-08
7.174805, -3.4313e-08
7.313477, -3.652564e-08
7.453125, -3.881697e-08
7.594727, -4.117863e-08
7.737305, -4.35775e-08
7.87207, -4.586937e-08
8.010742, -4.767252e-08
8.144531, -4.767208e-08
8.276367, -4.767337e-08
8.410156, -4.768045e-08
8.547852, -4.767512e-08
8.68457, -4.767399e-08
8.816406, -4.768229e-08
8.955078, -4.767456e-08
9.084961, -4.935621e-08
9.236328, -5.17489e-08
9.368164, -5.389489e-08
9.49707, -5.606691e-08
9.628906, -5.831128e-08
9.761719, -6.053928e-08
9.899414, -6.28534e-08
10.03711, -6.357875e-08
10.18945, -6.356759e-08
10.33984, -6.357436e-08
10.48047, -6.357116e-08
10.62695, -6.357499e-08
10.76758, -6.357573e-08
10.91113, -6.357807e-08
11.03906, -6.357764e-08
11.1709, -6.357669e-08
11.32227, -6.357331e-08
11.47461, -6.357682e-08
11.62402, -6.357733e-08
11.77734, -6.357382e-08
11.9248, -6.357606e-08
12.06348, -6.358257e-08
12.2041, -6.357554e-08
12.34277, -6.358616e-08
