Time sep (s?), Charge (C)
2.025391, 4.332484e-11
2.15918, 3.600092e-11
2.297852, 3.744157e-11
2.431641, 3.960288e-11
2.56543, 3.167859e-11
2.699219, 3.275935e-11
2.831055, 3.155839e-11
2.967773, 2.315383e-11
3.102539, -1.349556e-09
3.237305, -4.50775e-09
3.368164, -7.731492e-09
3.501953, -1.118136e-08
3.633789, -1.463069e-08
3.767578, -1.814784e-08
3.90625, -2.179632e-08
4.055664, -2.453508e-08
4.222656, -2.453364e-08
4.376953, -2.453421e-08
4.521484, -2.453455e-08
4.65332, -2.453613e-08
4.788086, -2.453821e-08
4.919922, -2.453612e-08
5.057617, -2.520344e-08
5.188477, -2.829697e-08
5.317383, -3.158732e-08
5.456055, -3.51166e-08
5.59668, -3.883428e-08
5.749023, -4.289208e-08
5.896484, -4.675677e-08
6.073242, -4.944223e-08
6.22168, -4.944074e-08
6.363281, -4.944744e-08
6.508789, -4.944378e-08
6.670898, -4.944841e-08
6.828125, -4.944824e-08
6.995117, -4.944776e-08
7.172852, -5.138688e-08
7.338867, -5.543361e-08
7.501953, -5.957184e-08
7.649414, -6.342361e-08
7.78418, -6.699131e-08
7.921875, -7.059054e-08
8.064453, -7.425119e-08
8.201172, -7.427401e-08
8.333008, -7.426389e-08
8.464844, -7.427197e-08
8.598633, -7.427216e-08
8.729492, -7.426728e-08
8.860352, -7.426996e-08
8.994141, -7.427756e-08
9.126953, -7.490122e-08
9.279297, -7.84631e-08
9.413086, -8.179448e-08
9.555664, -8.535859e-08
9.688477, -8.876928e-08
9.819336, -9.218285e-08
9.964844, -9.591328e-08
10.10645, -9.853227e-08
10.23535, -9.852929e-08
10.36719, -9.85379e-08
10.5, -9.852678e-08
10.64941, -9.853444e-08
10.78125, -9.852783e-08
10.92969, -9.853616e-08
11.07324, -9.85355e-08
11.20605, -9.852858e-08
11.33984, -9.853483e-08
11.48145, -9.854062e-08
11.62305, -9.853814e-08
11.7666, -9.853178e-08
11.90137, -9.853485e-08
12.03223, -9.853611e-08
12.16113, -9.853503e-08
12.31348, -9.854418e-08
