Time sep (s?), Charge (C)
2.004883, 3.92428e-11
2.134766, 4.296469e-11
2.270508, 4.224429e-11
2.414063, 3.528053e-11
2.549805, 3.143837e-11
2.693359, 3.239899e-11
2.824219, 3.504033e-11
2.964844, 2.831673e-11
3.098633, -1.077366e-09
3.242188, -3.551075e-09
3.388672, -6.241273e-09
3.525391, -8.780284e-09
3.654297, -1.130667e-08
3.786133, -1.387574e-08
3.918945, -1.639798e-08
4.047852, -1.800409e-08
4.18457, -1.800615e-08
4.316406, -1.800486e-08
4.456055, -1.800661e-08
4.589844, -1.800058e-08
4.722656, -1.800534e-08
4.855469, -1.80104e-08
4.99707, -1.800585e-08
5.138672, -2.021611e-08
5.275391, -2.272079e-08
5.416016, -2.545441e-08
5.552734, -2.811459e-08
5.68457, -3.068255e-08
5.823242, -3.342606e-08
5.96582, -3.62861e-08
6.111328, -3.6547e-08
6.243164, -3.654387e-08
6.394531, -3.654378e-08
6.541016, -3.65468e-08
6.683594, -3.655176e-08
6.831055, -3.654796e-08
6.980469, -3.655388e-08
7.123047, -3.897138e-08
7.262695, -4.157461e-08
7.397461, -4.420139e-08
7.52832, -4.6781e-08
7.670898, -4.964043e-08
7.801758, -5.225762e-08
7.939453, -5.500109e-08
8.078125, -5.528987e-08
8.216797, -5.529751e-08
8.352539, -5.529404e-08
8.486328, -5.529231e-08
8.619141, -5.530145e-08
8.751953, -5.529765e-08
8.886719, -5.529797e-08
9.023438, -5.621883e-08
9.160156, -5.8703e-08
9.291016, -6.115284e-08
9.423828, -6.378612e-08
9.556641, -6.636302e-08
9.69043, -6.904489e-08
9.823242, -7.164903e-08
9.956055, -7.379245e-08
10.08496, -7.379968e-08
10.2168, -7.379251e-08
10.35645, -7.380101e-08
10.48535, -7.379893e-08
10.61816, -7.379994e-08
10.75, -7.379752e-08
10.89746, -7.380121e-08
11.03711, -7.38026e-08
11.16895, -7.380174e-08
11.30176, -7.379919e-08
11.46191, -7.380406e-08
11.62207, -7.379921e-08
11.76953, -7.380469e-08
11.9082, -7.380914e-08
12.04785, -7.380107e-08
12.18262, -7.380157e-08
12.31445, -7.380965e-08
12.44629, -7.380996e-08
