Time sep (ms?), Current (A)
0.0, -3.157e-08
2.002, -3.257e-08
4.004, -3.488e-08
6.005999999999999, -2.999e-08
8.008, -3.348e-08
10.009999999999998, -3.497e-08
12.011999999999999, -3.621e-08
14.014, -3.164e-08
16.016, -3.225e-08
18.017999999999997, -3.839e-08
20.019999999999996, -3.616e-08
22.022, -3.552e-08
24.023999999999997, -3.7e-08
26.025999999999996, -3.856e-08
28.028, -3.39e-08
30.029999999999998, -3.239e-08
32.032, -3.669e-08
34.034, -3.522e-08
36.035999999999994, -3.208e-08
38.038, -3.491e-08
40.03999999999999, -3.067e-08
42.041999999999994, -3.134e-08
44.044, -3.354e-08
46.04599999999999, -3.468e-08
48.047999999999995, -3.032e-08
50.05, -3.436e-08
52.05199999999999, -3.076e-08
54.053999999999995, -3.196e-08
56.056, -3.233e-08
58.05799999999999, -3.211e-08
60.059999999999995, -2.886e-08
62.06199999999999, -3.046e-08
64.064, -3.078e-08
66.06599999999999, -3.009e-08
68.068, -2.968e-08
70.07, -3.183e-08
72.07199999999999, -3.144e-08
74.074, -3.075e-08
76.076, -2.939e-08
78.07799999999999, -3.269e-08
80.07999999999998, -3.274e-08
82.082, -3.554e-08
84.08399999999999, -3.112e-08
86.08599999999998, -3.124e-08
88.088, -3.711e-08
90.08999999999999, -3.611e-08
92.09199999999998, -3.409e-08
94.094, -3.265e-08
96.09599999999999, -3.376e-08
98.09799999999998, -3.319e-08
100.1, -3.326e-08
102.10199999999999, -3.481e-08
104.10399999999998, -3.516e-08
106.106, -3.134e-08
108.10799999999999, -3.175e-08
110.10999999999999, -3.335e-08
112.112, -3.518e-08
114.11399999999999, -3.264e-08
116.11599999999999, -3.411e-08
118.11799999999998, -3.196e-08
120.11999999999999, -3.56e-08
122.12199999999999, -3.806e-08
124.12399999999998, -3.26e-08
126.12599999999999, -3.265e-08
128.128, -3.814e-08
130.13, -3.57e-08
132.13199999999998, -3.433e-08
134.134, -3.584e-08
136.136, -3.482e-08
138.13799999999998, -3.34e-08
140.14, -3.261e-08
142.142, -3.42e-08
144.14399999999998, -3.667e-08
146.146, -3.516e-08
148.148, -3.352e-08
150.14999999999998, -3.021e-08
152.152, -3.396e-08
154.154, -3.688e-08
156.15599999999998, -3.639e-08
158.158, -3.691e-08
160.15999999999997, -3.464e-08
162.16199999999998, -3.37e-08
164.164, -3.232e-08
166.16599999999997, -3.37e-08
168.16799999999998, -3.48e-08
170.17, -3.46e-08
172.17199999999997, -3.121e-08
174.17399999999998, -3.291e-08
176.176, -3.007e-08
178.17799999999997, -3.022e-08
180.17999999999998, -2.988e-08
182.182, -2.882e-08
184.18399999999997, -3.235e-08
186.18599999999998, -3.467e-08
188.188, -3.129e-08
190.18999999999997, -3.626e-08
192.19199999999998, -3.356e-08
194.194, -3.337e-08
196.19599999999997, -3.465e-08
198.19799999999998, -2.909e-08
200.2, -3.631e-08
202.20199999999997, -3.216e-08
204.20399999999998, -2.918e-08
206.206, -2.919e-08
208.20799999999997, -2.846e-08
210.20999999999998, -2.684e-08
212.212, -3.083e-08
214.21399999999997, -3.125e-08
216.21599999999998, -3.229e-08
218.218, -3.236e-08
220.21999999999997, -3.358e-08
222.22199999999998, -3.599e-08
224.224, -3.351e-08
226.22599999999997, -2.72e-08
228.22799999999998, -2.877e-08
230.22999999999996, -2.914e-08
232.23199999999997, -3.543e-08
234.23399999999998, -3.122e-08
236.23599999999996, -3.39e-08
238.23799999999997, -3.034e-08
240.23999999999998, -3.007e-08
242.24199999999996, -2.895e-08
244.24399999999997, -2.965e-08
246.24599999999998, -2.884e-08
248.24799999999996, -2.614e-08
250.24999999999997, -2.787e-08
252.25199999999998, -2.985e-08
254.25399999999996, -2.886e-08
256.256, -2.283e-08
258.258, -3.082e-08
260.26, -2.97e-08
262.26199999999994, -2.897e-08
264.26399999999995, -2.924e-08
266.26599999999996, -3.021e-08
268.268, -2.967e-08
270.27, -2.819e-08
272.272, -2.825e-08
274.27399999999994, -2.961e-08
276.27599999999995, -2.879e-08
278.27799999999996, -2.804e-08
280.28, -2.746e-08
282.282, -2.735e-08
284.284, -2.992e-08
286.28599999999994, -3.065e-08
288.28799999999995, -3.093e-08
290.28999999999996, -3.434e-08
292.292, -3.389e-08
294.294, -3.587e-08
296.296, -3.189e-08
298.29799999999994, -3.168e-08
300.29999999999995, -2.806e-08
302.30199999999996, -3.274e-08
304.304, -3.097e-08
306.306, -2.725e-08
308.308, -3.076e-08
310.30999999999995, -3.232e-08
312.31199999999995, -3.036e-08
314.31399999999996, -3.187e-08
316.316, -3.118e-08
318.318, -3.271e-08
320.31999999999994, -3.135e-08
322.32199999999995, -3.187e-08
324.32399999999996, -3.101e-08
326.32599999999996, -3.232e-08
328.328, -3.107e-08
330.33, -3.242e-08
332.33199999999994, -2.897e-08
334.33399999999995, -3.197e-08
336.33599999999996, -3.149e-08
338.33799999999997, -3.284e-08
340.34, -3.1e-08
342.342, -3.602e-08
344.34399999999994, -2.947e-08
346.34599999999995, -3.02e-08
348.34799999999996, -2.974e-08
350.34999999999997, -3.063e-08
352.352, -2.526e-08
354.354, -2.885e-08
356.35599999999994, -2.798e-08
358.35799999999995, -2.874e-08
360.35999999999996, -2.832e-08
362.36199999999997, -2.234e-08
364.364, -2.773e-08
366.366, -2.532e-08
368.36799999999994, -2.693e-08
370.36999999999995, -3.034e-08
372.37199999999996, -3.104e-08
374.37399999999997, -3.238e-08
376.376, -2.808e-08
378.378, -3.069e-08
380.37999999999994, -2.801e-08
382.38199999999995, -2.965e-08
384.38399999999996, -2.815e-08
386.38599999999997, -2.717e-08
388.388, -2.803e-08
390.38999999999993, -3.542e-08
392.39199999999994, -3.217e-08
394.39399999999995, -3.083e-08
396.39599999999996, -3.016e-08
398.39799999999997, -3.354e-08
400.4, -3.287e-08
402.40199999999993, -3.376e-08
404.40399999999994, -3.013e-08
406.40599999999995, -2.523e-08
408.40799999999996, -2.941e-08
410.40999999999997, -2.895e-08
412.412, -3.398e-08
414.41399999999993, -3.308e-08
416.41599999999994, -3.254e-08
418.41799999999995, -3.229e-08
420.41999999999996, -2.95e-08
422.42199999999997, -2.916e-08
424.424, -3.323e-08
426.42599999999993, -3.146e-08
428.42799999999994, -2.449e-08
430.42999999999995, -3.135e-08
432.43199999999996, -3.052e-08
434.43399999999997, -3.217e-08
436.436, -3.267e-08
438.43799999999993, -2.915e-08
