Time sep (s?), Charge (C)
1.989258, 3.432007e-11
2.119141, 1.48697e-11
2.255859, -6.381728e-12
2.394531, -2.727359e-11
2.527344, -5.176626e-11
2.662109, -7.301815e-11
2.804688, -9.258874e-11
2.936523, -1.00513e-10
3.069336, -3.508913e-08
3.205078, -1.258719e-07
3.34082, -2.218291e-07
3.470703, -3.157097e-07
3.623047, -4.247038e-07
3.754883, -5.203186e-07
3.882813, -6.140585e-07
4.019531, -6.867325e-07
4.160156, -6.867191e-07
4.514648, -6.867042e-07
5.68457, -1.133382e-06
5.816406, -1.228393e-06
5.952148, -1.327199e-06
6.085938, -1.368773e-06
6.219727, -1.368741e-06
6.350586, -1.368724e-06
6.478516, -1.368714e-06
6.609375, -1.36871e-06
6.742188, -1.368694e-06
6.874023, -1.368683e-06
7.019531, -1.368729e-06
7.151367, -1.450857e-06
7.287109, -1.543971e-06
7.426758, -1.641989e-06
7.573242, -1.746748e-06
7.705078, -1.841514e-06
7.838867, -1.938596e-06
7.975586, -2.037954e-06
8.112305, -2.051278e-06
8.253906, -2.051263e-06
8.392578, -2.051248e-06
8.548828, -2.051222e-06
8.706055, -2.051205e-06
8.852539, -2.051192e-06
8.989258, -2.051178e-06
9.188477, -2.163764e-06
9.321289, -2.25689e-06
9.453125, -2.352526e-06
9.585938, -2.448833e-06
9.720703, -2.547466e-06
9.853516, -2.645348e-06
9.988281, -2.74148e-06
10.12402, -2.741892e-06
10.25977, -2.741889e-06
10.4043, -2.741818e-06
10.53711, -2.741841e-06
10.66895, -2.741802e-06
10.80273, -2.74187e-06
10.94238, -2.74176e-06
11.07324, -2.741787e-06
11.20703, -2.741712e-06
11.33691, -2.741764e-06
11.46973, -2.741754e-06
11.60254, -2.741694e-06
11.73437, -2.741697e-06
11.86719, -2.741732e-06
12.0, -2.741716e-06
12.13281, -2.741637e-06
12.2666, -2.741688e-06
12.39746, -2.741715e-06
