Time sep (ms?), Current (A)
0.0, -2.538e-08
2.002, -2.603e-08
4.004, -2.619e-08
6.006, -2.415e-08
8.008, -2.554e-08
10.01, -2.182e-08
12.012, -2.417e-08
14.014, -2.096e-08
16.016, -2.467e-08
18.018, -2.28e-08
20.02, -2.005e-08
22.022, -2.464e-08
24.024, -2.518e-08
26.026, -2.406e-08
28.028, -2.402e-08
30.03, -2.38e-08
32.032, -2.695e-08
34.034, -2.642e-08
36.036, -2.592e-08
38.038, -2.707e-08
40.04, -2.567e-08
42.042, -2.284e-08
44.044, -2.605e-08
46.046, -2.589e-08
48.048, -2.186e-08
50.05, -2.546e-08
52.052, -2.507e-08
54.054, -2.349e-08
56.056, -2.243e-08
58.058, -2.38e-08
60.06, -2.539e-08
62.062, -2.703e-08
64.064, -2.508e-08
66.066, -2.439e-08
68.068, -2.583e-08
70.07, -2.455e-08
72.072, -2.355e-08
74.074, -2.5e-08
76.076, -2.025e-08
78.078, -2.475e-08
80.08, -2.381e-08
82.082, -2.337e-08
84.084, -2.507e-08
86.086, -2.288e-08
88.088, -1.962e-08
90.09, -2.225e-08
92.092, -2.759e-08
94.094, -2.315e-08
96.096, -2.359e-08
98.098, -2.383e-08
100.1, -2.341e-08
102.1, -2.226e-08
104.1, -2.371e-08
106.11, -2.436e-08
108.11, -2.212e-08
110.11, -2.169e-08
112.11, -2.507e-08
114.11, -2.918e-08
116.12, -2.834e-08
118.12, -2.758e-08
120.12, -2.733e-08
122.12, -2.783e-08
124.12, -2.783e-08
126.13, -2.555e-08
128.13, -2.625e-08
130.13, -2.589e-08
132.13, -2.377e-08
134.13, -2.791e-08
136.14, -2.561e-08
138.14, -2.476e-08
140.14, -2.994e-08
142.14, -2.624e-08
144.14, -2.703e-08
146.15, -2.133e-08
148.15, -2.212e-08
150.15, -2.758e-08
152.15, -2.508e-08
154.15, -2.189e-08
156.16, -2.645e-08
158.16, -2.342e-08
160.16, -2.391e-08
162.16, -2.136e-08
164.16, -2.153e-08
166.17, -2.373e-08
168.17, -2.182e-08
170.17, -2.039e-08
172.17, -2.632e-08
174.17, -2.33e-08
176.18, -2.548e-08
178.18, -2.604e-08
180.18, -2.427e-08
182.18, -2.876e-08
184.18, -2.501e-08
186.19, -2.849e-08
188.19, -2.57e-08
190.19, -2.644e-08
192.19, -2.882e-08
194.19, -2.736e-08
196.2, -2.092e-08
198.2, -2.272e-08
200.2, -2.427e-08
202.2, -2.516e-08
204.2, -2.184e-08
206.21, -2.247e-08
208.21, -2.21e-08
210.21, -2.53e-08
212.21, -2.08e-08
214.21, -2.589e-08
216.22, -2.185e-08
218.22, -2.175e-08
220.22, -2.213e-08
222.22, -2.424e-08
224.22, -2.638e-08
226.23, -2.603e-08
228.23, -2.435e-08
230.23, -2.506e-08
232.23, -2.782e-08
234.23, -2.565e-08
236.24, -2.737e-08
238.24, -2.779e-08
240.24, -2.483e-08
242.24, -2.758e-08
244.24, -2.622e-08
246.25, -2.672e-08
248.25, -2.87e-08
250.25, -2.985e-08
252.25, -2.973e-08
254.25, -2.548e-08
256.26, -2.35e-08
258.26, -2.618e-08
260.26, -2.555e-08
262.26, -2.314e-08
264.26, -2.246e-08
266.27, -2.205e-08
268.27, -2.352e-08
270.27, -2.349e-08
272.27, -2.366e-08
274.27, -2.257e-08
276.28, -2.329e-08
278.28, -2.514e-08
280.28, -2.337e-08
282.28, -2.427e-08
284.28, -2.382e-08
286.29, -2.225e-08
288.29, -2.47e-08
290.29, -2.382e-08
292.29, -2.464e-08
294.29, -2.535e-08
296.3, -2.488e-08
298.3, -2.428e-08
300.3, -2.271e-08
302.3, -2.48e-08
304.3, -2.119e-08
306.31, -2.096e-08
308.31, -2.26e-08
310.31, -2.541e-08
312.31, -2.542e-08
314.31, -2.66e-08
316.32, -2.211e-08
318.32, -1.971e-08
320.32, -2.316e-08
322.32, -2.186e-08
324.32, -2.197e-08
326.33, -2.075e-08
328.33, -1.722e-08
330.33, -2.187e-08
332.33, -2.162e-08
334.33, -2.325e-08
336.34, -2.74e-08
338.34, -2.482e-08
340.34, -2.244e-08
342.34, -2.37e-08
344.34, -1.894e-08
346.35, -1.899e-08
348.35, -2.242e-08
350.35, -2.367e-08
352.35, -2.508e-08
354.35, -2.23e-08
356.36, -2.646e-08
358.36, -2.492e-08
360.36, -2.382e-08
362.36, -2.49e-08
364.36, -2.657e-08
366.37, -2.382e-08
368.37, -2.409e-08
370.37, -2.645e-08
372.37, -3.024e-08
374.37, -2.601e-08
376.38, -2.615e-08
378.38, -2.531e-08
380.38, -2.448e-08
382.38, -2.79e-08
384.38, -2.818e-08
386.39, -2.694e-08
388.39, -2.306e-08
390.39, -2.502e-08
392.39, -2.463e-08
394.39, -2.483e-08
396.4, -2.702e-08
398.4, -2.691e-08
400.4, -2.671e-08
402.4, -3.033e-08
404.4, -2.824e-08
406.41, -2.509e-08
408.41, -2.438e-08
410.41, -2.282e-08
412.41, -2.293e-08
414.41, -2.697e-08
416.42, -2.528e-08
418.42, -2.395e-08
420.42, -2.713e-08
422.42, -2.406e-08
424.42, -2.727e-08
426.43, -2.232e-08
428.43, -2.55e-08
430.43, -2.644e-08
432.43, -2.722e-08
434.43, -2.476e-08
436.44, -2.546e-08
438.44, -2.587e-08
440.44, -2.519e-08
442.44, -2.967e-08
444.44, -2.716e-08
446.45, -2.819e-08
448.45, -2.912e-08
450.45, -2.696e-08
452.45, -2.852e-08
454.45, -2.736e-08
456.46, -2.378e-08
458.46, -2.68e-08
460.46, -2.588e-08
462.46, -2.318e-08
464.46, -2.706e-08
466.47, -2.295e-08
468.47, -2.614e-08
470.47, -2.286e-08
472.47, -2.523e-08
474.47, -2.806e-08
476.48, -2.343e-08
478.48, -2.364e-08
480.48, -2.509e-08
482.48, -2.282e-08
484.48, -2.331e-08
486.49, -2.305e-08
488.49, -2.382e-08
490.49, -2.513e-08
492.49, -2.655e-08
494.49, -2.535e-08
496.5, -2.311e-08
498.5, -1.892e-08
500.5, -2.287e-08
502.5, -2.146e-08
504.5, -2.405e-08
506.51, -2.102e-08
508.51, -2.215e-08
510.51, -2.189e-08
512.51, -2.444e-08
514.51, -2.118e-08
516.52, -2.458e-08
518.52, -2.129e-08
520.52, -2.283e-08
522.52, -2.29e-08
524.52, -2.701e-08
526.53, -2.97e-08
528.53, -2.847e-08
530.53, -2.547e-08
532.53, -2.593e-08
534.53, -2.692e-08
536.54, -2.299e-08
538.54, -2.217e-08
540.54, -2.102e-08
542.54, -2.482e-08
544.54, -2.438e-08
546.55, -2.45e-08
548.55, -2.286e-08
550.55, -2.181e-08
552.55, -1.907e-08
554.55, -2.526e-08
556.56, -2.183e-08
558.56, -2.043e-08
560.56, -2.52e-08
562.56, -2.48e-08
564.56, -2.55e-08
566.57, -2.226e-08
568.57, -2.3e-08
570.57, -2.471e-08
572.57, -2.58e-08
574.57, -2.6e-08
576.58, -2.667e-08
578.58, -2.427e-08
580.58, -2.689e-08
582.58, -2.606e-08
584.58, -2.817e-08
586.59, -2.345e-08
588.59, -2.167e-08
590.59, -2.331e-08
592.59, -2.56e-08
594.59, -2.165e-08
596.6, -2.116e-08
598.6, -2.579e-08
600.6, -2.584e-08
602.6, -2.554e-08
604.6, -2.65e-08
606.61, -2.611e-08
608.61, -2.348e-08
610.61, -2.203e-08
612.61, -2.818e-08
614.61, -2.671e-08
616.62, -2.517e-08
618.62, -2.389e-08
620.62, -2.239e-08
622.62, -2.13e-08
624.62, -2.526e-08
626.63, -2.435e-08
628.63, -2.559e-08
630.63, -2.541e-08
632.63, -2.838e-08
634.63, -3.077e-08
636.64, -2.552e-08
638.64, -2.69e-08
640.64, -3.015e-08
642.64, -2.791e-08
644.64, -2.987e-08
646.65, -3.058e-08
648.65, -2.512e-08
650.65, -2.82e-08
652.65, -2.792e-08
654.65, -2.978e-08
656.66, -2.333e-08
658.66, -3.098e-08
660.66, -2.723e-08
662.66, -2.63e-08
664.66, -2.657e-08
666.67, -2.764e-08
668.67, -2.404e-08
670.67, -2.517e-08
672.67, -2.858e-08
674.67, -2.603e-08
676.68, -2.933e-08
678.68, -3.013e-08
680.68, -2.602e-08
682.68, -2.915e-08
684.68, -2.728e-08
686.69, -2.931e-08
688.69, -3.006e-08
690.69, -2.737e-08
692.69, -2.768e-08
694.69, -2.965e-08
696.7, -3.086e-08
698.7, -3.017e-08
700.7, -2.792e-08
702.7, -2.802e-08
704.7, -2.638e-08
706.71, -2.733e-08
708.71, -2.535e-08
710.71, -2.718e-08
712.71, -2.869e-08
714.71, -3.074e-08
716.72, -3.045e-08
718.72, -2.697e-08
720.72, -2.805e-08
722.72, -2.898e-08
724.72, -3.048e-08
726.73, -2.715e-08
728.73, -2.765e-08
730.73, -2.84e-08
732.73, -2.897e-08
734.73, -2.975e-08
736.74, -2.827e-08
738.74, -2.935e-08
740.74, -2.66e-08
742.74, -2.421e-08
744.74, -2.434e-08
746.75, -2.423e-08
748.75, -2.646e-08
750.75, -2.631e-08
752.75, -2.768e-08
