Time sep (ms?), Current (A)
0.0, -3.422e-08
2.002, -2.857e-08
4.004, -2.918e-08
6.005999999999999, -2.938e-08
8.008, -2.63e-08
10.009999999999998, -3.114e-08
12.011999999999999, -3.24e-08
14.014, -3.091e-08
16.016, -2.863e-08
18.017999999999997, -3.256e-08
20.019999999999996, -3.287e-08
22.022, -3.168e-08
24.023999999999997, -3.195e-08
26.025999999999996, -3.136e-08
28.028, -2.884e-08
30.029999999999998, -3.234e-08
32.032, -2.758e-08
34.034, -3.066e-08
36.035999999999994, -2.788e-08
38.038, -2.764e-08
40.03999999999999, -3.082e-08
42.041999999999994, -3.61e-08
44.044, -2.724e-08
46.04599999999999, -3.126e-08
48.047999999999995, -3.21e-08
50.05, -3.187e-08
52.05199999999999, -3.181e-08
54.053999999999995, -3.071e-08
56.056, -2.76e-08
58.05799999999999, -2.96e-08
60.059999999999995, -3.127e-08
62.06199999999999, -3.155e-08
64.064, -3.515e-08
66.06599999999999, -3.376e-08
68.068, -3.032e-08
70.07, -3.407e-08
72.07199999999999, -3.418e-08
74.074, -3.482e-08
76.076, -3.004e-08
78.07799999999999, -3.223e-08
80.07999999999998, -3.218e-08
82.082, -3.347e-08
84.08399999999999, -3.34e-08
86.08599999999998, -3.031e-08
88.088, -3.326e-08
90.08999999999999, -3.519e-08
92.09199999999998, -3.381e-08
94.094, -3.216e-08
96.09599999999999, -2.815e-08
98.09799999999998, -3.113e-08
100.1, -3.045e-08
102.10199999999999, -3.218e-08
104.10399999999998, -3.55e-08
106.106, -3.534e-08
108.10799999999999, -3.334e-08
110.10999999999999, -3.776e-08
112.112, -3.638e-08
114.11399999999999, -3.597e-08
116.11599999999999, -3.312e-08
118.11799999999998, -3.176e-08
120.11999999999999, -3.216e-08
122.12199999999999, -3.64e-08
124.12399999999998, -3.113e-08
126.12599999999999, -3.511e-08
128.128, -3.354e-08
130.13, -3.481e-08
132.13199999999998, -3.65e-08
134.134, -3.533e-08
136.136, -3.449e-08
138.13799999999998, -3.44e-08
140.14, -3.228e-08
142.142, -3.396e-08
144.14399999999998, -3.156e-08
146.146, -3.354e-08
148.148, -3.805e-08
150.14999999999998, -3.485e-08
152.152, -3.558e-08
154.154, -3.586e-08
156.15599999999998, -3.2e-08
158.158, -3.373e-08
160.15999999999997, -3.376e-08
162.16199999999998, -3.291e-08
164.164, -3.18e-08
166.16599999999997, -3.154e-08
168.16799999999998, -3.049e-08
170.17, -3.672e-08
172.17199999999997, -3.632e-08
174.17399999999998, -3.477e-08
176.176, -3.516e-08
178.17799999999997, -3.42e-08
180.17999999999998, -3.263e-08
182.182, -3.421e-08
184.18399999999997, -3.384e-08
186.18599999999998, -3.12e-08
188.188, -2.938e-08
190.18999999999997, -3.246e-08
192.19199999999998, -3.498e-08
194.194, -3.343e-08
196.19599999999997, -3.333e-08
198.19799999999998, -3.472e-08
200.2, -3.454e-08
202.20199999999997, -3.514e-08
204.20399999999998, -2.979e-08
206.206, -3.171e-08
208.20799999999997, -3.333e-08
210.20999999999998, -3.404e-08
212.212, -3.074e-08
214.21399999999997, -3.518e-08
216.21599999999998, -3.712e-08
