Time sep (s?), Charge (C)
691.002, 9.9e+37
691.1309, 9.9e+37
691.2607, 9.9e+37
691.3877, 9.9e+37
691.5127, 9.9e+37
691.6406, 9.9e+37
691.7656, 9.9e+37
691.8916, 9.9e+37
692.0186, 9.9e+37
692.1445, 9.9e+37
692.2715, 9.9e+37
692.3975, 9.9e+37
692.5244, 9.9e+37
692.6494, 9.9e+37
692.7744, 9.9e+37
692.9023, 9.9e+37
693.0293, 9.9e+37
693.1826, 9.9e+37
693.3271, 9.9e+37
693.4697, 9.9e+37
693.6191, 9.9e+37
693.7617, 9.9e+37
693.9092, 9.9e+37
694.0596, 9.9e+37
694.1973, 9.9e+37
694.3311, 9.9e+37
694.4707, 9.9e+37
694.6211, 9.9e+37
694.7676, 9.9e+37
694.9209, 9.9e+37
695.0469, 9.9e+37
695.1855, 9.9e+37
695.3379, 9.9e+37
695.4687, 9.9e+37
695.5957, 9.9e+37
695.7236, 9.9e+37
695.8486, 9.9e+37
695.9834, 9.9e+37
696.1113, 9.9e+37
696.2373, 9.9e+37
696.3721, 9.9e+37
696.499, 9.9e+37
696.6426, 9.9e+37
696.8125, 9.9e+37
697.4102, 9.9e+37
697.5371, 9.9e+37
697.7002, 9.9e+37
697.8252, 9.9e+37
697.9697, 9.9e+37
698.1006, 9.9e+37
698.2383, 9.9e+37
698.3711, 9.9e+37
698.5156, 9.9e+37
698.7324, 9.9e+37
698.875, 9.9e+37
699.0146, 9.9e+37
699.1758, 9.9e+37
699.3389, 9.9e+37
699.4873, 9.9e+37
699.6562, 9.9e+37
699.792, 9.9e+37
699.9482, 9.9e+37
700.1045, 9.9e+37
700.2588, 9.9e+37
700.416, 9.9e+37
700.5703, 9.9e+37
700.7471, 9.9e+37
700.9268, 9.9e+37
701.0957, 9.9e+37
701.2559, 9.9e+37
701.4033, 9.9e+37
