Time sep (s?), Charge (C)
413.1533, -2.153789e-06
413.3057, -2.153808e-06
413.4502, -2.153818e-06
413.5791, -2.153778e-06
413.7187, -2.153763e-06
413.8516, -2.153727e-06
413.9873, -2.153751e-06
414.1221, -2.153784e-06
414.2588, -2.15579e-06
414.3916, -2.158002e-06
414.5313, -2.160272e-06
414.6738, -2.162732e-06
414.8105, -2.165111e-06
414.9482, -2.167535e-06
415.0957, -2.170213e-06
415.2881, -2.170137e-06
415.4268, -2.170253e-06
415.5576, -2.170139e-06
415.6885, -2.170196e-06
415.8203, -2.170226e-06
415.9512, -2.170181e-06
416.083, -2.170235e-06
416.2187, -2.171485e-06
416.3496, -2.173476e-06
416.4814, -2.1758e-06
416.624, -2.178243e-06
416.7705, -2.180771e-06
416.9199, -2.183277e-06
417.0937, -2.186293e-06
417.251, -2.186563e-06
417.3955, -2.186593e-06
417.5313, -2.186609e-06
417.665, -2.186617e-06
417.8047, -2.186615e-06
417.9521, -2.186569e-06
418.1094, -2.186577e-06
418.2402, -2.187347e-06
418.3701, -2.189475e-06
418.5, -2.191681e-06
418.6309, -2.193871e-06
418.7627, -2.19622e-06
418.8984, -2.198567e-06
419.0322, -2.200823e-06
419.1709, -2.203013e-06
419.3115, -2.203043e-06
419.457, -2.202995e-06
419.6094, -2.203052e-06
419.7676, -2.203051e-06
419.9229, -2.203039e-06
420.0947, -2.20295e-06
420.2656, -2.204652e-06
420.4375, -2.207365e-06
420.6006, -2.210023e-06
420.7578, -2.212754e-06
420.9092, -2.215397e-06
421.0547, -2.217833e-06
421.1875, -2.219218e-06
421.3164, -2.219201e-06
421.4473, -2.219225e-06
421.5781, -2.219176e-06
421.708, -2.219233e-06
421.8408, -2.219121e-06
421.9834, -2.219155e-06
422.1172, -2.219165e-06
422.252, -2.219199e-06
422.4141, -2.219172e-06
422.5508, -2.219231e-06
422.6846, -2.219184e-06
422.8281, -2.219126e-06
422.959, -2.219183e-06
423.0977, -2.21915e-06
423.2295, -2.219216e-06
423.3701, -2.21913e-06
423.5029, -2.219146e-06
