Time sep (s?), Charge (C)
2.041992, 3.996305e-11
2.201172, 3.480005e-11
2.350586, 3.636127e-11
2.503906, 3.179852e-11
2.648438, 3.239884e-11
2.78418, 2.903696e-11
2.950195, 2.699588e-11
3.098633, -6.381656e-10
3.235352, -3.041143e-09
3.370117, -5.602616e-09
3.501953, -8.23183e-09
3.632813, -1.082496e-08
3.766602, -1.350969e-08
3.896484, -1.615139e-08
4.026367, -1.87319e-08
4.155273, -1.875344e-08
4.287109, -1.876263e-08
4.420898, -1.87519e-08
4.552734, -1.875836e-08
4.683594, -1.875835e-08
4.816406, -1.875961e-08
4.949219, -1.875955e-08
5.083008, -1.876244e-08
5.214844, -2.078466e-08
5.350586, -2.330368e-08
5.481445, -2.591478e-08
5.617188, -2.864492e-08
5.754883, -3.132921e-08
5.885742, -3.396719e-08
6.016602, -3.664271e-08
6.145508, -3.753308e-08
6.289063, -3.753554e-08
6.452148, -3.753598e-08
6.586914, -3.753649e-08
6.725586, -3.75354e-08
6.860352, -3.753944e-08
6.992188, -3.753707e-08
7.125, -3.836469e-08
7.254883, -4.078633e-08
7.387695, -4.333043e-08
7.518555, -4.5964e-08
7.649414, -4.853171e-08
7.782227, -5.122556e-08
7.915039, -5.40061e-08
8.044922, -5.670859e-08
8.176758, -5.67478e-08
8.307617, -5.674308e-08
8.439453, -5.674545e-08
8.569336, -5.674142e-08
8.700195, -5.675106e-08
8.832031, -5.674782e-08
8.963867, -5.674844e-08
9.102539, -5.736315e-08
9.25293, -6.011215e-08
9.386719, -6.280366e-08
9.518555, -6.548998e-08
9.647461, -6.817343e-08
9.77832, -7.093446e-08
9.916016, -7.385248e-08
10.0498, -7.634767e-08
10.18066, -7.634628e-08
10.3125, -7.635067e-08
10.4541, -7.634212e-08
10.58691, -7.634701e-08
10.72461, -7.634559e-08
10.85449, -7.635114e-08
10.98828, -7.634463e-08
11.12109, -7.634717e-08
11.25098, -7.635018e-08
11.3877, -7.635052e-08
11.51953, -7.634905e-08
11.65723, -7.635194e-08
11.79688, -7.635285e-08
11.9502, -7.635406e-08
12.11621, -7.635169e-08
12.27637, -7.635428e-08
