Time sep (s?), Charge (C)
732.3877, 9.9e+37
732.5176, 9.9e+37
732.6484, 9.9e+37
732.7764, 9.9e+37
732.9053, 9.9e+37
733.0332, 9.9e+37
733.1611, 9.9e+37
733.29, 9.9e+37
733.4209, 9.9e+37
733.5625, 9.9e+37
733.7002, 9.9e+37
733.834, 9.9e+37
733.9619, 9.9e+37
734.0908, 9.9e+37
734.2285, 9.9e+37
734.3613, 9.9e+37
734.4873, 9.9e+37
734.6152, 9.9e+37
734.7451, 9.9e+37
734.874, 9.9e+37
735.0039, 9.9e+37
735.1338, 9.9e+37
735.2666, 9.9e+37
735.3926, 9.9e+37
735.5205, 9.9e+37
735.6504, 9.9e+37
735.7754, 9.9e+37
735.9053, 9.9e+37
736.0371, 9.9e+37
736.167, 9.9e+37
736.2959, 9.9e+37
736.4258, 9.9e+37
736.5537, 9.9e+37
736.6797, 9.9e+37
736.8076, 9.9e+37
736.9365, 9.9e+37
737.0645, 9.9e+37
737.1914, 9.9e+37
737.334, 9.9e+37
737.4658, 9.9e+37
737.5967, 9.9e+37
737.7217, 9.9e+37
737.8486, 9.9e+37
737.9785, 9.9e+37
738.1055, 9.9e+37
738.2354, 9.9e+37
738.3633, 9.9e+37
738.4971, 9.9e+37
738.625, 9.9e+37
738.7588, 9.9e+37
738.8877, 9.9e+37
739.0215, 9.9e+37
739.1582, 9.9e+37
739.2979, 9.9e+37
739.4385, 9.9e+37
739.6025, 9.9e+37
739.7461, 9.9e+37
739.8789, 9.9e+37
740.0195, 9.9e+37
740.1602, 9.9e+37
740.2871, 9.9e+37
740.4131, 9.9e+37
740.542, 9.9e+37
740.6709, 9.9e+37
740.8105, 9.9e+37
740.9648, 9.9e+37
741.0967, 9.9e+37
741.2305, 9.9e+37
741.373, 9.9e+37
741.5117, 9.9e+37
741.6455, 9.9e+37
741.7744, 9.9e+37
741.9062, 9.9e+37
742.0342, 9.9e+37
742.1631, 9.9e+37
742.334, 9.9e+37
742.4736, 9.9e+37
742.6123, 9.9e+37
742.7422, 9.9e+37
