Time sep (s?), Charge (C)
343.6211, -1.800858e-06
343.7598, -1.80085e-06
343.8916, -1.800856e-06
344.0234, -1.800844e-06
344.1572, -1.800848e-06
344.2979, -1.800852e-06
344.4297, -1.800846e-06
344.5625, -1.800844e-06
344.6973, -1.801906e-06
344.833, -1.804306e-06
344.9697, -1.806874e-06
345.1006, -1.809396e-06
345.2324, -1.812006e-06
345.3691, -1.814701e-06
345.501, -1.817269e-06
345.6523, -1.81928e-06
345.7939, -1.81928e-06
345.9336, -1.819271e-06
346.0889, -1.819275e-06
346.2188, -1.819282e-06
346.3516, -1.81928e-06
346.4834, -1.819274e-06
346.6152, -1.819271e-06
346.75, -1.821534e-06
346.8828, -1.824063e-06
347.0137, -1.826605e-06
347.1426, -1.829158e-06
347.2744, -1.831775e-06
347.4072, -1.834445e-06
347.5391, -1.837115e-06
347.6748, -1.838133e-06
347.8174, -1.838118e-06
347.958, -1.838122e-06
348.0908, -1.838128e-06
348.2236, -1.83812e-06
348.3652, -1.838125e-06
348.5088, -1.838122e-06
348.668, -1.839256e-06
348.8311, -1.842307e-06
348.9736, -1.845052e-06
349.125, -1.848108e-06
349.2588, -1.850845e-06
349.3916, -1.853528e-06
349.5225, -1.856279e-06
349.6553, -1.857278e-06
349.7852, -1.857286e-06
349.9229, -1.857271e-06
350.0547, -1.857269e-06
350.2021, -1.857284e-06
350.3369, -1.857284e-06
350.4814, -1.85727e-06
350.6289, -1.858088e-06
350.7842, -1.860998e-06
350.9248, -1.86374e-06
351.0869, -1.867031e-06
351.2578, -1.870503e-06
351.4346, -1.874095e-06
351.5869, -1.876557e-06
351.7344, -1.876569e-06
351.8809, -1.876572e-06
352.0166, -1.876562e-06
352.1553, -1.876554e-06
352.29, -1.87655e-06
352.4287, -1.876553e-06
352.5635, -1.876555e-06
352.6963, -1.876548e-06
352.8281, -1.87656e-06
352.9629, -1.876557e-06
353.0947, -1.876542e-06
353.2266, -1.876551e-06
353.3574, -1.876553e-06
353.4971, -1.876552e-06
353.6504, -1.876558e-06
353.7842, -1.876556e-06
353.9336, -1.876541e-06
