Time sep (s?), Charge (C)
1.993164, 3.347955e-11
2.131836, 3.636115e-11
2.27832, 2.831693e-11
2.412109, 2.411447e-11
2.547852, 2.159311e-11
2.679688, 1.919162e-11
2.810547, 1.570996e-11
2.941406, 7.185051e-12
3.074219, -6.02864e-10
3.205078, -1.765338e-09
3.339844, -2.959516e-09
3.478516, -4.211907e-09
3.618164, -5.481696e-09
3.761719, -6.803504e-09
3.90332, -8.112248e-09
4.048828, -8.724935e-09
4.185547, -8.733684e-09
4.329102, -8.728645e-09
4.464844, -8.732372e-09
4.591797, -8.744263e-09
4.72168, -8.743982e-09
4.856445, -8.747964e-09
4.988281, -8.743906e-09
5.115234, -9.357669e-09
5.243164, -1.047594e-08
5.379883, -1.16982e-08
5.507813, -1.286247e-08
5.650391, -1.417278e-08
5.78125, -1.537076e-08
5.920898, -1.66687e-08
6.078125, -1.752123e-08
6.228516, -1.752017e-08
6.369141, -1.752727e-08
6.500977, -1.752845e-08
6.631836, -1.753057e-08
6.767578, -1.753452e-08
6.90332, -1.754128e-08
7.037109, -1.755348e-08
7.179688, -1.876729e-08
7.337891, -2.019225e-08
7.478516, -2.148581e-08
7.612305, -2.274139e-08
7.746094, -2.400699e-08
7.878906, -2.526331e-08
8.013672, -2.64966e-08
8.145508, -2.650372e-08
8.288086, -2.650808e-08
8.462891, -2.650949e-08
8.598633, -2.651543e-08
8.734375, -2.651599e-08
8.882813, -2.652093e-08
9.023438, -2.658366e-08
9.167969, -2.786597e-08
9.310547, -2.91858e-08
9.448242, -3.047161e-08
9.580078, -3.169929e-08
9.712891, -3.296048e-08
9.84668, -3.422775e-08
9.978516, -3.550772e-08
10.10938, -3.556608e-08
10.23828, -3.556648e-08
10.37109, -3.557564e-08
10.50293, -3.556789e-08
10.6416, -3.55803e-08
10.77344, -3.557328e-08
10.90234, -3.558075e-08
11.03027, -3.558841e-08
11.16016, -3.558844e-08
11.29199, -3.559136e-08
11.4209, -3.559186e-08
11.55566, -3.559378e-08
11.6875, -3.560176e-08
11.81934, -3.559742e-08
11.95508, -3.559911e-08
12.08691, -3.560583e-08
12.21582, -3.560873e-08
12.35156, -3.560881e-08
12.48047, -3.560505e-08
