Time sep (s?), Charge (C)
357.5596, -1.87653e-06
357.6924, -1.876538e-06
357.8242, -1.876537e-06
357.9551, -1.876532e-06
358.0859, -1.876538e-06
358.2187, -1.876523e-06
358.3564, -1.876541e-06
358.4951, -1.876525e-06
358.7129, -1.879086e-06
358.8525, -1.881719e-06
359.0205, -1.8849e-06
359.1602, -1.887609e-06
359.373, -1.891768e-06
359.624, -1.895081e-06
359.7666, -1.895087e-06
359.959, -1.895079e-06
360.165, -1.895068e-06
360.5801, -1.89507e-06
360.7217, -1.89705e-06
360.8633, -1.899716e-06
361.0527, -1.903361e-06
361.2588, -1.907414e-06
361.46, -1.91143e-06
361.667, -1.913913e-06
361.9561, -1.913912e-06
362.127, -1.913899e-06
362.2578, -1.913897e-06
362.3945, -1.9139e-06
362.5234, -1.913908e-06
362.6562, -1.913911e-06
362.7871, -1.915612e-06
362.9268, -1.918203e-06
363.0605, -1.92083e-06
363.1914, -1.923419e-06
363.3574, -1.926743e-06
363.5332, -1.930256e-06
363.708, -1.932821e-06
363.8721, -1.932816e-06
364.0127, -1.932824e-06
364.165, -1.932819e-06
364.3057, -1.932822e-06
364.4434, -1.932815e-06
364.5811, -1.932809e-06
364.7119, -1.932843e-06
364.8535, -1.93523e-06
364.9893, -1.937755e-06
365.1221, -1.940298e-06
365.2539, -1.942886e-06
365.3936, -1.94561e-06
365.5244, -1.948252e-06
365.6572, -1.950851e-06
365.7852, -1.95135e-06
365.9189, -1.951341e-06
366.0498, -1.951338e-06
366.1885, -1.95133e-06
366.3418, -1.951327e-06
366.5068, -1.951336e-06
366.6563, -1.951341e-06
366.8008, -1.951336e-06
366.9346, -1.951332e-06
367.0811, -1.951324e-06
367.2354, -1.951321e-06
367.3838, -1.95134e-06
367.5225, -1.951331e-06
367.6533, -1.95133e-06
367.7861, -1.951331e-06
367.9199, -1.951323e-06
