Wavelength(nm), SC photons / PD electrons
370.0, 19.128991032714513
375.0, 18.902421635845926
385.0, 17.424579081583957
400.0, 16.94480532939628
405.0, 15.809305997613173
410.0, 15.085967368882585
415.0, 14.187085213377637
420.0, 12.822634777725074
465.0, 9.138630195657326
670.0, 5.639545600273689
680.0, 4.2000689068961545
685.0, 4.9919494445219605
690.0, 4.1179289025386865
695.0, 4.237735398613339
700.0, 3.9426058337979297
705.0, 4.0933807600059735
710.0, 3.927260563727067
715.0, 3.495690396669701
720.0, 3.7167283925963184
725.0, 3.6158662074393764
730.0, 3.5844225659073636
735.0, 3.4641027247946092
740.0, 3.71019646795192
745.0, 3.5294617513719624
750.0, 3.592474681186638
755.0, 3.4312164939254113
760.0, 3.3481715246705144
765.0, 3.3062211547687963
770.0, 3.416468333479621
775.0, 3.1168326281543046
780.0, 3.307760752079137
785.0, 3.088131985478787
790.0, 3.232821702766434
795.0, 3.4188831519711615
800.0, 3.482550830031948
805.0, 3.322286529140303
810.0, 3.170742355683093
815.0, 3.339254385472227
820.0, 3.2220742705835197
825.0, 3.2007443516922622
830.0, 3.177023445769983
835.0, 3.1614722149274956
840.0, 3.230197081611877
845.0, 3.1509278315531195
850.0, 3.560003511280135
855.0, 4.074255833020741
860.0, 3.8737620770107726
865.0, 3.1635044619857924
870.0, 3.499840976257316
875.0, 3.5939821369147693
880.0, 3.3973230028202015
890.0, 3.339262749573576
895.0, 3.3453358824492128
900.0, 3.545161980650601
905.0, 3.8048701545176904
910.0, 3.811037118710951
915.0, 3.8638972852711295
920.0, 3.563965708088359
925.0, 3.62345734933658
930.0, 3.6340012655867677
935.0, 3.9200524820265703
940.0, 3.986122451351225
945.0, 4.239527805289691
950.0, 4.105319163201242
955.0, 4.11787320769508
960.0, 4.758138045793265
965.0, 5.232706126615699
970.0, 4.96436196650695
975.0, 3.167507691088434
980.0, 4.559854656840691
985.0, 5.753805955914813
990.0, 62.905166040238264
995.0, 5.780127815297284
1000.0, 5.5997730229301155
1005.0, 6.524752243782208
1010.0, 144.76870326321549
1015.0, 8.1923380347662
1020.0, 7.1271407482664015
1025.0, 6.42124343252156
1030.0, 6.73364872762216
1035.0, 5.731670744144855
1040.0, 9.04275881646928
1045.0, 8.333288056924312
