Wavelength(nm), SC photons / PD photons
370.0, 2.9485908017137037
375.0, 2.9370028292046952
385.0, 2.8600882278853272
400.0, 3.2563765392714954
405.0, 3.2162440106503087
410.0, 3.2390226964643842
415.0, 3.2191682584725596
420.0, 3.066050729990552
465.0, 3.1543951216208375
670.0, 3.7361015467173546
680.0, 2.825792084162228
685.0, 3.3835636086683163
690.0, 2.811769302394645
695.0, 2.9066826686642586
700.0, 2.716447129385514
705.0, 2.843357804146628
710.0, 2.7500594074726696
715.0, 2.4699812719909042
720.0, 2.64968962482788
725.0, 2.5908341793326914
730.0, 2.581240879433582
735.0, 2.5096617435262973
740.0, 2.7040877459309036
745.0, 2.5902222888359776
750.0, 2.654644137808
755.0, 2.549588994513104
760.0, 2.501646376619579
765.0, 2.4782177965090684
770.0, 2.569034226579971
775.0, 2.3559463062887223
780.0, 2.5132385864903592
785.0, 2.3557469945857656
790.0, 2.4759440065764564
795.0, 2.6312211919701216
800.0, 2.693235670186009
805.0, 2.581404465105306
810.0, 2.475212254585091
815.0, 2.6161096221933806
820.0, 2.533327709103408
825.0, 2.5253033912437086
830.0, 2.5152695443605095
835.0, 2.5067243415193916
840.0, 2.565064825287642
845.0, 2.5080819022160896
850.0, 2.840437006203337
855.0, 3.255341315747344
860.0, 3.0995154843693387
865.0, 2.539211068674887
870.0, 2.818018513680907
875.0, 2.8976317909732887
880.0, 2.7426799059601743
890.0, 2.7073842994050095
895.0, 2.713369750082937
900.0, 2.876571701389773
905.0, 3.0962577070883546
910.0, 3.110247459447129
915.0, 3.1544746916589332
920.0, 2.9106142328292632
925.0, 2.9553667539341273
930.0, 2.9601224120538165
935.0, 3.196826271853873
940.0, 3.254466207763166
945.0, 3.4569735963003785
950.0, 3.343291514716657
955.0, 3.354662903234763
960.0, 3.8775865410337733
965.0, 4.252381495396837
970.0, 4.0229746737371785
975.0, 2.5597710145058157
980.0, 3.6747744810071983
985.0, 4.5991457782007625
990.0, 49.867909615105766
995.0, 4.5270216429748515
1000.0, 4.33232819258749
1005.0, 4.950872963825226
1010.0, 107.69418894702439
1015.0, 5.905119909145062
1020.0, 4.972712961134862
1025.0, 4.296130966671175
1030.0, 4.312123590300514
1035.0, 3.4512512154647235
1040.0, 5.099118260369798
1045.0, 4.337199881093124
