Time sep (s?), Charge (C)
2.003906, 3.984379e-11
2.148438, 3.540128e-11
2.294922, 3.912328e-11
2.439453, 3.972357e-11
2.587891, 3.91234e-11
2.736328, 4.236508e-11
2.888672, 4.008398e-11
3.038086, -4.484625e-09
3.172852, -1.534131e-08
3.305664, -1.534821e-08
3.4375, -1.534335e-08
3.569336, -1.534424e-08
3.704102, -1.534255e-08
3.929688, -1.53459e-08
4.069336, -1.533859e-08
4.208984, -1.534883e-08
4.34668, -1.534047e-08
4.487305, -1.53409e-08
4.625977, -1.534453e-08
4.770508, -1.533825e-08
4.916016, -1.53385e-08
5.058594, -2.213309e-08
5.202148, -3.034648e-08
5.347656, -3.034683e-08
5.494141, -3.034895e-08
5.641602, -3.03447e-08
5.789063, -3.034025e-08
5.928711, -3.034135e-08
6.061523, -3.03403e-08
6.194336, -3.033934e-08
6.327148, -3.034757e-08
6.462891, -3.034659e-08
6.597656, -3.03407e-08
6.749023, -3.034431e-08
6.881836, -3.034313e-08
7.011719, -3.034305e-08
7.143555, -4.551338e-08
7.274414, -4.550249e-08
7.40918, -4.550717e-08
7.540039, -4.550578e-08
7.677734, -4.55048e-08
7.821289, -4.550449e-08
7.964844, -4.549974e-08
8.104492, -4.550344e-08
8.24707, -4.549675e-08
8.390625, -4.550348e-08
8.549805, -4.550171e-08
8.686523, -4.550307e-08
8.831055, -4.550466e-08
8.973633, -4.549777e-08
9.114258, -6.094094e-08
9.255859, -6.093828e-08
9.397461, -6.093211e-08
9.529297, -6.09289e-08
9.670898, -6.093224e-08
9.813477, -6.092467e-08
9.953125, -6.093034e-08
10.09473, -6.092499e-08
10.23926, -6.092316e-08
10.38379, -6.092614e-08
10.53027, -6.092817e-08
10.67871, -6.092902e-08
10.8252, -6.092524e-08
10.97461, -6.092146e-08
11.12109, -7.630504e-08
11.26855, -7.630678e-08
11.41699, -7.630516e-08
11.57031, -7.630339e-08
11.72168, -7.629606e-08
11.87305, -7.629887e-08
12.01758, -7.63007e-08
12.16406, -7.629811e-08
12.31055, -7.629876e-08
12.45996, -7.629325e-08
12.60938, -7.629625e-08
12.75977, -7.629163e-08
12.89355, -7.629728e-08
13.02637, -7.629885e-08
13.16113, -7.629789e-08
13.2998, -7.629647e-08
13.43262, -7.629863e-08
13.57227, -7.629177e-08
