Burst starts (s), Burst ends(A)
1626146896.2055492, 1626146898.227809
1626146898.2593234, 1626146900.2814045
1626146900.2970147, 1626146902.32319
1626146902.3390975, 1626146904.3629224
1626146904.3939369, 1626146906.3991792
