Wavelength(nm), SC photons / PD electrons
932.0, 0.6059919021723831
934.0, 0.581954055246897
936.0, 0.5730489612489207
938.0, 0.6088487150972978
940.0, 0.5654762648108781
942.0, 0.6361143783656964
944.0, 0.6173014315611388
946.0, 0.6076897574841695
948.0, 0.646746001191545
950.0, 0.6690822839149683
952.0, 0.6221933650141681
954.0, 0.626737706797288
956.0, 0.6278189274053071
958.0, 0.6416519825602974
960.0, 0.6230091813572761
962.0, 0.6566487498778142
964.0, 0.662249869837757
966.0, 0.6386916512658107
968.0, 0.6752325643692092
970.0, 0.6878673416676073
972.0, 0.6606830658896229
974.0, 0.6509234482934554
976.0, 0.7848147948002083
978.0, 0.6584364686463171
980.0, 0.6582784479255737
982.0, 0.6944896548338084
984.0, 0.6422838188709868
986.0, 0.7867875790811254
988.0, 0.674058915586197
