Burst starts (s), Burst ends(A)
1626148323.375044, 1626148325.3986356
1626148325.4140534, 1626148327.4381645
1626148327.4381645, 1626148329.478716
1626148329.478716, 1626148331.500865
1626148331.5695052, 1626148333.5911214
