Wavelength(nm), SC photons / PD photons
396.0, 0.1717562368351213
398.0, 0.1961101268454216
400.0, 0.19224610612103957
404.0, 0.1610066726729388
406.0, 0.17716523418191077
408.0, 0.15147829482969816
410.0, 0.21375349699880591
412.0, 0.25549293836455883
414.0, 0.32441700465861345
416.0, 0.2844114482157483
418.0, 0.2300399855498134
420.0, 0.2231130933909127
422.0, 0.18641195667516341
424.0, 0.24548916668570925
426.0, 0.19150743686170144
428.0, 0.3201018453583336
430.0, 0.21061276371450277
432.0, 0.19919637754981911
434.0, 0.19053448888073987
436.0, 0.17424924113614276
438.0, 0.21859003671906974
440.0, 0.23373868660624367
442.0, 0.20748265991456094
444.0, 0.19794858799037257
446.0, 0.18181268081323745
450.0, 0.16170405842349683
454.0, 0.21193537827949685
458.0, 0.1924268049812074
460.0, 0.1857859575063211
462.0, 0.19779714524138728
464.0, 0.22710247222845023
466.0, 0.1940209774731756
468.0, 0.20181348572266783
470.0, 0.2059970734632009
472.0, 0.22655562783513736
474.0, 0.22607261245121857
476.0, 0.23324757483897748
478.0, 0.2433505836851864
480.0, 0.20749978128913388
484.0, 0.2154690939522219
486.0, 0.2479569098695491
488.0, 0.2445189208837073
490.0, 0.22579782800687295
494.0, 0.24749965334044297
498.0, 0.22332462092760094
500.0, 0.24531185026239197
502.0, 0.24364078083223611
506.0, 0.21632141574720123
512.0, 0.20189607961051548
514.0, 0.19291944560629032
518.0, 0.2225513623660256
520.0, 0.23854412739854677
522.0, 0.2284528152023685
524.0, 0.23829621116718616
526.0, 0.2488318720323784
528.0, 0.2277194417609311
530.0, 0.26051958880978227
532.0, 0.19631659418743913
536.0, 0.28502134612346774
538.0, 0.3009037396298727
540.0, 0.2743397059094346
542.0, 0.24987897960603075
548.0, 0.27482322422396027
550.0, 0.227207402447323
564.0, 0.25840731020945257
568.0, 0.24868530833283153
574.0, 0.2118564762056889
584.0, 0.28076734139860465
588.0, 0.30401687888216944
592.0, 0.3340788997712289
616.0, 0.12492294259125528
670.0, 0.26748497710447605
672.0, 0.2586834035686482
674.0, 0.2540080659236083
676.0, 0.26837169037380587
678.0, 0.2622119001953989
680.0, 0.2919867398731397
682.0, 0.28257782786466545
684.0, 0.26442867235392087
686.0, 0.27032005002456366
688.0, 0.2562327032453363
690.0, 0.2798094339383103
692.0, 0.2710172735779325
696.0, 0.2921182179450654
698.0, 0.2823875914996261
700.0, 0.31312259095738376
702.0, 0.25519278965715064
704.0, 0.28462657274574676
706.0, 0.27685941646681794
708.0, 0.2942085262204737
710.0, 0.308993464640169
712.0, 0.13405801607972181
714.0, 0.32029666659132044
716.0, 0.30917272145105185
718.0, 0.2866785280791123
720.0, 0.3450618038237524
722.0, 0.3262210743586409
724.0, 0.32022617533663655
726.0, 0.33077939494637576
728.0, 0.2940285751187189
730.0, 0.29615765062408306
732.0, 0.36154765498196345
