Time sep (s?), Charge (C)
2.007813, 4.536647e-11
2.138672, 4.16446e-11
2.273438, 3.528095e-11
2.412109, 3.840282e-11
2.544922, 3.432058e-11
2.675781, 3.984365e-11
2.807617, 3.588139e-11
2.939453, 3.768218e-11
3.09082, -8.979765e-10
3.224609, -3.989379e-09
3.356445, -7.194149e-09
3.491211, -1.054683e-08
3.634766, -1.409818e-08
3.762695, -1.728555e-08
3.893555, -1.777597e-08
4.025391, -1.777602e-08
4.15625, -1.777443e-08
4.295898, -1.777603e-08
4.433594, -1.777504e-08
4.56543, -1.777098e-08
4.71582, -1.777185e-08
4.848633, -1.778031e-08
4.981445, -1.776948e-08
5.128906, -1.957961e-08
5.261719, -2.273295e-08
5.393555, -2.594553e-08
5.525391, -2.923473e-08
5.65625, -3.249047e-08
5.799805, -3.556397e-08
5.930664, -3.555857e-08
6.061523, -3.556345e-08
6.195313, -3.556255e-08
6.34082, -3.556546e-08
6.472656, -3.556035e-08
6.603516, -3.556283e-08
6.735352, -3.555662e-08
6.875977, -3.556078e-08
7.004883, -3.555676e-08
7.134766, -3.833796e-08
7.266602, -4.154109e-08
7.407227, -4.501092e-08
7.540039, -4.828889e-08
7.670898, -5.157214e-08
7.802734, -5.359811e-08
7.958008, -5.359368e-08
8.088867, -5.359446e-08
8.22168, -5.35999e-08
8.352539, -5.359045e-08
8.50293, -5.359521e-08
8.632813, -5.359014e-08
8.765625, -5.359222e-08
8.897461, -5.359482e-08
9.040039, -5.404386e-08
9.169922, -5.713127e-08
9.300781, -6.035622e-08
9.432617, -6.374422e-08
9.583984, -6.75885e-08
9.714844, -7.103579e-08
9.84668, -7.195659e-08
9.976563, -7.195258e-08
10.1084, -7.195721e-08
10.26465, -7.195348e-08
10.39746, -7.195719e-08
10.53027, -7.195665e-08
10.66113, -7.195463e-08
10.80371, -7.195626e-08
10.93652, -7.195388e-08
11.06543, -7.383044e-08
11.19531, -7.699358e-08
11.33984, -8.062675e-08
11.47168, -8.399736e-08
11.60254, -8.733305e-08
11.7334, -9.027259e-08
11.88184, -9.026792e-08
12.01074, -9.026756e-08
12.14746, -9.026803e-08
12.28125, -9.027006e-08
12.41211, -9.026381e-08
12.54492, -9.026903e-08
12.67676, -9.026785e-08
12.80859, -9.026315e-08
12.93848, -9.026347e-08
13.08301, -9.026852e-08
13.21484, -9.026312e-08
13.34863, -9.02616e-08
