Burst starts (s), Burst ends(A)
1626169904.9409997, 1626169906.9498744
1626169906.9702797, 1626169908.9782214
1626169909.0107265, 1626169911.0316927
1626169911.0316927, 1626169913.0550537
1626169913.0550537, 1626169915.192998
