Burst starts (s), Burst ends(A)
1626196569.6880388, 1626196571.709792
1626196571.7725136, 1626196573.8010268
1626196573.8166523, 1626196575.8405123
1626196575.8405123, 1626196577.8785365
1626196577.8941264, 1626196579.9210267
