Time sep (s?), Charge (C)
1.978516, 3.672098e-11
2.109375, 3.720138e-11
2.280273, 2.483447e-11
2.416016, 1.450874e-11
2.557617, 1.486885e-11
2.853516, 7.18485e-12
2.985352, -5.782055e-12
3.115234, -2.281692e-08
3.25, -5.129246e-08
3.407227, -8.575638e-08
3.545898, -1.182279e-07
3.870117, -1.943683e-07
4.068359, -2.180402e-07
4.251953, -2.180354e-07
4.672852, -2.180305e-07
4.864258, -2.180299e-07
4.994141, -2.180292e-07
5.124023, -2.288601e-07
5.255859, -2.554298e-07
5.387695, -2.834717e-07
5.589844, -3.286456e-07
5.730469, -3.61184e-07
5.863281, -3.926588e-07
5.994141, -4.228519e-07
6.132813, -4.308176e-07
6.535156, -4.307987e-07
6.835938, -4.307932e-07
6.972656, -4.307885e-07
7.104492, -4.401361e-07
7.242188, -4.660703e-07
7.378906, -4.939465e-07
7.540039, -5.28928e-07
7.770508, -5.795548e-07
7.901367, -6.098622e-07
8.029297, -6.373074e-07
8.157227, -6.373197e-07
8.289063, -6.37309e-07
8.424805, -6.373028e-07
8.72168, -6.372929e-07
8.855469, -6.37284e-07
8.983398, -6.372916e-07
9.279297, -6.770785e-07
9.418945, -7.060687e-07
9.556641, -7.365635e-07
9.69043, -7.664192e-07
9.825195, -7.967204e-07
10.02637, -8.422325e-07
10.36523, -8.428639e-07
10.61621, -8.428569e-07
10.74414, -8.428421e-07
17.54785, -1.053293e-06
