Time sep (s?), Charge (C)
1.994141, 4.068319e-11
2.126953, 3.97228e-11
2.257813, 3.275875e-11
2.388672, 3.23989e-11
2.518555, 3.143794e-11
2.657227, 2.843649e-11
2.789063, 3.203848e-11
2.920898, 2.663562e-11
3.049805, -7.795312e-08
3.182617, -1.91162e-07
3.313477, -3.05836e-07
3.442383, -4.207645e-07
3.573242, -5.374716e-07
3.705078, -6.551174e-07
3.837891, -7.725919e-07
3.969727, -8.479833e-07
4.100586, -8.4795e-07
4.231445, -8.479364e-07
4.362305, -8.47904e-07
4.490234, -8.479006e-07
4.62207, -8.478867e-07
4.753906, -8.478814e-07
4.884766, -8.478573e-07
5.014648, -8.928855e-07
5.143555, -1.002448e-06
5.274414, -1.116326e-06
5.424805, -1.250001e-06
5.557617, -1.367398e-06
5.6875, -1.485749e-06
5.820313, -1.60371e-06
5.950195, -1.702833e-06
6.081055, -1.702807e-06
6.210938, -1.70277e-06
6.341797, -1.702747e-06
6.472656, -1.702717e-06
6.601563, -1.702712e-06
6.733398, -1.702689e-06
6.866211, -1.702667e-06
6.999023, -1.766098e-06
7.130859, -1.879119e-06
7.260742, -1.99526e-06
7.456055, -2.166461e-06
7.587891, -2.285463e-06
7.720703, -2.405103e-06
7.895508, -2.561231e-06
8.025391, -2.562856e-06
8.15625, -2.562902e-06
8.288086, -2.562846e-06
8.418945, -2.562805e-06
8.550781, -2.562839e-06
8.683594, -2.562761e-06
8.814453, -2.562794e-06
8.945313, -2.58398e-06
9.077148, -2.696952e-06
9.207031, -2.81283e-06
9.337891, -2.93035e-06
9.469727, -3.049287e-06
9.600586, -3.167936e-06
9.731445, -3.287762e-06
9.859375, -3.404375e-06
9.992188, -3.428446e-06
10.12305, -3.428365e-06
10.25586, -3.428349e-06
10.38574, -3.428311e-06
10.5166, -3.4283e-06
10.64941, -3.428318e-06
10.7793, -3.428215e-06
10.90918, -3.4488e-06
11.04004, -3.560745e-06
11.17188, -3.677535e-06
11.30371, -3.794213e-06
11.43652, -3.911889e-06
11.57031, -4.031027e-06
11.70215, -4.148613e-06
11.83398, -4.268074e-06
11.96484, -4.285002e-06
12.09473, -4.284911e-06
12.22559, -4.284933e-06
12.35449, -4.284852e-06
12.48535, -4.284873e-06
12.61621, -4.284781e-06
12.74707, -4.284772e-06
12.87598, -4.284754e-06
