Time sep (ms?), Charge (C)
0.0, -7.9e-11
2.002, -1.36e-10
4.004, -1.95e-10
6.006, -2.56e-10
8.008, -3.17e-10
10.01, -3.75e-10
12.012, -4.27e-10
14.014, -4.82e-10
16.016, -5.35e-10
18.018, -5.93e-10
20.02, -6.56e-10
22.022, -7.13e-10
24.024, -7.7e-10
26.026, -8.3e-10
28.028, -8.89e-10
30.03, -9.46e-10
32.032, -1.004e-09
34.034, -1.06e-09
36.036, -1.117e-09
38.038, -1.178e-09
40.04, -1.236e-09
42.042, -1.294e-09
44.044, -1.353e-09
46.046, -1.412e-09
48.048, -1.475e-09
50.05, -1.538e-09
52.052, -1.604e-09
54.054, -1.671e-09
56.056, -1.737e-09
58.058, -1.799e-09
60.06, -1.861e-09
62.062, -1.918e-09
64.064, -1.973e-09
66.066, -2.027e-09
68.068, -2.086e-09
70.07, -2.149e-09
72.072, -2.209e-09
74.074, -2.27e-09
76.076, -2.333e-09
78.078, -2.399e-09
80.08, -2.459e-09
82.082, -2.518e-09
84.084, -2.572e-09
86.086, -2.626e-09
88.088, -2.677e-09
90.09, -2.734e-09
92.092, -2.79e-09
94.094, -2.843e-09
96.096, -2.898e-09
98.098, -2.954e-09
100.1, -3.015e-09
102.1, -3.075e-09
104.1, -3.13e-09
106.11, -3.192e-09
108.11, -3.26e-09
110.11, -3.328e-09
112.11, -3.393e-09
114.11, -3.46e-09
116.12, -3.524e-09
118.12, -3.586e-09
120.12, -3.647e-09
122.12, -3.705e-09
124.12, -3.758e-09
126.13, -3.817e-09
128.13, -3.879e-09
130.13, -3.938e-09
132.13, -4e-09
134.13, -4.057e-09
136.14, -4.117e-09
138.14, -4.178e-09
140.14, -4.244e-09
142.14, -4.313e-09
144.14, -4.375e-09
146.15, -4.433e-09
148.15, -4.497e-09
150.15, -4.559e-09
152.15, -4.625e-09
154.15, -4.69e-09
156.16, -4.758e-09
158.16, -4.825e-09
160.16, -4.889e-09
162.16, -4.958e-09
164.16, -5.02e-09
166.17, -5.078e-09
168.17, -5.135e-09
170.17, -5.19e-09
172.17, -5.253e-09
174.17, -5.311e-09
176.18, -5.368e-09
178.18, -5.425e-09
180.18, -5.481e-09
182.18, -5.539e-09
184.18, -5.597e-09
186.19, -5.657e-09
188.19, -5.722e-09
190.19, -5.783e-09
192.19, -5.845e-09
194.19, -5.912e-09
196.2, -5.979e-09
198.2, -6.038e-09
200.2, -6.098e-09
202.2, -6.16e-09
204.2, -6.228e-09
206.21, -6.289e-09
208.21, -6.346e-09
210.21, -6.405e-09
212.21, -6.465e-09
214.21, -6.527e-09
216.22, -6.585e-09
218.22, -6.647e-09
