Time sep (s?), Charge (C)
2.09375, 3.756162e-11
2.418945, -1.802878e-11
2.929688, -8.38255e-11
3.060547, -9.835304e-11
3.191406, -5.373646e-08
3.321289, -1.462393e-07
3.453125, -2.439887e-07
3.584961, -3.416253e-07
3.716797, -4.405629e-07
3.852539, -5.427726e-07
3.994141, -6.483273e-07
4.128906, -7.141695e-07
4.263672, -7.141543e-07
4.401367, -7.141421e-07
4.535156, -7.141365e-07
4.739258, -7.141336e-07
4.942383, -7.141283e-07
5.244141, -7.955549e-07
5.49707, -9.773722e-07
5.625977, -1.072043e-06
5.757813, -1.170609e-06
5.927734, -1.29548e-06
6.626953, -1.423939e-06
6.756836, -1.423927e-06
6.887695, -1.423917e-06
7.027344, -1.423909e-06
7.200195, -1.423904e-06
7.370117, -1.423882e-06
7.506836, -1.423877e-06
7.642578, -1.462552e-06
7.779297, -1.559054e-06
7.916016, -1.658684e-06
8.075195, -1.776714e-06
8.212891, -1.879991e-06
8.351563, -1.985103e-06
8.486328, -2.088239e-06
8.6875, -2.138536e-06
9.039063, -2.138546e-06
9.175781, -2.138524e-06
9.381836, -2.138484e-06
9.510742, -2.138437e-06
9.642578, -2.189229e-06
9.775391, -2.284149e-06
9.907227, -2.381866e-06
10.03613, -2.480605e-06
10.27734, -2.661103e-06
10.41211, -2.765062e-06
10.54297, -2.862137e-06
10.67578, -2.862627e-06
10.82227, -2.86263e-06
10.95801, -2.862652e-06
11.09473, -2.862656e-06
11.33008, -2.862622e-06
11.45801, -2.862545e-06
11.58887, -2.890334e-06
11.7207, -2.984759e-06
11.85645, -3.084869e-06
11.99023, -3.185853e-06
12.12695, -3.289485e-06
12.35645, -3.464198e-06
12.4873, -3.564069e-06
12.70703, -3.589458e-06
12.93848, -3.589392e-06
13.09863, -3.5894e-06
13.2334, -3.58936e-06
13.36426, -3.58934e-06
13.49609, -3.589404e-06
